"GEO_ID","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Built 2005 or later","Margin of Error!!Total!!Built 2005 or later","Estimate!!Total!!Built 2000 to 2004","Margin of Error!!Total!!Built 2000 to 2004","Estimate!!Total!!Built 1990 to 1999","Margin of Error!!Total!!Built 1990 to 1999","Estimate!!Total!!Built 1980 to 1989","Margin of Error!!Total!!Built 1980 to 1989","Estimate!!Total!!Built 1970 to 1979","Margin of Error!!Total!!Built 1970 to 1979","Estimate!!Total!!Built 1960 to 1969","Margin of Error!!Total!!Built 1960 to 1969","Estimate!!Total!!Built 1950 to 1959","Margin of Error!!Total!!Built 1950 to 1959","Estimate!!Total!!Built 1940 to 1949","Margin of Error!!Total!!Built 1940 to 1949","Estimate!!Total!!Built 1939 or earlier","Margin of Error!!Total!!Built 1939 or earlier","Geographic Area Name"
"1400000US25021400400","2807","124","32","50","13","21","0","127","126","77","295","99","475","139","262","111","141","70","1463","168","Census Tract 4004, Norfolk County, Massachusetts"
"1400000US25021400500","2571","107","20","23","13","23","0","127","11","19","186","76","240","77","152","80","223","107","1726","166","Census Tract 4005, Norfolk County, Massachusetts"
"1400000US25021400600","2263","55","0","127","0","127","10","17","168","91","144","94","51","44","186","98","93","61","1611","144","Census Tract 4006, Norfolk County, Massachusetts"
"1400000US25021400700","1454","69","13","21","51","25","41","45","88","70","66","43","33","36","52","43","78","44","1032","126","Census Tract 4007, Norfolk County, Massachusetts"
"1400000US25021400800","2614","107","0","127","115","66","0","127","101","63","283","105","400","122","227","104","202","101","1286","185","Census Tract 4008, Norfolk County, Massachusetts"
"1400000US25021400900","2039","99","18","27","49","30","13","23","60","49","740","152","545","135","115","85","55","47","444","92","Census Tract 4009, Norfolk County, Massachusetts"
"1400000US25021401000","1429","68","0","127","21","24","9","16","26","21","22","25","58","54","93","52","79","50","1121","126","Census Tract 4010, Norfolk County, Massachusetts"
"1400000US25021401100","1684","66","17","21","23","26","154","74","69","55","63","37","166","66","159","67","67","44","966","112","Census Tract 4011, Norfolk County, Massachusetts"
"1400000US25021401200","2429","80","34","26","62","52","166","124","230","106","108","77","251","113","375","99","347","106","856","155","Census Tract 4012, Norfolk County, Massachusetts"
"1400000US25021402101","1653","58","34","27","19","25","28","44","105","83","66","38","164","60","396","107","97","58","744","116","Census Tract 4021.01, Norfolk County, Massachusetts"
"1400000US25021402102","1786","80","13","21","8","13","41","29","203","86","173","88","157","98","274","83","90","72","827","147","Census Tract 4021.02, Norfolk County, Massachusetts"
"1400000US25021402200","849","45","0","127","13","21","16","17","39","32","99","57","138","55","146","60","67","49","331","88","Census Tract 4022, Norfolk County, Massachusetts"
"1400000US25021402300","1699","65","0","127","72","27","89","50","98","58","148","65","434","120","425","87","183","67","250","97","Census Tract 4023, Norfolk County, Massachusetts"
"1400000US25021402400","2349","92","262","94","34","29","34","27","66","41","43","33","211","78","359","99","266","92","1074","154","Census Tract 4024, Norfolk County, Massachusetts"
"1400000US25021402500","1551","92","90","55","159","97","200","104","115","49","21","23","174","83","171","75","70","50","551","92","Census Tract 4025, Norfolk County, Massachusetts"
"1400000US25021403100","2327","81","32","32","92","57","102","71","20","24","95","72","198","72","645","131","336","114","807","116","Census Tract 4031, Norfolk County, Massachusetts"
"1400000US25021403300","1433","53","57","35","81","67","97","39","102","55","55","41","180","68","290","89","129","73","442","76","Census Tract 4033, Norfolk County, Massachusetts"
"1400000US25021403400","2591","121","58","47","153","69","140","73","522","115","213","88","328","92","374","101","229","92","574","136","Census Tract 4034, Norfolk County, Massachusetts"
"1400000US25021403500","2189","58","142","88","122","61","110","61","219","87","136","82","182","68","606","128","89","52","583","134","Census Tract 4035, Norfolk County, Massachusetts"
"1400000US25021404100","1292","90","46","37","123","66","48","40","42","29","54","55","63","61","179","56","181","50","556","107","Census Tract 4041, Norfolk County, Massachusetts"
"1400000US25021404201","1169","63","56","50","43","36","61","40","32","27","51","35","31","26","120","45","121","50","654","100","Census Tract 4042.01, Norfolk County, Massachusetts"
"1400000US25021404202","1171","60","39","30","0","127","53","44","53","39","58","60","105","55","171","65","64","44","628","90","Census Tract 4042.02, Norfolk County, Massachusetts"
"1400000US25021404301","1814","91","30","28","132","85","44","34","55","35","93","54","236","81","695","118","168","73","361","73","Census Tract 4043.01, Norfolk County, Massachusetts"
"1400000US25021404302","1337","66","41","30","37","23","0","127","97","63","88","62","148","70","274","85","166","63","486","100","Census Tract 4043.02, Norfolk County, Massachusetts"
"1400000US25021404400","2290","214","3","5","47","63","27","33","247","98","347","109","202","72","212","99","189","102","1016","203","Census Tract 4044, Norfolk County, Massachusetts"
"1400000US25021405100","1865","94","11","17","83","65","170","84","225","66","209","67","418","93","243","84","100","52","406","124","Census Tract 4051, Norfolk County, Massachusetts"
"1400000US25021406101","1969","64","29","26","168","78","291","84","164","60","243","81","516","117","189","62","97","42","272","77","Census Tract 4061.01, Norfolk County, Massachusetts"
"1400000US25021406102","2173","70","46","52","76","43","244","88","311","105","370","89","516","111","345","80","89","52","176","77","Census Tract 4061.02, Norfolk County, Massachusetts"
"1400000US25021407100","3087","142","44","33","78","39","241","99","570","152","709","152","329","111","509","127","153","79","454","129","Census Tract 4071, Norfolk County, Massachusetts"
"1400000US25021408101","2707","81","43","47","232","68","559","126","374","95","429","125","444","119","434","133","90","69","102","62","Census Tract 4081.01, Norfolk County, Massachusetts"
"1400000US25021408102","1887","64","55","38","30","31","359","96","292","100","153","73","86","38","141","72","44","43","727","114","Census Tract 4081.02, Norfolk County, Massachusetts"
"1400000US25021409101","1370","148","30","30","103","56","113","59","276","92","344","96","144","50","173","65","26","29","161","66","Census Tract 4091.01, Norfolk County, Massachusetts"
"1400000US25021409102","1647","176","59","34","50","40","291","83","633","121","259","86","75","40","98","50","12","14","170","76","Census Tract 4091.02, Norfolk County, Massachusetts"
"1400000US25021410100","2501","106","51","41","65","48","277","101","312","134","447","151","319","111","361","109","83","54","586","174","Census Tract 4101, Norfolk County, Massachusetts"
"1400000US25021410300","1592","64","29","29","97","69","468","98","183","65","143","81","304","78","157","59","21","24","190","87","Census Tract 4103, Norfolk County, Massachusetts"
"1400000US25021410400","2615","104","37","43","103","61","358","155","246","95","516","161","278","123","466","128","187","116","424","139","Census Tract 4104, Norfolk County, Massachusetts"
"1400000US25021411100","3012","128","224","71","203","99","88","52","414","133","569","164","327","111","541","114","128","64","518","131","Census Tract 4111, Norfolk County, Massachusetts"
"1400000US25021411200","2336","115","100","65","188","58","139","71","286","104","229","99","135","70","304","92","238","116","717","166","Census Tract 4112, Norfolk County, Massachusetts"
"1400000US25021411301","2068","109","28","26","78","55","495","128","392","117","355","91","350","101","141","71","132","68","97","53","Census Tract 4113.01, Norfolk County, Massachusetts"
"1400000US25021411302","1463","67","0","127","70","54","332","97","323","114","108","59","222","117","208","105","63","40","137","65","Census Tract 4113.02, Norfolk County, Massachusetts"
"1400000US25021412100","2182","98","52","42","24","28","128","61","167","76","324","111","430","101","263","93","422","102","372","124","Census Tract 4121, Norfolk County, Massachusetts"
"1400000US25021412200","1471","63","17","19","37","43","348","74","136","57","131","80","190","72","257","76","155","69","200","73","Census Tract 4122, Norfolk County, Massachusetts"
"1400000US25021412300","1647","53","16","23","0","127","43","29","50","29","274","62","270","73","403","88","249","92","342","110","Census Tract 4123, Norfolk County, Massachusetts"
"1400000US25021413100","2357","87","60","58","37","42","95","54","86","52","306","107","353","128","664","148","230","78","526","131","Census Tract 4131, Norfolk County, Massachusetts"
"1400000US25021413200","2697","89","84","71","178","111","80","43","291","100","295","85","222","84","565","162","218","94","764","144","Census Tract 4132, Norfolk County, Massachusetts"
"1400000US25021413300","1949","67","8","13","9","14","73","30","199","75","267","88","536","108","376","82","105","73","376","92","Census Tract 4133, Norfolk County, Massachusetts"
"1400000US25021413401","1545","51","0","127","22","36","14","23","77","76","32","39","44","48","203","104","158","92","995","156","Census Tract 4134.01, Norfolk County, Massachusetts"
"1400000US25021413402","1883","81","0","127","25","30","36","38","187","111","355","137","424","143","443","169","76","65","337","136","Census Tract 4134.02, Norfolk County, Massachusetts"
"1400000US25021413500","1831","68","0","127","92","55","47","44","198","93","377","105","110","47","209","94","137","75","661","125","Census Tract 4135, Norfolk County, Massachusetts"
"1400000US25021414100","1919","64","72","39","55","38","460","119","258","71","272","100","139","76","376","82","138","65","149","65","Census Tract 4141, Norfolk County, Massachusetts"
"1400000US25021414200","2448","74","31","31","52","46","142","66","747","164","460","112","529","120","290","90","60","50","137","66","Census Tract 4142, Norfolk County, Massachusetts"
"1400000US25021414300","1903","64","10","16","0","127","47","33","233","84","329","97","279","84","369","106","62","41","574","100","Census Tract 4143, Norfolk County, Massachusetts"
"1400000US25021415101","1648","70","22","26","28","26","198","74","213","72","218","81","176","60","328","99","106","72","359","103","Census Tract 4151.01, Norfolk County, Massachusetts"
"1400000US25021415102","3365","130","68","63","279","119","493","133","467","144","601","146","459","139","344","117","50","40","604","138","Census Tract 4151.02, Norfolk County, Massachusetts"
"1400000US25021415200","2174","87","157","81","132","92","636","134","324","104","124","68","323","96","295","94","103","85","80","63","Census Tract 4152, Norfolk County, Massachusetts"
"1400000US25021415300","1287","61","19","23","0","127","93","44","151","67","134","50","247","95","347","94","111","49","185","80","Census Tract 4153, Norfolk County, Massachusetts"
"1400000US25021416101","2137","90","33","42","34","29","76","53","221","129","175","72","169","80","496","135","272","118","661","135","Census Tract 4161.01, Norfolk County, Massachusetts"
"1400000US25021416102","1045","36","238","74","81","52","29","24","81","53","55","53","73","60","105","64","32","36","351","120","Census Tract 4161.02, Norfolk County, Massachusetts"
"1400000US25021416200","2444","100","0","127","52","82","67","45","185","75","34","44","91","62","471","135","371","147","1173","200","Census Tract 4162, Norfolk County, Massachusetts"
"1400000US25021416300","1849","65","0","127","0","127","57","40","36","25","110","76","86","67","163","76","200","82","1197","134","Census Tract 4163, Norfolk County, Massachusetts"
"1400000US25021416400","2227","74","52","66","57","39","12","19","44","40","51","48","40","37","284","95","315","117","1372","172","Census Tract 4164, Norfolk County, Massachusetts"
"1400000US25021417100","1739","60","13","21","0","127","23","35","72","72","151","87","68","45","117","79","99","46","1196","154","Census Tract 4171, Norfolk County, Massachusetts"
"1400000US25021417200","3415","77","125","69","122","107","59","45","189","102","465","185","172","63","302","131","304","92","1677","237","Census Tract 4172, Norfolk County, Massachusetts"
"1400000US25021417300","1728","57","106","48","412","117","248","92","788","133","133","99","0","127","0","127","24","24","17","20","Census Tract 4173, Norfolk County, Massachusetts"
"1400000US25021417400","1098","54","18","28","8","16","70","49","17","24","35","39","109","56","170","75","360","103","311","93","Census Tract 4174, Norfolk County, Massachusetts"
"1400000US25021417501","2133","57","0","127","0","127","14","23","35","33","78","45","119","72","130","56","205","105","1552","144","Census Tract 4175.01, Norfolk County, Massachusetts"
"1400000US25021417502","2110","68","66","45","61","57","67","55","70","44","253","91","140","72","178","72","228","100","1047","135","Census Tract 4175.02, Norfolk County, Massachusetts"
"1400000US25021417601","2130","99","0","127","21","32","124","125","196","104","206","106","169","94","47","50","137","90","1230","203","Census Tract 4176.01, Norfolk County, Massachusetts"
"1400000US25021417602","2425","61","0","127","96","73","19","26","77","64","171","90","127","85","283","119","468","143","1184","162","Census Tract 4176.02, Norfolk County, Massachusetts"
"1400000US25021417701","3095","80","160","95","189","111","385","155","390","136","322","102","290","100","114","90","112","62","1133","209","Census Tract 4177.01, Norfolk County, Massachusetts"
"1400000US25021417702","1123","30","29","31","0","127","0","127","58","57","99","50","163","65","148","84","54","48","572","122","Census Tract 4177.02, Norfolk County, Massachusetts"
"1400000US25021417801","2436","58","45","43","70","66","12","20","116","58","176","97","76","53","212","103","204","58","1525","167","Census Tract 4178.01, Norfolk County, Massachusetts"
"1400000US25021417802","1326","53","2","7","0","127","48","47","0","127","275","69","92","49","230","73","393","106","286","92","Census Tract 4178.02, Norfolk County, Massachusetts"
"1400000US25021417901","3321","100","0","127","34","26","176","92","527","119","458","130","577","168","157","79","204","122","1188","228","Census Tract 4179.01, Norfolk County, Massachusetts"
"1400000US25021417902","1554","72","3","8","0","127","26","29","32","30","144","66","96","78","205","87","283","103","765","114","Census Tract 4179.02, Norfolk County, Massachusetts"
"1400000US25021418002","3344","147","0","127","200","73","316","117","276","93","625","166","103","57","349","130","251","122","1224","202","Census Tract 4180.02, Norfolk County, Massachusetts"
"1400000US25021418003","1351","71","58","56","156","78","482","127","90","66","0","127","14","17","88","63","152","89","311","119","Census Tract 4180.03, Norfolk County, Massachusetts"
"1400000US25021418004","2031","64","35","41","17","27","102","64","143","82","129","82","248","115","211","95","9","14","1137","180","Census Tract 4180.04, Norfolk County, Massachusetts"
"1400000US25021418101","2405","109","194","88","509","160","82","69","96","79","260","90","244","141","215","113","226","122","579","133","Census Tract 4181.01, Norfolk County, Massachusetts"
"1400000US25021418102","1731","55","32","45","21","26","270","119","245","129","138","71","65","57","122","59","159","108","679","172","Census Tract 4181.02, Norfolk County, Massachusetts"
"1400000US25021418200","2769","83","200","86","102","77","65","42","616","211","235","95","106","74","573","204","350","130","522","158","Census Tract 4182, Norfolk County, Massachusetts"
"1400000US25021419100","2165","61","110","64","23","28","91","73","140","85","56","46","231","92","434","116","283","115","797","154","Census Tract 4191, Norfolk County, Massachusetts"
"1400000US25021419200","1939","58","10","16","0","127","21","18","69","47","206","90","201","66","395","104","217","85","820","132","Census Tract 4192, Norfolk County, Massachusetts"
"1400000US25021419300","1547","64","10","16","33","52","10","16","80","54","503","112","128","48","161","66","120","50","502","109","Census Tract 4193, Norfolk County, Massachusetts"
"1400000US25021419400","1310","31","0","127","0","127","9","14","63","41","261","99","46","34","138","80","167","71","626","111","Census Tract 4194, Norfolk County, Massachusetts"
"1400000US25021419500","1089","38","8","15","45","46","31","19","108","61","143","61","214","69","167","71","87","48","286","78","Census Tract 4195, Norfolk County, Massachusetts"
"1400000US25021419600","2758","79","71","44","436","137","462","134","382","110","152","87","342","113","485","124","172","102","256","114","Census Tract 4196, Norfolk County, Massachusetts"
"1400000US25021419700","1490","56","32","26","152","64","100","49","140","74","228","88","168","66","340","94","125","51","205","88","Census Tract 4197, Norfolk County, Massachusetts"
"1400000US25021419800","1718","42","116","61","0","127","35","32","79","48","201","65","188","90","325","95","113","62","661","115","Census Tract 4198, Norfolk County, Massachusetts"
"1400000US25021420100","3082","122","8","14","5","12","91","80","200","101","670","175","610","167","913","204","261","138","324","126","Census Tract 4201, Norfolk County, Massachusetts"
"1400000US25021420201","1307","63","8","12","23","28","98","60","347","86","135","67","258","100","274","99","87","67","77","42","Census Tract 4202.01, Norfolk County, Massachusetts"
"1400000US25021420202","2498","122","73","65","60","74","55","47","333","128","311","129","679","187","568","134","310","113","109","77","Census Tract 4202.02, Norfolk County, Massachusetts"
"1400000US25021420301","2763","118","0","127","14","24","122","97","396","151","356","135","546","178","590","157","21","33","718","210","Census Tract 4203.01, Norfolk County, Massachusetts"
"1400000US25021420302","3014","158","0","127","78","62","164","83","762","171","657","171","576","134","294","127","114","80","369","120","Census Tract 4203.02, Norfolk County, Massachusetts"
"1400000US25021421100","2056","107","0","127","22","41","84","88","285","109","303","125","116","77","393","128","247","118","606","143","Census Tract 4211, Norfolk County, Massachusetts"
"1400000US25021421200","2143","98","71","56","123","99","199","91","24","28","198","124","177","87","774","127","48","40","529","153","Census Tract 4212, Norfolk County, Massachusetts"
"1400000US25021422100","1976","55","7","11","67","58","175","79","119","60","82","58","329","84","350","114","146","68","701","107","Census Tract 4221, Norfolk County, Massachusetts"
"1400000US25021422200","3087","106","26","26","130","57","157","86","187","81","754","179","407","144","471","124","348","112","607","152","Census Tract 4222, Norfolk County, Massachusetts"
"1400000US25021422301","1055","57","0","127","0","127","73","46","78","59","154","56","149","59","181","70","271","78","149","61","Census Tract 4223.01, Norfolk County, Massachusetts"
"1400000US25021422302","3186","98","42","39","30","32","142","87","1208","172","512","148","317","114","343","127","131","73","461","118","Census Tract 4223.02, Norfolk County, Massachusetts"
"1400000US25021422400","3529","98","61","70","343","110","231","110","156","88","610","172","350","146","445","137","338","120","995","181","Census Tract 4224, Norfolk County, Massachusetts"
"1400000US25021422501","2228","70","108","75","11","20","76","56","459","139","667","159","139","74","184","82","78","51","506","124","Census Tract 4225.01, Norfolk County, Massachusetts"
"1400000US25021422502","2399","62","0","127","0","127","56","47","208","85","270","108","298","125","408","129","278","120","881","154","Census Tract 4225.02, Norfolk County, Massachusetts"
"1400000US25021422600","2548","95","14","22","0","127","203","92","171","67","45","41","267","106","772","177","323","100","753","137","Census Tract 4226, Norfolk County, Massachusetts"
"1400000US25021422700","1634","38","12","19","20","23","13","20","34","29","84","46","31","23","387","120","331","85","722","148","Census Tract 4227, Norfolk County, Massachusetts"
"1400000US25021422800","1886","73","0","127","41","50","36","33","180","87","309","96","201","89","265","99","163","58","691","116","Census Tract 4228, Norfolk County, Massachusetts"
"1400000US25021423100","2935","236","53","84","125","59","267","151","308","102","240","76","358","108","371","107","123","69","1090","194","Census Tract 4231, Norfolk County, Massachusetts"
"1400000US25021440100","3378","165","122","66","234","88","410","139","429","148","748","164","344","125","417","133","263","131","411","153","Census Tract 4401, Norfolk County, Massachusetts"
"1400000US25021441202","865","60","30","29","49","25","261","67","233","73","88","45","41","32","47","27","10","17","106","47","Census Tract 4412.02, Norfolk County, Massachusetts"
"1400000US25021441203","1470","75","0","127","72","41","182","86","361","101","248","79","135","75","183","67","70","50","219","82","Census Tract 4412.03, Norfolk County, Massachusetts"
"1400000US25021441204","1627","82","91","78","76","42","262","82","250","84","404","113","153","102","137","66","23","25","231","91","Census Tract 4412.04, Norfolk County, Massachusetts"
"1400000US25021442101","1836","50","37","35","83","47","205","74","248","92","103","47","273","83","142","87","58","37","687","112","Census Tract 4421.01, Norfolk County, Massachusetts"
"1400000US25021442102","2597","73","0","127","56","59","577","136","849","151","346","95","485","145","217","75","24","28","43","40","Census Tract 4421.02, Norfolk County, Massachusetts"
"1400000US25021442103","2129","64","104","57","119","67","803","131","231","83","136","82","510","114","110","63","0","127","116","81","Census Tract 4421.03, Norfolk County, Massachusetts"
"1400000US25021442201","1407","41","228","85","134","92","521","81","283","66","45","41","101","57","18","29","20","32","57","50","Census Tract 4422.01, Norfolk County, Massachusetts"
"1400000US25021442202","3292","106","244","109","282","107","494","121","449","111","549","167","168","59","153","73","130","70","823","158","Census Tract 4422.02, Norfolk County, Massachusetts"
"1400000US25021443101","2959","113","206","89","118","57","362","119","399","133","418","135","871","174","301","132","58","71","226","90","Census Tract 4431.01, Norfolk County, Massachusetts"
"1400000US25021443102","3232","132","155","50","138","61","316","126","469","147","340","108","733","177","514","131","246","111","321","105","Census Tract 4431.02, Norfolk County, Massachusetts"
"1400000US25021456101","1223","61","0","127","29","31","115","57","83","42","224","82","218","79","320","96","74","45","160","72","Census Tract 4561.01, Norfolk County, Massachusetts"
"1400000US25021456102","1981","101","0","127","30","31","84","56","342","130","204","91","424","142","180","75","169","87","548","147","Census Tract 4561.02, Norfolk County, Massachusetts"
"1400000US25021456200","1130","54","29","20","78","46","155","63","117","54","174","61","211","73","182","73","143","69","41","32","Census Tract 4562, Norfolk County, Massachusetts"
"1400000US25021456301","803","33","0","127","0","127","0","127","0","127","152","90","105","90","160","127","45","45","341","125","Census Tract 4563.01, Norfolk County, Massachusetts"
"1400000US25021456302","2386","112","39","29","27","33","53","46","435","152","986","178","355","120","253","109","94","55","144","74","Census Tract 4563.02, Norfolk County, Massachusetts"
"1400000US25021456401","1066","51","0","127","0","127","15","25","103","45","105","58","43","29","238","85","88","55","474","103","Census Tract 4564.01, Norfolk County, Massachusetts"
"1400000US25021456402","1837","80","22","26","23","27","242","75","136","60","310","97","420","111","335","88","58","32","291","104","Census Tract 4564.02, Norfolk County, Massachusetts"
"1400000US25021457100","1780","120","0","127","16","26","47","30","128","81","145","75","279","77","462","104","85","50","618","144","Census Tract 4571, Norfolk County, Massachusetts"
"1400000US25021457200","2241","72","22","23","63","48","56","42","253","89","165","78","285","97","540","119","252","68","605","86","Census Tract 4572, Norfolk County, Massachusetts"
"1400000US25023500101","1949","91","63","47","45","33","64","48","215","83","77","62","56","38","202","90","334","105","893","145","Census Tract 5001.01, Plymouth County, Massachusetts"
"1400000US25023500103","1379","68","27","35","167","91","79","52","378","75","0","127","37","40","78","54","53","49","560","136","Census Tract 5001.03, Plymouth County, Massachusetts"
"1400000US25023500104","2318","103","51","49","32","38","22","26","139","86","233","136","129","75","368","163","368","154","976","196","Census Tract 5001.04, Plymouth County, Massachusetts"
"1400000US25023501101","1270","80","18","27","115","56","19","22","90","46","90","39","57","36","68","35","81","44","732","111","Census Tract 5011.01, Plymouth County, Massachusetts"
"1400000US25023501102","3041","108","165","93","18","23","248","85","403","126","356","118","109","61","315","102","254","83","1173","193","Census Tract 5011.02, Plymouth County, Massachusetts"
"1400000US25023501201","1327","63","9","14","29","25","28","26","206","64","234","72","180","66","127","51","138","69","376","94","Census Tract 5012.01, Plymouth County, Massachusetts"
"1400000US25023501202","2863","128","299","93","747","116","138","53","143","64","312","92","612","128","304","92","147","68","161","65","Census Tract 5012.02, Plymouth County, Massachusetts"
"1400000US25023502101","2387","98","10","15","0","127","62","48","32","35","196","95","263","105","217","114","35","41","1572","162","Census Tract 5021.01, Plymouth County, Massachusetts"
"1400000US25023502102","2311","113","67","68","18","20","828","187","268","125","153","74","324","130","238","74","115","102","300","139","Census Tract 5021.02, Plymouth County, Massachusetts"
"1400000US25023502200","2664","138","121","96","82","44","433","135","438","105","174","90","100","55","446","134","163","100","707","185","Census Tract 5022, Plymouth County, Massachusetts"
"1400000US25023503101","2416","88","97","56","206","72","337","126","306","119","392","114","600","151","171","76","52","43","255","95","Census Tract 5031.01, Plymouth County, Massachusetts"
"1400000US25023503102","2543","102","39","33","106","84","167","79","427","115","348","116","452","130","388","132","89","71","527","147","Census Tract 5031.02, Plymouth County, Massachusetts"
"1400000US25023504101","1852","68","12","20","87","41","156","54","134","51","351","110","396","92","507","121","58","54","151","57","Census Tract 5041.01, Plymouth County, Massachusetts"
"1400000US25023504102","1712","82","31","29","178","77","72","43","301","92","415","105","239","66","137","52","65","39","274","94","Census Tract 5041.02, Plymouth County, Massachusetts"
"1400000US25023505101","2944","124","40","62","87","61","196","94","197","101","198","127","432","127","709","178","217","96","868","182","Census Tract 5051.01, Plymouth County, Massachusetts"
"1400000US25023505102","1850","79","57","43","79","64","228","86","161","81","228","90","259","84","306","94","100","65","432","105","Census Tract 5051.02, Plymouth County, Massachusetts"
"1400000US25023505200","3307","118","68","54","165","84","175","71","483","173","361","155","449","160","496","149","136","95","974","202","Census Tract 5052, Plymouth County, Massachusetts"
"1400000US25023506101","2516","97","70","43","199","87","284","115","250","109","344","94","362","134","369","116","87","47","551","185","Census Tract 5061.01, Plymouth County, Massachusetts"
"1400000US25023506102","2281","106","12","20","93","67","494","125","126","80","616","181","409","151","166","84","33","27","332","145","Census Tract 5061.02, Plymouth County, Massachusetts"
"1400000US25023506202","950","40","22","34","52","30","100","43","94","47","348","74","129","51","120","70","9","14","76","61","Census Tract 5062.02, Plymouth County, Massachusetts"
"1400000US25023506203","2132","88","9","14","77","54","256","79","187","85","505","121","479","116","272","89","47","32","300","109","Census Tract 5062.03, Plymouth County, Massachusetts"
"1400000US25023506204","2772","76","15","23","73","55","179","94","239","106","203","120","299","127","774","188","459","155","531","152","Census Tract 5062.04, Plymouth County, Massachusetts"
"1400000US25023507101","1912","96","62","37","140","83","322","95","294","87","452","108","322","74","128","60","88","65","104","47","Census Tract 5071.01, Plymouth County, Massachusetts"
"1400000US25023507103","1623","98","35","46","118","69","69","42","228","98","154","66","239","85","260","80","68","35","452","105","Census Tract 5071.03, Plymouth County, Massachusetts"
"1400000US25023507104","2111","81","22","23","118","79","195","76","563","105","391","94","119","51","207","93","37","31","459","115","Census Tract 5071.04, Plymouth County, Massachusetts"
"1400000US25023508101","2483","120","128","64","112","54","487","138","501","140","302","96","288","96","215","110","108","62","342","117","Census Tract 5081.01, Plymouth County, Massachusetts"
"1400000US25023508102","1985","80","129","86","58","41","160","67","239","84","262","98","378","91","306","95","158","68","295","119","Census Tract 5081.02, Plymouth County, Massachusetts"
"1400000US25023508200","2078","77","83","62","115","62","390","88","429","102","380","101","404","94","83","42","75","63","119","49","Census Tract 5082, Plymouth County, Massachusetts"
"1400000US25023509101","2494","121","42","31","297","117","608","138","443","122","226","97","186","101","177","108","68","54","447","146","Census Tract 5091.01, Plymouth County, Massachusetts"
"1400000US25023509102","2523","124","18","27","50","48","206","103","278","91","522","159","173","61","301","102","83","62","892","170","Census Tract 5091.02, Plymouth County, Massachusetts"
"1400000US25023510100","1726","54","12","19","19","21","12","18","32","29","94","75","671","140","515","122","57","56","314","104","Census Tract 5101, Plymouth County, Massachusetts"
"1400000US25023510200","2292","79","9","14","34","41","30","40","279","153","311","131","600","158","331","125","69","47","629","187","Census Tract 5102, Plymouth County, Massachusetts"
"1400000US25023510300","1606","110","0","127","94","75","48","36","0","127","103","49","221","100","165","74","42","30","933","135","Census Tract 5103, Plymouth County, Massachusetts"
"1400000US25023510400","1261","114","44","55","27","38","0","127","29","47","58","60","98","79","22","30","28","25","955","147","Census Tract 5104, Plymouth County, Massachusetts"
"1400000US25023510501","1263","61","48","40","29","44","9","14","141","68","131","75","88","53","165","68","54","46","598","120","Census Tract 5105.01, Plymouth County, Massachusetts"
"1400000US25023510502","2872","100","35","40","10","15","31","34","427","139","1268","220","483","138","194","77","80","61","344","161","Census Tract 5105.02, Plymouth County, Massachusetts"
"1400000US25023510503","1742","83","0","127","88","62","112","54","157","73","726","147","346","108","89","57","46","36","178","78","Census Tract 5105.03, Plymouth County, Massachusetts"
"1400000US25023510600","946","62","0","127","42","40","22","25","68","38","70","38","202","75","171","60","69","52","302","82","Census Tract 5106, Plymouth County, Massachusetts"
"1400000US25023510700","2230","69","18","28","106","95","45","70","76","66","77","79","183","83","267","112","92","72","1366","161","Census Tract 5107, Plymouth County, Massachusetts"
"1400000US25023510800","2494","104","0","127","0","127","37","59","60","60","106","71","129","97","66","56","136","84","1960","169","Census Tract 5108, Plymouth County, Massachusetts"
"1400000US25023510900","1139","101","0","127","39","46","19","23","200","82","108","70","27","24","0","127","23","30","723","118","Census Tract 5109, Plymouth County, Massachusetts"
"1400000US25023511000","1027","75","11","18","41","45","0","127","33","27","24","28","155","62","94","47","105","55","564","98","Census Tract 5110, Plymouth County, Massachusetts"
"1400000US25023511100","1892","63","30","32","73","64","23","27","106","68","159","75","707","133","476","125","47","40","271","98","Census Tract 5111, Plymouth County, Massachusetts"
"1400000US25023511200","1975","79","37","32","59","71","137","75","90","53","391","128","146","62","149","61","56","51","910","165","Census Tract 5112, Plymouth County, Massachusetts"
"1400000US25023511301","1934","55","38","43","46","53","53","56","68","56","104","58","400","137","225","80","97","77","903","164","Census Tract 5113.01, Plymouth County, Massachusetts"
"1400000US25023511302","1264","47","0","127","75","48","13","20","47","39","704","95","202","75","141","65","41","34","41","36","Census Tract 5113.02, Plymouth County, Massachusetts"
"1400000US25023511400","1431","67","30","42","0","127","8","14","14","17","44","39","28","31","60","38","42","40","1205","109","Census Tract 5114, Plymouth County, Massachusetts"
"1400000US25023511500","1650","85","0","127","5","11","54","65","40","38","10","18","55","62","81","59","57","56","1348","147","Census Tract 5115, Plymouth County, Massachusetts"
"1400000US25023511600","3065","115","84","70","0","127","78","58","222","130","528","155","160","88","304","116","148","92","1541","210","Census Tract 5116, Plymouth County, Massachusetts"
