"GEO_ID","B25058_001E","B25058_001M","NAME"
"1400000US25017354800","1290","148","Census Tract 3548, Middlesex County, Massachusetts"
"1400000US25017354900","1037","100","Census Tract 3549, Middlesex County, Massachusetts"
"1400000US25017355000","950","311","Census Tract 3550, Middlesex County, Massachusetts"
"1400000US25017356100","1288","89","Census Tract 3561, Middlesex County, Massachusetts"
"1400000US25017356300","1158","106","Census Tract 3563, Middlesex County, Massachusetts"
"1400000US25017356400","1188","151","Census Tract 3564, Middlesex County, Massachusetts"
"1400000US25017356500","1082","91","Census Tract 3565, Middlesex County, Massachusetts"
"1400000US25017356601","1066","86","Census Tract 3566.01, Middlesex County, Massachusetts"
"1400000US25017356602","1057","122","Census Tract 3566.02, Middlesex County, Massachusetts"
"1400000US25017356701","1296","84","Census Tract 3567.01, Middlesex County, Massachusetts"
"1400000US25017356702","893","289","Census Tract 3567.02, Middlesex County, Massachusetts"
"1400000US25017357100","1421","70","Census Tract 3571, Middlesex County, Massachusetts"
"1400000US25017357200","1234","149","Census Tract 3572, Middlesex County, Massachusetts"
"1400000US25017357300","1434","109","Census Tract 3573, Middlesex County, Massachusetts"
"1400000US25017357400","1426","161","Census Tract 3574, Middlesex County, Massachusetts"
"1400000US25017357500","1581","141","Census Tract 3575, Middlesex County, Massachusetts"
"1400000US25017357600","1293","76","Census Tract 3576, Middlesex County, Massachusetts"
"1400000US25017357700","1153","128","Census Tract 3577, Middlesex County, Massachusetts"
"1400000US25017357800","593","209","Census Tract 3578, Middlesex County, Massachusetts"
"1400000US25017358100","1527","256","Census Tract 3581, Middlesex County, Massachusetts"
"1400000US25017358300","1957","276","Census Tract 3583, Middlesex County, Massachusetts"
"1400000US25017358400","1665","100","Census Tract 3584, Middlesex County, Massachusetts"
"1400000US25017358500","333","1822","Census Tract 3585, Middlesex County, Massachusetts"
"1400000US25017358600","1572","354","Census Tract 3586, Middlesex County, Massachusetts"
"1400000US25017358700","2,000+","***","Census Tract 3587, Middlesex County, Massachusetts"
"1400000US25017359100","1209","193","Census Tract 3591, Middlesex County, Massachusetts"
"1400000US25017359300","1218","125","Census Tract 3593, Middlesex County, Massachusetts"
"1400000US25017360100","2,000+","***","Census Tract 3601, Middlesex County, Massachusetts"
"1400000US25017360200","1612","461","Census Tract 3602, Middlesex County, Massachusetts"
"1400000US25017361100","1560","439","Census Tract 3611, Middlesex County, Massachusetts"
"1400000US25017361200","1500","179","Census Tract 3612, Middlesex County, Massachusetts"
"1400000US25017361300","931","233","Census Tract 3613, Middlesex County, Massachusetts"
"1400000US25017362100","1807","187","Census Tract 3621, Middlesex County, Massachusetts"
"1400000US25017363102","1000","71","Census Tract 3631.02, Middlesex County, Massachusetts"
"1400000US25017363103","1192","174","Census Tract 3631.03, Middlesex County, Massachusetts"
"1400000US25017363104","925","161","Census Tract 3631.04, Middlesex County, Massachusetts"
"1400000US25017363201","733","356","Census Tract 3632.01, Middlesex County, Massachusetts"
"1400000US25017363202","967","84","Census Tract 3632.02, Middlesex County, Massachusetts"
"1400000US25017364101","841","84","Census Tract 3641.01, Middlesex County, Massachusetts"
"1400000US25017364102","887","99","Census Tract 3641.02, Middlesex County, Massachusetts"
"1400000US25017365100","1719","1418","Census Tract 3651, Middlesex County, Massachusetts"
"1400000US25017365201","572","783","Census Tract 3652.01, Middlesex County, Massachusetts"
"1400000US25017365202","276","76","Census Tract 3652.02, Middlesex County, Massachusetts"
"1400000US25017366100","1200","192","Census Tract 3661, Middlesex County, Massachusetts"
"1400000US25017366201","2,000+","***","Census Tract 3662.01, Middlesex County, Massachusetts"
"1400000US25017366202","1689","1213","Census Tract 3662.02, Middlesex County, Massachusetts"
"1400000US25017367100","1264","706","Census Tract 3671, Middlesex County, Massachusetts"
"1400000US25017367200","2,000+","***","Census Tract 3672, Middlesex County, Massachusetts"
"1400000US25017368101","1787","82","Census Tract 3681.01, Middlesex County, Massachusetts"
"1400000US25017368102","1298","161","Census Tract 3681.02, Middlesex County, Massachusetts"
"1400000US25017368200","1582","304","Census Tract 3682, Middlesex County, Massachusetts"
"1400000US25017368300","1002","115","Census Tract 3683, Middlesex County, Massachusetts"
"1400000US25017368400","1299","86","Census Tract 3684, Middlesex County, Massachusetts"
"1400000US25017368500","978","31","Census Tract 3685, Middlesex County, Massachusetts"
"1400000US25017368600","1072","64","Census Tract 3686, Middlesex County, Massachusetts"
"1400000US25017368700","973","63","Census Tract 3687, Middlesex County, Massachusetts"
"1400000US25017368800","958","54","Census Tract 3688, Middlesex County, Massachusetts"
"1400000US25017368901","1304","154","Census Tract 3689.01, Middlesex County, Massachusetts"
"1400000US25017368902","1296","50","Census Tract 3689.02, Middlesex County, Massachusetts"
"1400000US25017369000","1082","427","Census Tract 3690, Middlesex County, Massachusetts"
"1400000US25017369100","1134","96","Census Tract 3691, Middlesex County, Massachusetts"
"1400000US25017370101","881","119","Census Tract 3701.01, Middlesex County, Massachusetts"
"1400000US25017370102","1194","115","Census Tract 3701.02, Middlesex County, Massachusetts"
"1400000US25017370201","1327","127","Census Tract 3702.01, Middlesex County, Massachusetts"
"1400000US25017370202","1383","128","Census Tract 3702.02, Middlesex County, Massachusetts"
"1400000US25017370300","1263","83","Census Tract 3703, Middlesex County, Massachusetts"
"1400000US25017370400","1284","57","Census Tract 3704, Middlesex County, Massachusetts"
"1400000US25017373100","1379","147","Census Tract 3731, Middlesex County, Massachusetts"
"1400000US25017373200","1255","110","Census Tract 3732, Middlesex County, Massachusetts"
"1400000US25017373300","1447","169","Census Tract 3733, Middlesex County, Massachusetts"
"1400000US25017373400","1662","99","Census Tract 3734, Middlesex County, Massachusetts"
"1400000US25017373500","1568","198","Census Tract 3735, Middlesex County, Massachusetts"
"1400000US25017373600","1604","263","Census Tract 3736, Middlesex County, Massachusetts"
"1400000US25017373700","1194","1197","Census Tract 3737, Middlesex County, Massachusetts"
"1400000US25017373800","1483","149","Census Tract 3738, Middlesex County, Massachusetts"
"1400000US25017373900","1631","456","Census Tract 3739, Middlesex County, Massachusetts"
"1400000US25017374000","406","577","Census Tract 3740, Middlesex County, Massachusetts"
"1400000US25017374100","1351","87","Census Tract 3741, Middlesex County, Massachusetts"
"1400000US25017374200","1406","179","Census Tract 3742, Middlesex County, Massachusetts"
"1400000US25017374300","731","361","Census Tract 3743, Middlesex County, Massachusetts"
"1400000US25017374400","1219","1264","Census Tract 3744, Middlesex County, Massachusetts"
"1400000US25017374500","1299","89","Census Tract 3745, Middlesex County, Massachusetts"
"1400000US25017374600","1328","93","Census Tract 3746, Middlesex County, Massachusetts"
"1400000US25017374700","1392","63","Census Tract 3747, Middlesex County, Massachusetts"
"1400000US25017374800","1714","153","Census Tract 3748, Middlesex County, Massachusetts"
"1400000US25017382100","839","2091","Census Tract 3821, Middlesex County, Massachusetts"
"1400000US25017382200","1238","142","Census Tract 3822, Middlesex County, Massachusetts"
"1400000US25017382300","1046","155","Census Tract 3823, Middlesex County, Massachusetts"
"1400000US25017382400","792","142","Census Tract 3824, Middlesex County, Massachusetts"
"1400000US25017382500","1167","101","Census Tract 3825, Middlesex County, Massachusetts"
"1400000US25017382601","1185","39","Census Tract 3826.01, Middlesex County, Massachusetts"
"1400000US25017382602","286","134","Census Tract 3826.02, Middlesex County, Massachusetts"
"1400000US25017383101","913","114","Census Tract 3831.01, Middlesex County, Massachusetts"
"1400000US25017383102","592","162","Census Tract 3831.02, Middlesex County, Massachusetts"
"1400000US25017383200","949","157","Census Tract 3832, Middlesex County, Massachusetts"
"1400000US25017383300","940","26","Census Tract 3833, Middlesex County, Massachusetts"
"1400000US25017383400","953","65","Census Tract 3834, Middlesex County, Massachusetts"
"1400000US25017383501","810","137","Census Tract 3835.01, Middlesex County, Massachusetts"
"1400000US25017383502","920","446","Census Tract 3835.02, Middlesex County, Massachusetts"
"1400000US25017383600","1095","72","Census Tract 3836, Middlesex County, Massachusetts"
"1400000US25017383700","1082","87","Census Tract 3837, Middlesex County, Massachusetts"
"1400000US25017383800","1081","179","Census Tract 3838, Middlesex County, Massachusetts"
"1400000US25017383901","974","380","Census Tract 3839.01, Middlesex County, Massachusetts"
"1400000US25017383902","760","363","Census Tract 3839.02, Middlesex County, Massachusetts"
"1400000US25017384001","1219","787","Census Tract 3840.01, Middlesex County, Massachusetts"
"1400000US25017384002","1200","70","Census Tract 3840.02, Middlesex County, Massachusetts"
"1400000US25017385100","912","280","Census Tract 3851, Middlesex County, Massachusetts"
"1400000US25017385201","1134","170","Census Tract 3852.01, Middlesex County, Massachusetts"
"1400000US25017385202","902","157","Census Tract 3852.02, Middlesex County, Massachusetts"
"1400000US25017386100","1339","1041","Census Tract 3861, Middlesex County, Massachusetts"
"1400000US25017387100","791","572","Census Tract 3871, Middlesex County, Massachusetts"
"1400000US25017387201","903","346","Census Tract 3872.01, Middlesex County, Massachusetts"
"1400000US25017387202","907","412","Census Tract 3872.02, Middlesex County, Massachusetts"
"1400000US25017388100","934","174","Census Tract 3881, Middlesex County, Massachusetts"
"1400000US25017388200","929","219","Census Tract 3882, Middlesex County, Massachusetts"
"1400000US25017388300","424","125","Census Tract 3883, Middlesex County, Massachusetts"
"1400000US25017980000","-","**","Census Tract 9800, Middlesex County, Massachusetts"
"1400000US25021400100","1455","186","Census Tract 4001, Norfolk County, Massachusetts"
"1400000US25021400200","1762","128","Census Tract 4002, Norfolk County, Massachusetts"
"1400000US25021400300","1756","88","Census Tract 4003, Norfolk County, Massachusetts"
"1400000US25021400400","1515","130","Census Tract 4004, Norfolk County, Massachusetts"
"1400000US25021400500","1867","94","Census Tract 4005, Norfolk County, Massachusetts"
"1400000US25021400600","1696","138","Census Tract 4006, Norfolk County, Massachusetts"
"1400000US25021400700","1723","137","Census Tract 4007, Norfolk County, Massachusetts"
"1400000US25021400800","1376","91","Census Tract 4008, Norfolk County, Massachusetts"
"1400000US25021400900","1565","141","Census Tract 4009, Norfolk County, Massachusetts"
"1400000US25021401000","1220","256","Census Tract 4010, Norfolk County, Massachusetts"
"1400000US25021401100","1590","272","Census Tract 4011, Norfolk County, Massachusetts"
"1400000US25021401200","1720","49","Census Tract 4012, Norfolk County, Massachusetts"
"1400000US25021402101","1215","266","Census Tract 4021.01, Norfolk County, Massachusetts"
"1400000US25021402102","1005","200","Census Tract 4021.02, Norfolk County, Massachusetts"
"1400000US25021402200","1303","125","Census Tract 4022, Norfolk County, Massachusetts"
"1400000US25021402300","1344","592","Census Tract 4023, Norfolk County, Massachusetts"
"1400000US25021402400","1167","254","Census Tract 4024, Norfolk County, Massachusetts"
"1400000US25021402500","1365","109","Census Tract 4025, Norfolk County, Massachusetts"
"1400000US25021403100","1142","827","Census Tract 4031, Norfolk County, Massachusetts"
"1400000US25021403300","1321","141","Census Tract 4033, Norfolk County, Massachusetts"
"1400000US25021403400","531","185","Census Tract 4034, Norfolk County, Massachusetts"
"1400000US25021403500","1685","291","Census Tract 4035, Norfolk County, Massachusetts"
"1400000US25021404100","639","607","Census Tract 4041, Norfolk County, Massachusetts"
"1400000US25021404201","1946","371","Census Tract 4042.01, Norfolk County, Massachusetts"
"1400000US25021404202","1760","572","Census Tract 4042.02, Norfolk County, Massachusetts"
"1400000US25021404301","2,000+","***","Census Tract 4043.01, Norfolk County, Massachusetts"
"1400000US25021404302","1677","276","Census Tract 4043.02, Norfolk County, Massachusetts"
"1400000US25021404400","829","421","Census Tract 4044, Norfolk County, Massachusetts"
"1400000US25021405100","2,000+","***","Census Tract 4051, Norfolk County, Massachusetts"
"1400000US25021406101","979","104","Census Tract 4061.01, Norfolk County, Massachusetts"
"1400000US25021406102","834","446","Census Tract 4061.02, Norfolk County, Massachusetts"
"1400000US25021407100","1060","63","Census Tract 4071, Norfolk County, Massachusetts"
"1400000US25021408101","539","330","Census Tract 4081.01, Norfolk County, Massachusetts"
"1400000US25021408102","806","205","Census Tract 4081.02, Norfolk County, Massachusetts"
"1400000US25021409101","675","739","Census Tract 4091.01, Norfolk County, Massachusetts"
"1400000US25021409102","406","255","Census Tract 4091.02, Norfolk County, Massachusetts"
"1400000US25021410100","758","442","Census Tract 4101, Norfolk County, Massachusetts"
"1400000US25021410300","1190","595","Census Tract 4103, Norfolk County, Massachusetts"
"1400000US25021410400","1122","29","Census Tract 4104, Norfolk County, Massachusetts"
"1400000US25021411100","1081","164","Census Tract 4111, Norfolk County, Massachusetts"
"1400000US25021411200","1137","49","Census Tract 4112, Norfolk County, Massachusetts"
"1400000US25021411301","2,000+","***","Census Tract 4113.01, Norfolk County, Massachusetts"
"1400000US25021411302","896","350","Census Tract 4113.02, Norfolk County, Massachusetts"
"1400000US25021412100","527","50","Census Tract 4121, Norfolk County, Massachusetts"
"1400000US25021412200","1325","152","Census Tract 4122, Norfolk County, Massachusetts"
"1400000US25021412300","2,000+","***","Census Tract 4123, Norfolk County, Massachusetts"
"1400000US25021413100","1020","81","Census Tract 4131, Norfolk County, Massachusetts"
"1400000US25021413200","895","214","Census Tract 4132, Norfolk County, Massachusetts"
"1400000US25021413300","1253","120","Census Tract 4133, Norfolk County, Massachusetts"
"1400000US25021413401","1061","160","Census Tract 4134.01, Norfolk County, Massachusetts"
"1400000US25021413402","1269","83","Census Tract 4134.02, Norfolk County, Massachusetts"
"1400000US25021413500","1280","81","Census Tract 4135, Norfolk County, Massachusetts"
"1400000US25021414100","1623","528","Census Tract 4141, Norfolk County, Massachusetts"
"1400000US25021414200","2,000+","***","Census Tract 4142, Norfolk County, Massachusetts"
"1400000US25021414300","808","533","Census Tract 4143, Norfolk County, Massachusetts"
"1400000US25021415101","1128","326","Census Tract 4151.01, Norfolk County, Massachusetts"
"1400000US25021415102","1089","144","Census Tract 4151.02, Norfolk County, Massachusetts"
"1400000US25021415200","1238","165","Census Tract 4152, Norfolk County, Massachusetts"
"1400000US25021415300","1279","575","Census Tract 4153, Norfolk County, Massachusetts"
"1400000US25021416101","715","429","Census Tract 4161.01, Norfolk County, Massachusetts"
"1400000US25021416102","725","19","Census Tract 4161.02, Norfolk County, Massachusetts"
"1400000US25021416200","1166","290","Census Tract 4162, Norfolk County, Massachusetts"
"1400000US25021416300","1102","477","Census Tract 4163, Norfolk County, Massachusetts"
"1400000US25021416400","1141","152","Census Tract 4164, Norfolk County, Massachusetts"
"1400000US25021417100","954","38","Census Tract 4171, Norfolk County, Massachusetts"
"1400000US25021417200","1008","131","Census Tract 4172, Norfolk County, Massachusetts"
"1400000US25021417300","1181","444","Census Tract 4173, Norfolk County, Massachusetts"
"1400000US25021417400","1125","227","Census Tract 4174, Norfolk County, Massachusetts"
"1400000US25021417501","1213","133","Census Tract 4175.01, Norfolk County, Massachusetts"
"1400000US25021417502","1058","109","Census Tract 4175.02, Norfolk County, Massachusetts"
"1400000US25021417601","1001","99","Census Tract 4176.01, Norfolk County, Massachusetts"
"1400000US25021417602","921","113","Census Tract 4176.02, Norfolk County, Massachusetts"
"1400000US25021417701","931","85","Census Tract 4177.01, Norfolk County, Massachusetts"
"1400000US25021417702","1064","48","Census Tract 4177.02, Norfolk County, Massachusetts"
"1400000US25021417801","996","122","Census Tract 4178.01, Norfolk County, Massachusetts"
"1400000US25021417802","327","37","Census Tract 4178.02, Norfolk County, Massachusetts"
"1400000US25021417901","807","65","Census Tract 4179.01, Norfolk County, Massachusetts"
"1400000US25021417902","1031","91","Census Tract 4179.02, Norfolk County, Massachusetts"
"1400000US25021418002","1179","56","Census Tract 4180.02, Norfolk County, Massachusetts"
"1400000US25021418003","1551","157","Census Tract 4180.03, Norfolk County, Massachusetts"
"1400000US25021418004","1058","67","Census Tract 4180.04, Norfolk County, Massachusetts"
"1400000US25021418101","1087","248","Census Tract 4181.01, Norfolk County, Massachusetts"
"1400000US25021418102","1108","68","Census Tract 4181.02, Norfolk County, Massachusetts"
"1400000US25021418200","1112","89","Census Tract 4182, Norfolk County, Massachusetts"
"1400000US25021419100","1238","342","Census Tract 4191, Norfolk County, Massachusetts"
"1400000US25021419200","1116","405","Census Tract 4192, Norfolk County, Massachusetts"
"1400000US25021419300","1063","294","Census Tract 4193, Norfolk County, Massachusetts"
"1400000US25021419400","898","131","Census Tract 4194, Norfolk County, Massachusetts"
"1400000US25021419500","877","234","Census Tract 4195, Norfolk County, Massachusetts"
"1400000US25021419600","1547","193","Census Tract 4196, Norfolk County, Massachusetts"
"1400000US25021419700","855","281","Census Tract 4197, Norfolk County, Massachusetts"
"1400000US25021419800","965","141","Census Tract 4198, Norfolk County, Massachusetts"
"1400000US25021420100","1063","434","Census Tract 4201, Norfolk County, Massachusetts"
"1400000US25021420201","525","176","Census Tract 4202.01, Norfolk County, Massachusetts"
"1400000US25021420202","1130","102","Census Tract 4202.02, Norfolk County, Massachusetts"
"1400000US25021420301","801","664","Census Tract 4203.01, Norfolk County, Massachusetts"
"1400000US25021420302","1005","112","Census Tract 4203.02, Norfolk County, Massachusetts"
"1400000US25021421100","941","383","Census Tract 4211, Norfolk County, Massachusetts"
"1400000US25021421200","880","72","Census Tract 4212, Norfolk County, Massachusetts"
"1400000US25021422100","938","120","Census Tract 4221, Norfolk County, Massachusetts"
"1400000US25021422200","1017","72","Census Tract 4222, Norfolk County, Massachusetts"
"1400000US25021422301","491","856","Census Tract 4223.01, Norfolk County, Massachusetts"
"1400000US25021422302","1173","64","Census Tract 4223.02, Norfolk County, Massachusetts"
"1400000US25021422400","986","83","Census Tract 4224, Norfolk County, Massachusetts"
"1400000US25021422501","967","79","Census Tract 4225.01, Norfolk County, Massachusetts"
"1400000US25021422502","883","84","Census Tract 4225.02, Norfolk County, Massachusetts"
"1400000US25021422600","863","450","Census Tract 4226, Norfolk County, Massachusetts"
"1400000US25021422700","1069","104","Census Tract 4227, Norfolk County, Massachusetts"
"1400000US25021422800","1138","145","Census Tract 4228, Norfolk County, Massachusetts"
"1400000US25021423100","636","472","Census Tract 4231, Norfolk County, Massachusetts"
"1400000US25021440100","960","100","Census Tract 4401, Norfolk County, Massachusetts"
"1400000US25021441202","950","477","Census Tract 4412.02, Norfolk County, Massachusetts"
"1400000US25021441203","895","90","Census Tract 4412.03, Norfolk County, Massachusetts"
"1400000US25021441204","842","296","Census Tract 4412.04, Norfolk County, Massachusetts"
"1400000US25021442101","1010","125","Census Tract 4421.01, Norfolk County, Massachusetts"
"1400000US25021442102","1043","168","Census Tract 4421.02, Norfolk County, Massachusetts"
"1400000US25021442103","-","**","Census Tract 4421.03, Norfolk County, Massachusetts"
"1400000US25021442201","1211","132","Census Tract 4422.01, Norfolk County, Massachusetts"
"1400000US25021442202","965","88","Census Tract 4422.02, Norfolk County, Massachusetts"
"1400000US25021443101","1250","297","Census Tract 4431.01, Norfolk County, Massachusetts"
"1400000US25021443102","921","114","Census Tract 4431.02, Norfolk County, Massachusetts"
"1400000US25021456101","596","285","Census Tract 4561.01, Norfolk County, Massachusetts"
"1400000US25021456102","790","254","Census Tract 4561.02, Norfolk County, Massachusetts"
"1400000US25021456200","1165","301","Census Tract 4562, Norfolk County, Massachusetts"
"1400000US25021456301","1057","410","Census Tract 4563.01, Norfolk County, Massachusetts"
"1400000US25021456302","1104","88","Census Tract 4563.02, Norfolk County, Massachusetts"
"1400000US25021456401","844","747","Census Tract 4564.01, Norfolk County, Massachusetts"
"1400000US25021456402","1331","629","Census Tract 4564.02, Norfolk County, Massachusetts"
"1400000US25021457100","1208","178","Census Tract 4571, Norfolk County, Massachusetts"
"1400000US25021457200","1437","106","Census Tract 4572, Norfolk County, Massachusetts"
"1400000US25023500101","1098","166","Census Tract 5001.01, Plymouth County, Massachusetts"
"1400000US25023500103","1482","276","Census Tract 5001.03, Plymouth County, Massachusetts"
"1400000US25023500104","1178","201","Census Tract 5001.04, Plymouth County, Massachusetts"
"1400000US25023501101","760","357","Census Tract 5011.01, Plymouth County, Massachusetts"
"1400000US25023501102","1302","159","Census Tract 5011.02, Plymouth County, Massachusetts"
"1400000US25023501201","1563","532","Census Tract 5012.01, Plymouth County, Massachusetts"
"1400000US25023501202","1832","75","Census Tract 5012.02, Plymouth County, Massachusetts"
"1400000US25023502101","811","79","Census Tract 5021.01, Plymouth County, Massachusetts"
"1400000US25023502102","720","108","Census Tract 5021.02, Plymouth County, Massachusetts"
"1400000US25023502200","1113","124","Census Tract 5022, Plymouth County, Massachusetts"
"1400000US25023503101","944","154","Census Tract 5031.01, Plymouth County, Massachusetts"
"1400000US25023503102","764","472","Census Tract 5031.02, Plymouth County, Massachusetts"
"1400000US25023504101","906","659","Census Tract 5041.01, Plymouth County, Massachusetts"
"1400000US25023504102","2,000+","***","Census Tract 5041.02, Plymouth County, Massachusetts"
"1400000US25023505101","922","392","Census Tract 5051.01, Plymouth County, Massachusetts"
"1400000US25023505102","1150","737","Census Tract 5051.02, Plymouth County, Massachusetts"
"1400000US25023505200","898","265","Census Tract 5052, Plymouth County, Massachusetts"
"1400000US25023506101","1386","118","Census Tract 5061.01, Plymouth County, Massachusetts"
"1400000US25023506102","1072","162","Census Tract 5061.02, Plymouth County, Massachusetts"
"1400000US25023506202","943","597","Census Tract 5062.02, Plymouth County, Massachusetts"
"1400000US25023506203","835","93","Census Tract 5062.03, Plymouth County, Massachusetts"
"1400000US25023506204","1503","280","Census Tract 5062.04, Plymouth County, Massachusetts"
"1400000US25023507101","836","1466","Census Tract 5071.01, Plymouth County, Massachusetts"
"1400000US25023507103","2,000+","***","Census Tract 5071.03, Plymouth County, Massachusetts"
"1400000US25023507104","950","806","Census Tract 5071.04, Plymouth County, Massachusetts"
"1400000US25023508101","1251","371","Census Tract 5081.01, Plymouth County, Massachusetts"
"1400000US25023508102","888","292","Census Tract 5081.02, Plymouth County, Massachusetts"
"1400000US25023508200","389","857","Census Tract 5082, Plymouth County, Massachusetts"
"1400000US25023509101","843","524","Census Tract 5091.01, Plymouth County, Massachusetts"
"1400000US25023509102","1182","195","Census Tract 5091.02, Plymouth County, Massachusetts"
"1400000US25023510100","1063","131","Census Tract 5101, Plymouth County, Massachusetts"
"1400000US25023510200","790","82","Census Tract 5102, Plymouth County, Massachusetts"
"1400000US25023510300","843","52","Census Tract 5103, Plymouth County, Massachusetts"
"1400000US25023510400","812","108","Census Tract 5104, Plymouth County, Massachusetts"
"1400000US25023510501","874","345","Census Tract 5105.01, Plymouth County, Massachusetts"
"1400000US25023510502","607","53","Census Tract 5105.02, Plymouth County, Massachusetts"
"1400000US25023510503","902","42","Census Tract 5105.03, Plymouth County, Massachusetts"
"1400000US25023510600","1205","476","Census Tract 5106, Plymouth County, Massachusetts"
"1400000US25023510700","880","104","Census Tract 5107, Plymouth County, Massachusetts"
"1400000US25023510800","890","48","Census Tract 5108, Plymouth County, Massachusetts"
"1400000US25023510900","476","81","Census Tract 5109, Plymouth County, Massachusetts"
"1400000US25023511000","877","80","Census Tract 5110, Plymouth County, Massachusetts"
"1400000US25023511100","1032","121","Census Tract 5111, Plymouth County, Massachusetts"
"1400000US25023511200","380","182","Census Tract 5112, Plymouth County, Massachusetts"
"1400000US25023511301","999","128","Census Tract 5113.01, Plymouth County, Massachusetts"
"1400000US25023511302","837","81","Census Tract 5113.02, Plymouth County, Massachusetts"
"1400000US25023511400","961","60","Census Tract 5114, Plymouth County, Massachusetts"
"1400000US25023511500","902","58","Census Tract 5115, Plymouth County, Massachusetts"
"1400000US25023511600","768","117","Census Tract 5116, Plymouth County, Massachusetts"
"1400000US25023511701","1101","135","Census Tract 5117.01, Plymouth County, Massachusetts"
"1400000US25023511702","1055","45","Census Tract 5117.02, Plymouth County, Massachusetts"
"1400000US25023520100","1078","124","Census Tract 5201, Plymouth County, Massachusetts"
"1400000US25023520201","886","61","Census Tract 5202.01, Plymouth County, Massachusetts"
"1400000US25023520202","1093","71","Census Tract 5202.02, Plymouth County, Massachusetts"
"1400000US25023521101","566","468","Census Tract 5211.01, Plymouth County, Massachusetts"
"1400000US25023521102","1056","63","Census Tract 5211.02, Plymouth County, Massachusetts"
"1400000US25023521201","839","129","Census Tract 5212.01, Plymouth County, Massachusetts"
"1400000US25023521202","943","133","Census Tract 5212.02, Plymouth County, Massachusetts"
"1400000US25023522101","946","259","Census Tract 5221.01, Plymouth County, Massachusetts"
"1400000US25023522102","822","110","Census Tract 5221.02, Plymouth County, Massachusetts"
"1400000US25023523100","832","196","Census Tract 5231, Plymouth County, Massachusetts"
"1400000US25023523201","886","79","Census Tract 5232.01, Plymouth County, Massachusetts"
"1400000US25023523202","667","193","Census Tract 5232.02, Plymouth County, Massachusetts"
"1400000US25023524101","867","537","Census Tract 5241.01, Plymouth County, Massachusetts"
"1400000US25023524102","755","240","Census Tract 5241.02, Plymouth County, Massachusetts"
"1400000US25023525101","1087","86","Census Tract 5251.01, Plymouth County, Massachusetts"
"1400000US25023525104","1021","256","Census Tract 5251.04, Plymouth County, Massachusetts"
"1400000US25023525203","999","75","Census Tract 5252.03, Plymouth County, Massachusetts"
"1400000US25023525204","936","146","Census Tract 5252.04, Plymouth County, Massachusetts"
"1400000US25023525300","-","**","Census Tract 5253, Plymouth County, Massachusetts"
"1400000US25023526100","1006","320","Census Tract 5261, Plymouth County, Massachusetts"
"1400000US25023530100","1100","151","Census Tract 5301, Plymouth County, Massachusetts"
"1400000US25023530200","957","94","Census Tract 5302, Plymouth County, Massachusetts"
"1400000US25023530300","887","109","Census Tract 5303, Plymouth County, Massachusetts"
"1400000US25023530400","1342","93","Census Tract 5304, Plymouth County, Massachusetts"
"1400000US25023530500","976","148","Census Tract 5305, Plymouth County, Massachusetts"
"1400000US25023530600","533","204","Census Tract 5306, Plymouth County, Massachusetts"
"1400000US25023530700","1085","404","Census Tract 5307, Plymouth County, Massachusetts"
"1400000US25023530801","639","821","Census Tract 5308.01, Plymouth County, Massachusetts"
"1400000US25023530802","1316","216","Census Tract 5308.02, Plymouth County, Massachusetts"
"1400000US25023530901","1064","172","Census Tract 5309.01, Plymouth County, Massachusetts"
"1400000US25023530902","830","1121","Census Tract 5309.02, Plymouth County, Massachusetts"
"1400000US25023540101","813","88","Census Tract 5401.01, Plymouth County, Massachusetts"
"1400000US25023540102","367","159","Census Tract 5401.02, Plymouth County, Massachusetts"
"1400000US25023540103","2,000+","***","Census Tract 5401.03, Plymouth County, Massachusetts"
"1400000US25023541100","639","1389","Census Tract 5411, Plymouth County, Massachusetts"
"1400000US25023542101","1279","1023","Census Tract 5421.01, Plymouth County, Massachusetts"
"1400000US25023542102","572","765","Census Tract 5421.02, Plymouth County, Massachusetts"
"1400000US25023542200","867","91","Census Tract 5422, Plymouth County, Massachusetts"
"1400000US25023542300","868","52","Census Tract 5423, Plymouth County, Massachusetts"
"1400000US25023543100","1021","985","Census Tract 5431, Plymouth County, Massachusetts"
"1400000US25023544100","425","751","Census Tract 5441, Plymouth County, Massachusetts"
"1400000US25023544200","800","567","Census Tract 5442, Plymouth County, Massachusetts"
"1400000US25023545100","696","381","Census Tract 5451, Plymouth County, Massachusetts"
"1400000US25023545200","784","131","Census Tract 5452, Plymouth County, Massachusetts"
"1400000US25023545300","887","517","Census Tract 5453, Plymouth County, Massachusetts"
"1400000US25023545400","730","279","Census Tract 5454, Plymouth County, Massachusetts"
"1400000US25023560100","982","194","Census Tract 5601, Plymouth County, Massachusetts"
"1400000US25023561100","1248","236","Census Tract 5611, Plymouth County, Massachusetts"
"1400000US25023561200","912","375","Census Tract 5612, Plymouth County, Massachusetts"
"1400000US25023990003","-","**","Census Tract 9900.03, Plymouth County, Massachusetts"
"1400000US25025000100","1266","160","Census Tract 1, Suffolk County, Massachusetts"
"1400000US25025000201","1346","81","Census Tract 2.01, Suffolk County, Massachusetts"
"1400000US25025000202","1223","115","Census Tract 2.02, Suffolk County, Massachusetts"
"1400000US25025000301","1407","173","Census Tract 3.01, Suffolk County, Massachusetts"
"1400000US25025000302","1640","165","Census Tract 3.02, Suffolk County, Massachusetts"
