"GEO_ID","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","NAME"
"1400000US25017354100","3141","444","2491","360","196","98","7","11","258","148","0","127","85","72","104","67","46","58","58","48","Census Tract 3541, Middlesex County, Massachusetts"
"1400000US25017354200","3381","369","3108","353","87","63","0","127","84","76","0","127","12","23","90","73","18","27","72","72","Census Tract 3542, Middlesex County, Massachusetts"
"1400000US25017354300","3968","536","3015","417","502","171","0","127","262","131","0","127","75","60","114","85","33","53","81","70","Census Tract 3543, Middlesex County, Massachusetts"
"1400000US25017354400","1479","230","1360","238","48","64","6","11","41","30","0","127","24","34","0","127","0","127","0","127","Census Tract 3544, Middlesex County, Massachusetts"
"1400000US25017354500","2511","199","1950","233","151","111","0","127","309","113","0","127","22","24","79","57","0","127","79","57","Census Tract 3545, Middlesex County, Massachusetts"
"1400000US25017354600","4953","445","2989","383","1348","363","9","15","502","220","0","127","10","17","95","60","0","127","95","60","Census Tract 3546, Middlesex County, Massachusetts"
"1400000US25017354700","2624","241","2011","212","121","80","0","127","348","143","0","127","32","31","112","77","10","16","102","73","Census Tract 3547, Middlesex County, Massachusetts"
"1400000US25017354800","2130","176","1888","185","21","32","0","127","180","81","0","127","41","42","0","127","0","127","0","127","Census Tract 3548, Middlesex County, Massachusetts"
"1400000US25017354900","5830","584","2720","419","1641","409","63","68","1112","313","0","127","13","21","281","202","52","56","229","185","Census Tract 3549, Middlesex County, Massachusetts"
"1400000US25017355000","3050","305","2427","401","336","177","9","14","232","122","0","127","21","25","25","27","0","127","25","27","Census Tract 3550, Middlesex County, Massachusetts"
"1400000US25017356100","3007","199","2734","251","0","127","0","127","161","75","0","127","0","127","112","91","0","127","112","91","Census Tract 3561, Middlesex County, Massachusetts"
"1400000US25017356300","5156","313","3995","409","175","117","0","127","713","341","0","127","29","34","244","142","16","26","228","138","Census Tract 3563, Middlesex County, Massachusetts"
"1400000US25017356400","7147","327","6534","393","49","59","0","127","393","187","0","127","26","29","145","118","15","24","130","116","Census Tract 3564, Middlesex County, Massachusetts"
"1400000US25017356500","6600","244","5802","293","114","79","9","23","452","144","0","127","0","127","223","158","0","127","223","158","Census Tract 3565, Middlesex County, Massachusetts"
"1400000US25017356601","4177","293","3605","261","124","97","0","127","365","192","0","127","16","26","67","79","0","127","67","79","Census Tract 3566.01, Middlesex County, Massachusetts"
"1400000US25017356602","3854","190","3502","306","12","20","0","127","282","236","0","127","0","127","58","48","15","23","43","42","Census Tract 3566.02, Middlesex County, Massachusetts"
"1400000US25017356701","5920","390","5108","410","55","60","0","127","605","249","0","127","53","63","99","86","0","127","99","86","Census Tract 3567.01, Middlesex County, Massachusetts"
"1400000US25017356702","6379","289","5048","397","396","297","0","127","684","207","0","127","40","49","211","131","9","15","202","128","Census Tract 3567.02, Middlesex County, Massachusetts"
"1400000US25017357100","4125","225","3629","220","16","20","0","127","467","131","0","127","0","127","13","27","0","127","13","27","Census Tract 3571, Middlesex County, Massachusetts"
"1400000US25017357200","2991","202","2767","201","0","127","0","127","178","55","0","127","27","30","19","23","0","127","19","23","Census Tract 3572, Middlesex County, Massachusetts"
"1400000US25017357300","2905","223","2459","310","12","18","0","127","399","268","0","127","10","15","25","39","25","39","0","127","Census Tract 3573, Middlesex County, Massachusetts"
"1400000US25017357400","2183","153","1994","166","0","127","0","127","157","103","0","127","0","127","32","47","28","45","4","9","Census Tract 3574, Middlesex County, Massachusetts"
"1400000US25017357500","2414","252","1733","221","32","51","0","127","589","280","0","127","0","127","60","93","0","127","60","93","Census Tract 3575, Middlesex County, Massachusetts"
"1400000US25017357600","2530","297","2151","265","39","47","0","127","265","156","11","20","0","127","64","80","0","127","64","80","Census Tract 3576, Middlesex County, Massachusetts"
"1400000US25017357700","3621","306","2748","353","106","111","0","127","632","347","0","127","52","58","83","54","19","30","64","44","Census Tract 3577, Middlesex County, Massachusetts"
"1400000US25017357800","3587","218","3145","252","134","148","14","21","157","127","0","127","57","71","80","84","57","75","23","37","Census Tract 3578, Middlesex County, Massachusetts"
"1400000US25017358100","5050","469","3987","493","102","97","0","127","705","140","0","127","18","28","238","158","13","21","225","155","Census Tract 3581, Middlesex County, Massachusetts"
"1400000US25017358300","4937","274","3709","278","42","47","10","16","954","279","0","127","81","123","141","100","0","127","141","100","Census Tract 3583, Middlesex County, Massachusetts"
"1400000US25017358400","5082","211","4276","208","13","22","19","25","681","164","0","127","0","127","93","65","0","127","93","65","Census Tract 3584, Middlesex County, Massachusetts"
"1400000US25017358500","4773","185","3478","204","36","51","0","127","1203","190","0","127","0","127","56","61","7","11","49","60","Census Tract 3585, Middlesex County, Massachusetts"
"1400000US25017358600","6057","272","4322","401","15","25","0","127","1416","412","0","127","0","127","304","176","65","75","239","172","Census Tract 3586, Middlesex County, Massachusetts"
"1400000US25017358700","4963","254","3935","286","18","29","9","15","817","198","0","127","19","29","165","101","57","76","108","79","Census Tract 3587, Middlesex County, Massachusetts"
"1400000US25017359100","6097","274","5181","370","188","259","0","127","449","232","0","127","46","63","233","293","0","127","233","293","Census Tract 3591, Middlesex County, Massachusetts"
"1400000US25017359300","6974","273","6092","322","119","119","0","127","637","143","0","127","82","111","44","33","0","127","44","33","Census Tract 3593, Middlesex County, Massachusetts"
"1400000US25017360100","1916","333","1557","412","143","156","0","127","86","96","0","127","32","48","98","104","0","127","98","104","Census Tract 3601, Middlesex County, Massachusetts"
"1400000US25017360200","4636","332","4131","332","34","48","0","127","311","118","0","127","0","127","160","124","0","127","160","124","Census Tract 3602, Middlesex County, Massachusetts"
"1400000US25017361100","5302","366","4935","333","51","52","0","127","277","276","0","127","0","127","39","37","0","127","39","37","Census Tract 3611, Middlesex County, Massachusetts"
"1400000US25017361200","6119","303","5145","277","537","81","7","12","194","101","0","127","115","65","121","70","25","30","96","72","Census Tract 3612, Middlesex County, Massachusetts"
"1400000US25017361300","5952","344","5563","412","55","68","10","16","156","146","0","127","0","127","168","165","0","127","168","165","Census Tract 3613, Middlesex County, Massachusetts"
"1400000US25017362100","4766","26","4206","203","30","28","0","127","401","156","0","127","0","127","129","140","0","127","129","140","Census Tract 3621, Middlesex County, Massachusetts"
"1400000US25017363102","5408","346","3696","392","61","58","40","53","1348","321","0","127","105","114","158","101","32","37","126","102","Census Tract 3631.02, Middlesex County, Massachusetts"
"1400000US25017363103","3379","194","2622","244","123","124","31","45","510","130","0","127","43","51","50","68","0","127","50","68","Census Tract 3631.03, Middlesex County, Massachusetts"
"1400000US25017363104","6017","281","4592","257","74","79","0","127","1116","224","0","127","40","51","195","153","0","127","195","153","Census Tract 3631.04, Middlesex County, Massachusetts"
"1400000US25017363201","3184","186","2750","221","9","14","0","127","425","121","0","127","0","127","0","127","0","127","0","127","Census Tract 3632.01, Middlesex County, Massachusetts"
"1400000US25017363202","3388","215","2787","230","0","127","0","127","461","169","0","127","0","127","140","101","51","82","89","57","Census Tract 3632.02, Middlesex County, Massachusetts"
"1400000US25017364101","5225","234","5096","263","11","19","0","127","18","29","0","127","67","47","33","52","0","127","33","52","Census Tract 3641.01, Middlesex County, Massachusetts"
"1400000US25017364102","4811","236","4462","328","119","98","0","127","125","117","0","127","0","127","105","124","0","127","105","124","Census Tract 3641.02, Middlesex County, Massachusetts"
"1400000US25017365100","7658","258","7053","274","0","127","0","127","511","148","0","127","0","127","94","79","15","25","79","76","Census Tract 3651, Middlesex County, Massachusetts"
"1400000US25017365201","5446","253","4947","274","8","13","0","127","353","91","0","127","8","12","130","102","9","14","121","102","Census Tract 3652.01, Middlesex County, Massachusetts"
"1400000US25017365202","4204","224","3731","301","109","106","0","127","185","110","0","127","141","127","38","37","0","127","38","37","Census Tract 3652.02, Middlesex County, Massachusetts"
"1400000US25017366100","4533","223","3888","270","100","110","5","7","499","142","0","127","0","127","41","65","0","127","41","65","Census Tract 3661, Middlesex County, Massachusetts"
"1400000US25017366201","3691","187","3339","312","0","127","0","127","331","243","0","127","0","127","21","36","0","127","21","36","Census Tract 3662.01, Middlesex County, Massachusetts"
"1400000US25017366202","4640","204","4095","240","0","127","26","37","420","131","0","127","0","127","99","79","0","127","99","79","Census Tract 3662.02, Middlesex County, Massachusetts"
"1400000US25017367100","4018","329","3586","326","0","127","0","127","372","180","0","127","0","127","60","51","0","127","60","51","Census Tract 3671, Middlesex County, Massachusetts"
"1400000US25017367200","7173","328","6224","321","287","175","0","127","546","119","0","127","76","80","40","68","20","34","20","34","Census Tract 3672, Middlesex County, Massachusetts"
"1400000US25017368101","5519","531","4184","578","277","251","0","127","890","288","0","127","103","129","65","65","0","127","65","65","Census Tract 3681.01, Middlesex County, Massachusetts"
"1400000US25017368102","3327","273","2595","292","65","76","4","6","422","216","0","127","26","40","215","141","92","107","123","102","Census Tract 3681.02, Middlesex County, Massachusetts"
"1400000US25017368200","4000","409","3524","432","0","127","0","127","289","80","0","127","107","110","80","63","24","26","56","57","Census Tract 3682, Middlesex County, Massachusetts"
"1400000US25017368300","6004","803","4297","606","238","172","33","47","866","784","69","103","422","312","79","90","26","33","53","73","Census Tract 3683, Middlesex County, Massachusetts"
"1400000US25017368400","8475","1288","5993","931","651","383","0","127","1493","473","0","127","269","311","69","51","0","127","69","51","Census Tract 3684, Middlesex County, Massachusetts"
"1400000US25017368500","3113","365","2026","349","223","239","0","127","558","252","0","127","290","208","16","26","0","127","16","26","Census Tract 3685, Middlesex County, Massachusetts"
"1400000US25017368600","4578","515","3502","429","168","114","0","127","176","149","0","127","632","452","100","84","14","22","86","80","Census Tract 3686, Middlesex County, Massachusetts"
"1400000US25017368700","2180","263","1752","232","160","104","0","127","79","63","0","127","165","131","24","29","24","29","0","127","Census Tract 3687, Middlesex County, Massachusetts"
"1400000US25017368800","3980","484","3134","433","284","189","12","20","223","100","0","127","288","212","39","44","25","39","14","19","Census Tract 3688, Middlesex County, Massachusetts"
"1400000US25017368901","9359","1858","7956","1899","392","204","8","14","500","169","35","42","322","215","146","72","13","21","133","69","Census Tract 3689.01, Middlesex County, Massachusetts"
"1400000US25017368902","3495","636","2107","419","346","177","30","36","770","408","0","127","233","173","9","14","0","127","9","14","Census Tract 3689.02, Middlesex County, Massachusetts"
"1400000US25017369000","1628","426","1215","393","194","124","3","6","170","130","0","127","46","66","0","127","0","127","0","127","Census Tract 3690, Middlesex County, Massachusetts"
"1400000US25017369100","4113","302","3328","395","278","268","10","15","300","143","0","127","133","98","64","62","9","16","55","55","Census Tract 3691, Middlesex County, Massachusetts"
"1400000US25017370101","6083","530","5416","541","40","49","0","127","489","237","0","127","0","127","138","162","0","127","138","162","Census Tract 3701.01, Middlesex County, Massachusetts"
"1400000US25017370102","6378","404","5330","458","303","191","0","127","650","260","0","127","72","84","23","33","23","33","0","127","Census Tract 3701.02, Middlesex County, Massachusetts"
"1400000US25017370201","3734","487","3459","493","29","33","0","127","103","87","0","127","17","26","126","151","0","127","126","151","Census Tract 3702.01, Middlesex County, Massachusetts"
"1400000US25017370202","4487","346","3831","351","301","222","0","127","243","208","0","127","44","43","68","66","21","37","47","57","Census Tract 3702.02, Middlesex County, Massachusetts"
"1400000US25017370300","5597","409","4876","452","152","111","0","127","314","187","0","127","140","160","115","101","18","31","97","96","Census Tract 3703, Middlesex County, Massachusetts"
"1400000US25017370400","5312","540","4747","509","94","107","4","16","273","173","22","35","77","95","95","83","0","127","95","83","Census Tract 3704, Middlesex County, Massachusetts"
"1400000US25017373100","4569","286","3558","348","118","97","0","127","644","146","0","127","149","164","100","68","0","127","100","68","Census Tract 3731, Middlesex County, Massachusetts"
"1400000US25017373200","4109","412","3343","332","33","39","0","127","392","252","0","127","226","217","115","99","8","14","107","92","Census Tract 3732, Middlesex County, Massachusetts"
"1400000US25017373300","2581","288","2166","325","69","65","21","28","306","175","0","127","0","127","19","26","19","26","0","127","Census Tract 3733, Middlesex County, Massachusetts"
"1400000US25017373400","2816","301","2398","319","0","127","0","127","294","167","0","127","87","114","37","43","0","127","37","43","Census Tract 3734, Middlesex County, Massachusetts"
"1400000US25017373500","6444","536","5598","509","178","124","0","127","481","160","38","62","28","45","121","75","8","13","113","74","Census Tract 3735, Middlesex County, Massachusetts"
"1400000US25017373600","8789","1160","7482","1094","342","149","0","127","536","191","106","97","97","85","226","140","31","37","195","134","Census Tract 3736, Middlesex County, Massachusetts"
"1400000US25017373700","3600","225","3281","226","4","10","0","127","172","125","0","127","0","127","143","128","0","127","143","128","Census Tract 3737, Middlesex County, Massachusetts"
"1400000US25017373800","5225","334","3985","467","560","303","0","127","482","157","0","127","87","124","111","120","0","127","111","120","Census Tract 3738, Middlesex County, Massachusetts"
"1400000US25017373900","6601","432","5486","535","0","127","0","127","1040","365","0","127","0","127","75","68","0","127","75","68","Census Tract 3739, Middlesex County, Massachusetts"
"1400000US25017374000","4773","488","3800","417","19","32","5","8","771","195","0","127","90","94","88","63","0","127","88","63","Census Tract 3740, Middlesex County, Massachusetts"
"1400000US25017374100","4250","313","3213","326","158","172","0","127","708","222","0","127","137","116","34","37","0","127","34","37","Census Tract 3741, Middlesex County, Massachusetts"
"1400000US25017374200","4010","308","3148","320","73","85","0","127","488","195","0","127","102","120","199","116","10","17","189","114","Census Tract 3742, Middlesex County, Massachusetts"
"1400000US25017374300","3173","140","3030","163","8","13","0","127","126","93","0","127","0","127","9","14","0","127","9","14","Census Tract 3743, Middlesex County, Massachusetts"
"1400000US25017374400","5214","283","4660","286","24","24","0","127","486","164","0","127","0","127","44","39","0","127","44","39","Census Tract 3744, Middlesex County, Massachusetts"
"1400000US25017374500","3929","275","3349","303","81","65","0","127","460","145","0","127","12","20","27","33","0","127","27","33","Census Tract 3745, Middlesex County, Massachusetts"
"1400000US25017374600","4843","297","4028","271","64","50","4","8","574","166","0","127","166","184","7","12","0","127","7","12","Census Tract 3746, Middlesex County, Massachusetts"
"1400000US25017374700","4585","282","3835","267","109","92","0","127","566","206","0","127","26","31","49","40","0","127","49","40","Census Tract 3747, Middlesex County, Massachusetts"
"1400000US25017374800","4438","470","3620","402","162","97","0","127","537","129","0","127","86","91","33","37","0","127","33","37","Census Tract 3748, Middlesex County, Massachusetts"
"1400000US25017382100","5045","262","4537","269","81","80","0","127","334","126","0","127","32","40","61","45","0","127","61","45","Census Tract 3821, Middlesex County, Massachusetts"
"1400000US25017382200","4808","309","4351","345","102","115","0","127","258","162","0","127","56","63","41","47","0","127","41","47","Census Tract 3822, Middlesex County, Massachusetts"
"1400000US25017382300","5713","338","5331","370","34","53","0","127","281","226","0","127","14","23","53","64","0","127","53","64","Census Tract 3823, Middlesex County, Massachusetts"
"1400000US25017382400","4386","258","4228","244","38","40","0","127","81","79","0","127","0","127","39","37","0","127","39","37","Census Tract 3824, Middlesex County, Massachusetts"
"1400000US25017382500","4664","402","3665","437","337","288","0","127","449","286","0","127","110","120","103","79","0","127","103","79","Census Tract 3825, Middlesex County, Massachusetts"
"1400000US25017382601","3834","245","2768","329","112","94","13","22","849","232","0","127","71","102","21","32","0","127","21","32","Census Tract 3826.01, Middlesex County, Massachusetts"
"1400000US25017382602","3993","216","3508","332","110","104","5","18","148","122","0","127","73","128","149","135","62","105","87","81","Census Tract 3826.02, Middlesex County, Massachusetts"
"1400000US25017383101","3833","403","2171","416","303","137","13","23","44","58","0","127","1122","447","180","142","30","42","150","144","Census Tract 3831.01, Middlesex County, Massachusetts"
"1400000US25017383102","4627","408","2414","514","232","141","18","28","236","207","0","127","1444","476","283","198","88","70","195","209","Census Tract 3831.02, Middlesex County, Massachusetts"
"1400000US25017383200","5583","415","2833","486","970","434","26","35","122","119","0","127","1428","511","204","170","121","115","83","99","Census Tract 3832, Middlesex County, Massachusetts"
"1400000US25017383300","2947","421","2160","392","52","38","0","127","185","142","0","127","485","425","65","75","29","48","36","41","Census Tract 3833, Middlesex County, Massachusetts"
"1400000US25017383400","5101","507","3409","598","524","230","33","47","239","120","0","127","715","372","181","139","167","136","14","23","Census Tract 3834, Middlesex County, Massachusetts"
"1400000US25017383501","4309","317","2427","407","490","284","51","52","709","156","0","127","591","266","41","57","0","127","41","57","Census Tract 3835.01, Middlesex County, Massachusetts"
"1400000US25017383502","4429","583","3989","546","156","83","38","43","102","52","0","127","79","71","65","54","32","26","33","39","Census Tract 3835.02, Middlesex County, Massachusetts"
"1400000US25017383600","6086","508","4774","556","345","337","68","67","424","220","0","127","336","389","139","105","85","87","54","63","Census Tract 3836, Middlesex County, Massachusetts"
"1400000US25017383700","5201","452","4310","403","27","31","0","127","338","163","0","127","508","360","18","23","0","127","18","23","Census Tract 3837, Middlesex County, Massachusetts"
"1400000US25017383800","5530","299","4712","420","54","65","20","32","311","161","0","127","219","281","214","151","21","35","193","151","Census Tract 3838, Middlesex County, Massachusetts"
"1400000US25017383901","7735","362","6791","380","214","149","53","80","562","203","0","127","83","129","32","49","0","127","32","49","Census Tract 3839.01, Middlesex County, Massachusetts"
"1400000US25017383902","5393","276","4590","289","361","346","0","127","328","117","0","127","94","131","20","22","0","127","20","22","Census Tract 3839.02, Middlesex County, Massachusetts"
"1400000US25017384001","1233","99","901","168","159","140","0","127","98","94","0","127","56","71","19","32","0","127","19","32","Census Tract 3840.01, Middlesex County, Massachusetts"
"1400000US25017384002","5332","494","3625","463","365","243","10","18","916","296","0","127","347","267","69","59","0","127","69","59","Census Tract 3840.02, Middlesex County, Massachusetts"
"1400000US25017385100","6405","276","5586","307","184","154","0","127","523","207","0","127","60","60","52","52","22","37","30","37","Census Tract 3851, Middlesex County, Massachusetts"
"1400000US25017385201","2628","196","2244","270","34","42","25","35","128","167","0","127","135","167","62","72","0","127","62","72","Census Tract 3852.01, Middlesex County, Massachusetts"
"1400000US25017385202","7020","243","6125","432","222","194","0","127","297","157","0","127","264","218","112","88","29","33","83","83","Census Tract 3852.02, Middlesex County, Massachusetts"
"1400000US25017386100","4089","27","3718","206","0","127","0","127","335","195","0","127","11","19","25","28","14","23","11","17","Census Tract 3861, Middlesex County, Massachusetts"
"1400000US25017387100","4099","176","4008","188","0","127","0","127","58","80","0","127","0","127","33","32","0","127","33","32","Census Tract 3871, Middlesex County, Massachusetts"
"1400000US25017387201","5514","214","5148","307","100","96","0","127","150","109","0","127","69","66","47","61","0","127","47","61","Census Tract 3872.01, Middlesex County, Massachusetts"
"1400000US25017387202","3818","143","3650","164","17","28","0","127","84","83","0","127","67","73","0","127","0","127","0","127","Census Tract 3872.02, Middlesex County, Massachusetts"
"1400000US25017388100","4908","26","4094","159","30","30","21","19","634","146","0","127","6","8","123","81","27","31","96","75","Census Tract 3881, Middlesex County, Massachusetts"
"1400000US25017388200","7226","19","6163","260","540","176","17","20","127","86","0","127","243","108","136","113","6","11","130","114","Census Tract 3882, Middlesex County, Massachusetts"
"1400000US25017388300","5160","557","2864","423","197","94","8","13","1186","383","0","127","860","303","45","42","0","127","45","42","Census Tract 3883, Middlesex County, Massachusetts"
"1400000US25017980000","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9800, Middlesex County, Massachusetts"
"1400000US25021400100","4615","513","3538","473","54","65","0","127","611","230","0","127","251","344","161","95","0","127","161","95","Census Tract 4001, Norfolk County, Massachusetts"
"1400000US25021400200","6317","675","4929","653","144","119","0","127","883","240","0","127","250","165","111","81","10","17","101","79","Census Tract 4002, Norfolk County, Massachusetts"
"1400000US25021400300","3969","402","3060","372","101","101","0","127","683","213","0","127","42","31","83","67","0","127","83","67","Census Tract 4003, Norfolk County, Massachusetts"
"1400000US25021400400","5282","410","4341","411","16","25","0","127","834","277","0","127","10","17","81","68","0","127","81","68","Census Tract 4004, Norfolk County, Massachusetts"
"1400000US25021400500","5660","475","4472","422","225","170","45","52","836","331","0","127","14","23","68","58","28","44","40","37","Census Tract 4005, Norfolk County, Massachusetts"
"1400000US25021400600","5336","483","4342","412","37","41","0","127","617","191","0","127","130","96","210","160","17","29","193","157","Census Tract 4006, Norfolk County, Massachusetts"
"1400000US25021400700","3926","320","2926","362","114","102","15","21","629","180","0","127","117","149","125","82","0","127","125","82","Census Tract 4007, Norfolk County, Massachusetts"
"1400000US25021400800","5103","441","3620","396","89","50","0","127","950","305","0","127","366","353","78","59","0","127","78","59","Census Tract 4008, Norfolk County, Massachusetts"
"1400000US25021400900","3789","359","2474","428","248","126","0","127","864","343","0","127","56","55","147","97","82","81","65","53","Census Tract 4009, Norfolk County, Massachusetts"
"1400000US25021401000","3151","242","2448","227","159","142","0","127","215","143","0","127","248","247","81","78","0","127","81","78","Census Tract 4010, Norfolk County, Massachusetts"
"1400000US25021401100","4856","429","4129","428","56","53","0","127","514","265","0","127","64","71","93","62","63","52","30","36","Census Tract 4011, Norfolk County, Massachusetts"
"1400000US25021401200","5949","611","4448","453","171","165","0","127","1200","432","0","127","49","63","81","65","24","30","57","58","Census Tract 4012, Norfolk County, Massachusetts"
"1400000US25021402101","3755","207","3114","299","320","237","0","127","229","213","0","127","81","114","11","17","0","127","11","17","Census Tract 4021.01, Norfolk County, Massachusetts"
"1400000US25021402102","3805","295","3284","279","309","176","0","127","100","86","0","127","28","45","84","75","0","127","84","75","Census Tract 4021.02, Norfolk County, Massachusetts"
"1400000US25021402200","2100","150","1951","189","84","93","0","127","0","127","0","127","0","127","65","71","0","127","65","71","Census Tract 4022, Norfolk County, Massachusetts"
"1400000US25021402300","4670","304","4480","300","66","61","0","127","72","81","0","127","17","29","35","56","0","127","35","56","Census Tract 4023, Norfolk County, Massachusetts"
"1400000US25021402400","5716","255","5263","267","140","97","0","127","201","105","0","127","66","76","46","46","0","127","46","46","Census Tract 4024, Norfolk County, Massachusetts"
"1400000US25021402500","4279","285","3886","268","207","131","13","21","75","76","0","127","79","92","19","26","11","22","8","13","Census Tract 4025, Norfolk County, Massachusetts"
"1400000US25021403100","6827","279","6213","310","59","96","0","127","326","127","0","127","119","125","110","100","0","127","110","100","Census Tract 4031, Norfolk County, Massachusetts"
"1400000US25021403300","3989","293","3773","331","0","127","0","127","216","206","0","127","0","127","0","127","0","127","0","127","Census Tract 4033, Norfolk County, Massachusetts"
"1400000US25021403400","6542","342","5892","298","131","84","0","127","375","123","0","127","46","59","98","87","20","34","78","68","Census Tract 4034, Norfolk County, Massachusetts"
"1400000US25021403500","5529","266","4826","347","45","70","0","127","575","251","0","127","43","71","40","39","0","127","40","39","Census Tract 4035, Norfolk County, Massachusetts"
"1400000US25021404100","3695","331","3048","314","67","89","0","127","399","160","0","127","152","165","29","35","0","127","29","35","Census Tract 4041, Norfolk County, Massachusetts"
"1400000US25021404201","3343","217","3238","214","11","17","0","127","86","83","0","127","0","127","8","13","0","127","8","13","Census Tract 4042.01, Norfolk County, Massachusetts"
"1400000US25021404202","5029","675","3965","423","114","66","0","127","762","346","29","51","49","61","110","98","13","22","97","104","Census Tract 4042.02, Norfolk County, Massachusetts"
"1400000US25021404301","4965","297","4488","296","31","37","0","127","405","143","0","127","9","14","32","48","0","127","32","48","Census Tract 4043.01, Norfolk County, Massachusetts"
"1400000US25021404302","3356","299","2768","339","0","127","4","10","374","200","0","127","148","172","62","67","12","16","50","56","Census Tract 4043.02, Norfolk County, Massachusetts"
"1400000US25021404400","7235","536","5420","462","141","72","0","127","1247","309","0","127","110","68","317","174","27","31","290","173","Census Tract 4044, Norfolk County, Massachusetts"
"1400000US25021405100","5528","44","4881","218","55","76","16","26","304","105","0","127","84","106","188","103","0","127","188","103","Census Tract 4051, Norfolk County, Massachusetts"
"1400000US25021406101","5610","204","5301","245","48","59","18","27","145","117","0","127","27","30","71","57","43","43","28","39","Census Tract 4061.01, Norfolk County, Massachusetts"
"1400000US25021406102","6366","200","6004","294","0","127","0","127","135","127","0","127","88","137","139","118","32","53","107","108","Census Tract 4061.02, Norfolk County, Massachusetts"
"1400000US25021407100","7824","21","7557","154","0","127","0","127","122","93","0","127","42","40","103","72","22","35","81","61","Census Tract 4071, Norfolk County, Massachusetts"
"1400000US25021408101","8065","198","7676","301","0","127","0","127","227","166","0","127","28","49","134","110","13","21","121","110","Census Tract 4081.01, Norfolk County, Massachusetts"
"1400000US25021408102","4532","198","4178","262","109","106","0","127","149","140","0","127","0","127","96","119","63","78","33","42","Census Tract 4081.02, Norfolk County, Massachusetts"
"1400000US25021409101","6399","526","5132","299","599","180","18","21","85","56","2","2","327","111","236","207","48","36","188","207","Census Tract 4091.01, Norfolk County, Massachusetts"
"1400000US25021409102","4655","527","4571","519","20","24","0","127","44","58","0","127","10","16","10","16","0","127","10","16","Census Tract 4091.02, Norfolk County, Massachusetts"
"1400000US25021410100","6080","310","5980","330","55","81","0","127","22","28","0","127","0","127","23","41","0","127","23","41","Census Tract 4101, Norfolk County, Massachusetts"
"1400000US25021410300","4229","224","4015","253","37","53","8","12","120","103","0","127","23","38","26","28","0","127","26","28","Census Tract 4103, Norfolk County, Massachusetts"
"1400000US25021410400","6312","321","5857","406","171","175","0","127","226","139","0","127","18","27","40","47","0","127","40","47","Census Tract 4104, Norfolk County, Massachusetts"
"1400000US25021411100","8199","407","7780","403","304","217","0","127","31","35","0","127","45","62","39","36","0","127","39","36","Census Tract 4111, Norfolk County, Massachusetts"
"1400000US25021411200","6153","482","5580","543","0","127","0","127","439","296","0","127","134","205","0","127","0","127","0","127","Census Tract 4112, Norfolk County, Massachusetts"
"1400000US25021411301","5336","349","5191","370","0","127","0","127","101","124","0","127","0","127","44","72","0","127","44","72","Census Tract 4113.01, Norfolk County, Massachusetts"
"1400000US25021411302","3985","252","3671","245","186","128","0","127","46","38","0","127","50","45","32","37","5","8","27","36","Census Tract 4113.02, Norfolk County, Massachusetts"
"1400000US25021412100","5910","224","5423","256","22","36","0","127","301","135","0","127","0","127","164","139","0","127","164","139","Census Tract 4121, Norfolk County, Massachusetts"
"1400000US25021412200","3790","169","3687","170","0","127","0","127","16","26","6","9","11","18","70","68","0","127","70","68","Census Tract 4122, Norfolk County, Massachusetts"
"1400000US25021412300","4705","210","4272","261","54","82","0","127","263","121","0","127","20","32","96","90","0","127","96","90","Census Tract 4123, Norfolk County, Massachusetts"
"1400000US25021413100","5642","346","5071","502","147","143","0","127","308","328","0","127","63","64","53","60","0","127","53","60","Census Tract 4131, Norfolk County, Massachusetts"
"1400000US25021413200","6103","416","5386","448","350","238","0","127","112","97","0","127","159","118","96","121","0","127","96","121","Census Tract 4132, Norfolk County, Massachusetts"
"1400000US25021413300","4817","248","4286","317","167","118","0","127","226","177","0","127","91","105","47","57","0","127","47","57","Census Tract 4133, Norfolk County, Massachusetts"
"1400000US25021413401","3445","342","3220","289","121","107","0","127","50","53","0","127","0","127","54","43","8","13","46","37","Census Tract 4134.01, Norfolk County, Massachusetts"
"1400000US25021413402","4160","426","2753","345","219","191","0","127","606","247","0","127","409","354","173","207","0","127","173","207","Census Tract 4134.02, Norfolk County, Massachusetts"
"1400000US25021413500","4208","390","3444","294","65","54","0","127","135","91","9","17","509","361","46","64","35","53","11","19","Census Tract 4135, Norfolk County, Massachusetts"
"1400000US25021414100","5358","232","3915","274","455","307","0","127","732","169","116","177","0","127","140","99","0","127","140","99","Census Tract 4141, Norfolk County, Massachusetts"
"1400000US25021414200","7443","242","6450","344","251","195","0","127","742","202","0","127","0","127","0","127","0","127","0","127","Census Tract 4142, Norfolk County, Massachusetts"
"1400000US25021414300","4634","267","4168","296","57","71","0","127","177","120","0","127","32","49","200","118","80","87","120","83","Census Tract 4143, Norfolk County, Massachusetts"
"1400000US25021415101","4175","239","3890","244","53","56","16","26","157","97","0","127","10","16","49","39","0","127","49","39","Census Tract 4151.01, Norfolk County, Massachusetts"
