"GEO_ID","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M","NAME"
"1400000US25021421200","2027","121","1687","172","340","138","Census Tract 4212, Norfolk County, Massachusetts"
"1400000US25021422100","1907","84","1626","112","281","128","Census Tract 4221, Norfolk County, Massachusetts"
"1400000US25021422200","2897","166","1899","153","998","159","Census Tract 4222, Norfolk County, Massachusetts"
"1400000US25021422301","1026","65","951","74","75","55","Census Tract 4223.01, Norfolk County, Massachusetts"
"1400000US25021422302","2989","149","1909","142","1080","161","Census Tract 4223.02, Norfolk County, Massachusetts"
"1400000US25021422400","3445","123","1749","184","1696","205","Census Tract 4224, Norfolk County, Massachusetts"
"1400000US25021422501","2092","116","1018","140","1074","144","Census Tract 4225.01, Norfolk County, Massachusetts"
"1400000US25021422502","2373","65","1285","163","1088","156","Census Tract 4225.02, Norfolk County, Massachusetts"
"1400000US25021422600","2504","106","2240","125","264","123","Census Tract 4226, Norfolk County, Massachusetts"
"1400000US25021422700","1522","90","1324","114","198","89","Census Tract 4227, Norfolk County, Massachusetts"
"1400000US25021422800","1724","121","1372","116","352","113","Census Tract 4228, Norfolk County, Massachusetts"
"1400000US25021423100","2631","188","2396","176","235","97","Census Tract 4231, Norfolk County, Massachusetts"
"1400000US25021440100","3221","126","2495","183","726","155","Census Tract 4401, Norfolk County, Massachusetts"
"1400000US25021441202","865","60","805","59","60","37","Census Tract 4412.02, Norfolk County, Massachusetts"
"1400000US25021441203","1455","77","1109","120","346","108","Census Tract 4412.03, Norfolk County, Massachusetts"
"1400000US25021441204","1539","91","1366","107","173","72","Census Tract 4412.04, Norfolk County, Massachusetts"
"1400000US25021442101","1762","91","1390","104","372","106","Census Tract 4421.01, Norfolk County, Massachusetts"
"1400000US25021442102","2576","83","2439","102","137","64","Census Tract 4421.02, Norfolk County, Massachusetts"
"1400000US25021442103","2107","70","2095","70","12","19","Census Tract 4421.03, Norfolk County, Massachusetts"
"1400000US25021442201","1319","91","1093","75","226","78","Census Tract 4422.01, Norfolk County, Massachusetts"
"1400000US25021442202","3106","120","1853","177","1253","198","Census Tract 4422.02, Norfolk County, Massachusetts"
"1400000US25021443101","2916","115","2460","203","456","136","Census Tract 4431.01, Norfolk County, Massachusetts"
"1400000US25021443102","3059","131","2527","154","532","130","Census Tract 4431.02, Norfolk County, Massachusetts"
"1400000US25021456101","1181","76","1080","80","101","58","Census Tract 4561.01, Norfolk County, Massachusetts"
"1400000US25021456102","1943","122","1196","141","747","149","Census Tract 4561.02, Norfolk County, Massachusetts"
"1400000US25021456200","1130","54","996","73","134","55","Census Tract 4562, Norfolk County, Massachusetts"
"1400000US25021456301","641","87","374","83","267","109","Census Tract 4563.01, Norfolk County, Massachusetts"
"1400000US25021456302","2348","109","1696","163","652","133","Census Tract 4563.02, Norfolk County, Massachusetts"
"1400000US25021456401","1066","51","890","109","176","95","Census Tract 4564.01, Norfolk County, Massachusetts"
"1400000US25021456402","1808","94","1559","117","249","89","Census Tract 4564.02, Norfolk County, Massachusetts"
"1400000US25021457100","1689","111","1365","157","324","93","Census Tract 4571, Norfolk County, Massachusetts"
"1400000US25021457200","2204","78","1693","125","511","114","Census Tract 4572, Norfolk County, Massachusetts"
"1400000US25023500101","1605","102","1095","139","510","134","Census Tract 5001.01, Plymouth County, Massachusetts"
"1400000US25023500103","1248","110","879","125","369","137","Census Tract 5001.03, Plymouth County, Massachusetts"
"1400000US25023500104","1838","123","1215","154","623","152","Census Tract 5001.04, Plymouth County, Massachusetts"
"1400000US25023501101","1232","87","942","95","290","68","Census Tract 5011.01, Plymouth County, Massachusetts"
"1400000US25023501102","2952","129","2162","158","790","169","Census Tract 5011.02, Plymouth County, Massachusetts"
"1400000US25023501201","1249","79","1168","93","81","53","Census Tract 5012.01, Plymouth County, Massachusetts"
"1400000US25023501202","2564","134","2085","126","479","126","Census Tract 5012.02, Plymouth County, Massachusetts"
"1400000US25023502101","2131","120","1349","162","782","169","Census Tract 5021.01, Plymouth County, Massachusetts"
"1400000US25023502102","2118","158","1553","195","565","131","Census Tract 5021.02, Plymouth County, Massachusetts"
"1400000US25023502200","2664","138","2135","194","529","187","Census Tract 5022, Plymouth County, Massachusetts"
"1400000US25023503101","2304","90","2077","127","227","119","Census Tract 5031.01, Plymouth County, Massachusetts"
"1400000US25023503102","2504","113","1911","155","593","174","Census Tract 5031.02, Plymouth County, Massachusetts"
"1400000US25023504101","1798","79","1533","112","265","80","Census Tract 5041.01, Plymouth County, Massachusetts"
"1400000US25023504102","1634","88","1569","93","65","41","Census Tract 5041.02, Plymouth County, Massachusetts"
"1400000US25023505101","2613","186","2328","177","285","129","Census Tract 5051.01, Plymouth County, Massachusetts"
"1400000US25023505102","1660","101","1528","118","132","62","Census Tract 5051.02, Plymouth County, Massachusetts"
"1400000US25023505200","2677","164","2012","163","665","170","Census Tract 5052, Plymouth County, Massachusetts"
"1400000US25023506101","2387","124","2258","137","129","108","Census Tract 5061.01, Plymouth County, Massachusetts"
"1400000US25023506102","2210","122","1669","151","541","171","Census Tract 5061.02, Plymouth County, Massachusetts"
"1400000US25023506202","950","40","850","49","100","45","Census Tract 5062.02, Plymouth County, Massachusetts"
"1400000US25023506203","1924","110","1502","102","422","88","Census Tract 5062.03, Plymouth County, Massachusetts"
"1400000US25023506204","1892","129","1719","142","173","107","Census Tract 5062.04, Plymouth County, Massachusetts"
"1400000US25023507101","1822","103","1737","101","85","54","Census Tract 5071.01, Plymouth County, Massachusetts"
"1400000US25023507103","1566","98","1525","98","41","29","Census Tract 5071.03, Plymouth County, Massachusetts"
"1400000US25023507104","1914","98","1605","108","309","117","Census Tract 5071.04, Plymouth County, Massachusetts"
"1400000US25023508101","2334","136","2041","145","293","103","Census Tract 5081.01, Plymouth County, Massachusetts"
"1400000US25023508102","1892","96","1615","120","277","111","Census Tract 5081.02, Plymouth County, Massachusetts"
"1400000US25023508200","2053","77","1955","86","98","44","Census Tract 5082, Plymouth County, Massachusetts"
"1400000US25023509101","2247","155","1767","168","480","157","Census Tract 5091.01, Plymouth County, Massachusetts"
"1400000US25023509102","2350","135","1944","171","406","135","Census Tract 5091.02, Plymouth County, Massachusetts"
"1400000US25023510100","1630","94","1387","112","243","91","Census Tract 5101, Plymouth County, Massachusetts"
"1400000US25023510200","2173","137","1804","181","369","128","Census Tract 5102, Plymouth County, Massachusetts"
"1400000US25023510300","1469","130","397","111","1072","154","Census Tract 5103, Plymouth County, Massachusetts"
"1400000US25023510400","1038","135","460","124","578","145","Census Tract 5104, Plymouth County, Massachusetts"
"1400000US25023510501","1162","97","864","118","298","84","Census Tract 5105.01, Plymouth County, Massachusetts"
"1400000US25023510502","2777","135","1109","209","1668","190","Census Tract 5105.02, Plymouth County, Massachusetts"
"1400000US25023510503","1562","122","657","107","905","136","Census Tract 5105.03, Plymouth County, Massachusetts"
"1400000US25023510600","938","64","828","81","110","65","Census Tract 5106, Plymouth County, Massachusetts"
"1400000US25023510700","2178","98","1498","172","680","170","Census Tract 5107, Plymouth County, Massachusetts"
"1400000US25023510800","2090","163","661","147","1429","197","Census Tract 5108, Plymouth County, Massachusetts"
"1400000US25023510900","1007","111","58","49","949","116","Census Tract 5109, Plymouth County, Massachusetts"
"1400000US25023511000","880","91","490","111","390","99","Census Tract 5110, Plymouth County, Massachusetts"
"1400000US25023511100","1869","73","1671","125","198","104","Census Tract 5111, Plymouth County, Massachusetts"
"1400000US25023511200","1902","106","1135","120","767","134","Census Tract 5112, Plymouth County, Massachusetts"
"1400000US25023511301","1695","103","1219","127","476","112","Census Tract 5113.01, Plymouth County, Massachusetts"
"1400000US25023511302","1212","70","845","90","367","78","Census Tract 5113.02, Plymouth County, Massachusetts"
"1400000US25023511400","1270","88","563","119","707","136","Census Tract 5114, Plymouth County, Massachusetts"
"1400000US25023511500","1402","134","733","144","669","158","Census Tract 5115, Plymouth County, Massachusetts"
"1400000US25023511600","2929","134","1483","140","1446","168","Census Tract 5116, Plymouth County, Massachusetts"
"1400000US25023511701","1588","98","1320","138","268","119","Census Tract 5117.01, Plymouth County, Massachusetts"
"1400000US25023511702","1010","43","654","66","356","64","Census Tract 5117.02, Plymouth County, Massachusetts"
"1400000US25023520100","2413","116","1831","174","582","162","Census Tract 5201, Plymouth County, Massachusetts"
"1400000US25023520201","1463","115","1025","87","438","128","Census Tract 5202.01, Plymouth County, Massachusetts"
"1400000US25023520202","2108","114","1522","151","586","128","Census Tract 5202.02, Plymouth County, Massachusetts"
"1400000US25023521101","1555","73","1285","103","270","90","Census Tract 5211.01, Plymouth County, Massachusetts"
"1400000US25023521102","1133","67","848","89","285","79","Census Tract 5211.02, Plymouth County, Massachusetts"
"1400000US25023521201","1088","75","634","93","454","103","Census Tract 5212.01, Plymouth County, Massachusetts"
"1400000US25023521202","1399","49","1128","75","271","76","Census Tract 5212.02, Plymouth County, Massachusetts"
"1400000US25023522101","1513","68","1414","76","99","48","Census Tract 5221.01, Plymouth County, Massachusetts"
"1400000US25023522102","1922","95","1690","94","232","66","Census Tract 5221.02, Plymouth County, Massachusetts"
"1400000US25023523100","1106","63","867","84","239","74","Census Tract 5231, Plymouth County, Massachusetts"
"1400000US25023523201","963","60","722","81","241","74","Census Tract 5232.01, Plymouth County, Massachusetts"
"1400000US25023523202","2574","136","2157","169","417","120","Census Tract 5232.02, Plymouth County, Massachusetts"
"1400000US25023524101","1002","86","952","90","50","43","Census Tract 5241.01, Plymouth County, Massachusetts"
"1400000US25023524102","1478","94","1239","118","239","100","Census Tract 5241.02, Plymouth County, Massachusetts"
"1400000US25023525101","2240","169","1585","163","655","155","Census Tract 5251.01, Plymouth County, Massachusetts"
"1400000US25023525104","1953","143","1692","165","261","111","Census Tract 5251.04, Plymouth County, Massachusetts"
"1400000US25023525203","2134","164","1423","148","711","117","Census Tract 5252.03, Plymouth County, Massachusetts"
"1400000US25023525204","946","80","894","91","52","48","Census Tract 5252.04, Plymouth County, Massachusetts"
"1400000US25023525300","0","127","0","127","0","127","Census Tract 5253, Plymouth County, Massachusetts"
"1400000US25023526100","2795","142","2528","158","267","133","Census Tract 5261, Plymouth County, Massachusetts"
"1400000US25023530100","1513","71","1377","90","136","59","Census Tract 5301, Plymouth County, Massachusetts"
"1400000US25023530200","1569","125","670","106","899","125","Census Tract 5302, Plymouth County, Massachusetts"
"1400000US25023530300","1816","120","776","108","1040","160","Census Tract 5303, Plymouth County, Massachusetts"
"1400000US25023530400","2265","121","2170","133","95","91","Census Tract 5304, Plymouth County, Massachusetts"
"1400000US25023530500","2230","167","1448","132","782","179","Census Tract 5305, Plymouth County, Massachusetts"
"1400000US25023530600","1743","115","1632","134","111","97","Census Tract 5306, Plymouth County, Massachusetts"
"1400000US25023530700","1792","171","1386","174","406","140","Census Tract 5307, Plymouth County, Massachusetts"
"1400000US25023530801","1925","118","1801","120","124","74","Census Tract 5308.01, Plymouth County, Massachusetts"
"1400000US25023530802","1859","181","1637","227","222","122","Census Tract 5308.02, Plymouth County, Massachusetts"
"1400000US25023530901","2934","183","2769","197","165","109","Census Tract 5309.01, Plymouth County, Massachusetts"
"1400000US25023530902","1531","109","1411","116","120","82","Census Tract 5309.02, Plymouth County, Massachusetts"
"1400000US25023540101","1302","106","1157","105","145","62","Census Tract 5401.01, Plymouth County, Massachusetts"
"1400000US25023540102","906","108","802","112","104","89","Census Tract 5401.02, Plymouth County, Massachusetts"
"1400000US25023540103","1380","89","1368","88","12","20","Census Tract 5401.03, Plymouth County, Massachusetts"
"1400000US25023541100","1735","86","1635","79","100","78","Census Tract 5411, Plymouth County, Massachusetts"
"1400000US25023542101","2208","217","2006","223","202","131","Census Tract 5421.01, Plymouth County, Massachusetts"
"1400000US25023542102","810","83","761","78","49","34","Census Tract 5421.02, Plymouth County, Massachusetts"
"1400000US25023542200","2178","194","2040","193","138","70","Census Tract 5422, Plymouth County, Massachusetts"
"1400000US25023542300","2414","263","1438","180","976","226","Census Tract 5423, Plymouth County, Massachusetts"
"1400000US25023543100","927","77","883","77","44","23","Census Tract 5431, Plymouth County, Massachusetts"
"1400000US25023544100","1811","82","1733","98","78","55","Census Tract 5441, Plymouth County, Massachusetts"
"1400000US25023544200","2468","155","2293","169","175","80","Census Tract 5442, Plymouth County, Massachusetts"
"1400000US25023545100","2361","177","2142","186","219","94","Census Tract 5451, Plymouth County, Massachusetts"
"1400000US25023545200","2454","176","2049","177","405","141","Census Tract 5452, Plymouth County, Massachusetts"
"1400000US25023545300","1693","155","1389","173","304","123","Census Tract 5453, Plymouth County, Massachusetts"
"1400000US25023545400","2617","174","1872","201","745","178","Census Tract 5454, Plymouth County, Massachusetts"
"1400000US25023560100","2571","145","2127","177","444","155","Census Tract 5601, Plymouth County, Massachusetts"
"1400000US25023561100","1874","131","1534","169","340","111","Census Tract 5611, Plymouth County, Massachusetts"
"1400000US25023561200","199","71","90","42","109","80","Census Tract 5612, Plymouth County, Massachusetts"
"1400000US25023990003","0","127","0","127","0","127","Census Tract 9900.03, Plymouth County, Massachusetts"
"1400000US25025000100","1412","100","438","98","974","147","Census Tract 1, Suffolk County, Massachusetts"
"1400000US25025000201","1496","93","504","101","992","121","Census Tract 2.01, Suffolk County, Massachusetts"
"1400000US25025000202","1504","77","599","101","905","105","Census Tract 2.02, Suffolk County, Massachusetts"
"1400000US25025000301","949","131","477","130","472","112","Census Tract 3.01, Suffolk County, Massachusetts"
"1400000US25025000302","1238","92","628","99","610","117","Census Tract 3.02, Suffolk County, Massachusetts"
"1400000US25025000401","2814","133","407","116","2407","153","Census Tract 4.01, Suffolk County, Massachusetts"
"1400000US25025000402","1405","94","519","107","886","130","Census Tract 4.02, Suffolk County, Massachusetts"
"1400000US25025000502","1660","136","338","91","1322","149","Census Tract 5.02, Suffolk County, Massachusetts"
"1400000US25025000503","1241","107","412","129","829","146","Census Tract 5.03, Suffolk County, Massachusetts"
"1400000US25025000504","3083","160","547","131","2536","197","Census Tract 5.04, Suffolk County, Massachusetts"
"1400000US25025000601","1431","105","539","103","892","125","Census Tract 6.01, Suffolk County, Massachusetts"
"1400000US25025000602","2104","118","277","120","1827","168","Census Tract 6.02, Suffolk County, Massachusetts"
"1400000US25025000701","2094","147","327","104","1767","147","Census Tract 7.01, Suffolk County, Massachusetts"
"1400000US25025000703","1233","124","19","23","1214","126","Census Tract 7.03, Suffolk County, Massachusetts"
"1400000US25025000704","2371","145","355","107","2016","179","Census Tract 7.04, Suffolk County, Massachusetts"
"1400000US25025000802","2999","145","302","124","2697","174","Census Tract 8.02, Suffolk County, Massachusetts"
"1400000US25025000803","696","87","12","19","684","81","Census Tract 8.03, Suffolk County, Massachusetts"
"1400000US25025010103","430","78","67","21","363","79","Census Tract 101.03, Suffolk County, Massachusetts"
"1400000US25025010104","1913","126","471","110","1442","157","Census Tract 101.04, Suffolk County, Massachusetts"
"1400000US25025010203","3097","207","261","129","2836","250","Census Tract 102.03, Suffolk County, Massachusetts"
"1400000US25025010204","1013","141","128","59","885","155","Census Tract 102.04, Suffolk County, Massachusetts"
"1400000US25025010300","280","53","36","20","244","57","Census Tract 103, Suffolk County, Massachusetts"
"1400000US25025010403","1927","124","60","44","1867","129","Census Tract 104.03, Suffolk County, Massachusetts"
"1400000US25025010404","1710","153","146","88","1564","178","Census Tract 104.04, Suffolk County, Massachusetts"
"1400000US25025010405","968","74","70","32","898","76","Census Tract 104.05, Suffolk County, Massachusetts"
"1400000US25025010408","958","63","66","63","892","85","Census Tract 104.08, Suffolk County, Massachusetts"
"1400000US25025010500","1594","131","145","72","1449","130","Census Tract 105, Suffolk County, Massachusetts"
"1400000US25025010600","1761","138","352","92","1409","149","Census Tract 106, Suffolk County, Massachusetts"
"1400000US25025010701","1398","136","467","113","931","150","Census Tract 107.01, Suffolk County, Massachusetts"
"1400000US25025010702","1552","136","687","118","865","144","Census Tract 107.02, Suffolk County, Massachusetts"
"1400000US25025010801","1539","170","869","156","670","162","Census Tract 108.01, Suffolk County, Massachusetts"
"1400000US25025010802","1926","155","782","152","1144","185","Census Tract 108.02, Suffolk County, Massachusetts"
"1400000US25025020101","2533","185","1055","174","1478","219","Census Tract 201.01, Suffolk County, Massachusetts"
"1400000US25025020200","2227","156","546","143","1681","192","Census Tract 202, Suffolk County, Massachusetts"
"1400000US25025020301","1180","80","219","56","961","98","Census Tract 203.01, Suffolk County, Massachusetts"
"1400000US25025020302","676","99","309","133","367","138","Census Tract 203.02, Suffolk County, Massachusetts"
"1400000US25025020303","1456","130","419","80","1037","146","Census Tract 203.03, Suffolk County, Massachusetts"
"1400000US25025030100","1164","115","192","84","972","130","Census Tract 301, Suffolk County, Massachusetts"
"1400000US25025030200","1008","95","93","42","915","100","Census Tract 302, Suffolk County, Massachusetts"
"1400000US25025030300","2633","176","1103","147","1530","165","Census Tract 303, Suffolk County, Massachusetts"
"1400000US25025030400","1378","118","285","91","1093","112","Census Tract 304, Suffolk County, Massachusetts"
"1400000US25025030500","1422","120","588","110","834","125","Census Tract 305, Suffolk County, Massachusetts"
"1400000US25025040100","1190","54","604","123","586","119","Census Tract 401, Suffolk County, Massachusetts"
"1400000US25025040200","677","55","183","65","494","79","Census Tract 402, Suffolk County, Massachusetts"
"1400000US25025040300","1994","109","1097","155","897","164","Census Tract 403, Suffolk County, Massachusetts"
"1400000US25025040401","1099","78","415","90","684","101","Census Tract 404.01, Suffolk County, Massachusetts"
"1400000US25025040600","1178","79","823","114","355","96","Census Tract 406, Suffolk County, Massachusetts"
"1400000US25025040801","1726","109","565","104","1161","117","Census Tract 408.01, Suffolk County, Massachusetts"
"1400000US25025050101","1753","111","291","90","1462","151","Census Tract 501.01, Suffolk County, Massachusetts"
"1400000US25025050200","1715","98","566","118","1149","153","Census Tract 502, Suffolk County, Massachusetts"
"1400000US25025050300","1030","85","53","30","977","90","Census Tract 503, Suffolk County, Massachusetts"
"1400000US25025050400","935","78","199","73","736","110","Census Tract 504, Suffolk County, Massachusetts"
"1400000US25025050500","746","45","177","65","569","81","Census Tract 505, Suffolk County, Massachusetts"
"1400000US25025050600","694","74","108","50","586","91","Census Tract 506, Suffolk County, Massachusetts"
"1400000US25025050700","1473","90","248","90","1225","121","Census Tract 507, Suffolk County, Massachusetts"
"1400000US25025050901","1351","89","586","121","765","132","Census Tract 509.01, Suffolk County, Massachusetts"
"1400000US25025051000","1688","66","691","140","997","130","Census Tract 510, Suffolk County, Massachusetts"
"1400000US25025051101","2166","143","831","135","1335","175","Census Tract 511.01, Suffolk County, Massachusetts"
"1400000US25025051200","951","103","311","91","640","115","Census Tract 512, Suffolk County, Massachusetts"
"1400000US25025060101","1581","99","721","114","860","131","Census Tract 601.01, Suffolk County, Massachusetts"
"1400000US25025060200","923","69","380","92","543","110","Census Tract 602, Suffolk County, Massachusetts"
"1400000US25025060301","1475","113","742","115","733","120","Census Tract 603.01, Suffolk County, Massachusetts"
"1400000US25025060400","2284","155","1223","168","1061","178","Census Tract 604, Suffolk County, Massachusetts"
"1400000US25025060501","1655","128","742","117","913","126","Census Tract 605.01, Suffolk County, Massachusetts"
"1400000US25025060600","1136","114","411","87","725","124","Census Tract 606, Suffolk County, Massachusetts"
"1400000US25025060700","646","48","0","127","646","48","Census Tract 607, Suffolk County, Massachusetts"
"1400000US25025060800","1729","152","893","133","836","157","Census Tract 608, Suffolk County, Massachusetts"
"1400000US25025061000","1280","78","232","79","1048","104","Census Tract 610, Suffolk County, Massachusetts"
"1400000US25025061101","996","77","13","23","983","77","Census Tract 611.01, Suffolk County, Massachusetts"
"1400000US25025061200","1679","78","858","124","821","125","Census Tract 612, Suffolk County, Massachusetts"
"1400000US25025070101","2448","177","889","156","1559","193","Census Tract 701.01, Suffolk County, Massachusetts"
"1400000US25025070200","1785","116","116","54","1669","123","Census Tract 702, Suffolk County, Massachusetts"
"1400000US25025070300","2420","145","1181","222","1239","247","Census Tract 703, Suffolk County, Massachusetts"
"1400000US25025070402","729","33","0","127","729","33","Census Tract 704.02, Suffolk County, Massachusetts"
"1400000US25025070500","2931","182","1250","198","1681","226","Census Tract 705, Suffolk County, Massachusetts"
"1400000US25025070600","1344","80","704","120","640","129","Census Tract 706, Suffolk County, Massachusetts"
"1400000US25025070700","1206","98","420","122","786","138","Census Tract 707, Suffolk County, Massachusetts"
"1400000US25025070800","2114","121","545","139","1569","176","Census Tract 708, Suffolk County, Massachusetts"
"1400000US25025070900","1668","118","578","113","1090","153","Census Tract 709, Suffolk County, Massachusetts"
"1400000US25025071101","2048","69","481","136","1567","152","Census Tract 711.01, Suffolk County, Massachusetts"
"1400000US25025071201","1213","50","416","92","797","99","Census Tract 712.01, Suffolk County, Massachusetts"
"1400000US25025080100","543","70","235","83","308","82","Census Tract 801, Suffolk County, Massachusetts"
"1400000US25025080300","702","79","125","88","577","104","Census Tract 803, Suffolk County, Massachusetts"
"1400000US25025080401","1157","105","164","76","993","111","Census Tract 804.01, Suffolk County, Massachusetts"
"1400000US25025080500","1296","85","73","62","1223","100","Census Tract 805, Suffolk County, Massachusetts"
"1400000US25025080601","857","109","83","58","774","115","Census Tract 806.01, Suffolk County, Massachusetts"
"1400000US25025080801","936","60","28","33","908","68","Census Tract 808.01, Suffolk County, Massachusetts"
"1400000US25025080900","1594","112","175","68","1419","127","Census Tract 809, Suffolk County, Massachusetts"
"1400000US25025081001","2172","130","148","97","2024","148","Census Tract 810.01, Suffolk County, Massachusetts"
"1400000US25025081100","1673","66","329","94","1344","119","Census Tract 811, Suffolk County, Massachusetts"
"1400000US25025081200","1049","77","188","72","861","98","Census Tract 812, Suffolk County, Massachusetts"
"1400000US25025081300","1954","118","242","88","1712","131","Census Tract 813, Suffolk County, Massachusetts"
"1400000US25025081400","1225","102","501","112","724","120","Census Tract 814, Suffolk County, Massachusetts"
"1400000US25025081500","786","78","276","79","510","89","Census Tract 815, Suffolk County, Massachusetts"
"1400000US25025081700","1357","112","364","106","993","123","Census Tract 817, Suffolk County, Massachusetts"
"1400000US25025081800","1020","142","424","118","596","146","Census Tract 818, Suffolk County, Massachusetts"
"1400000US25025081900","1097","122","279","77","818","129","Census Tract 819, Suffolk County, Massachusetts"
"1400000US25025082000","1028","95","377","112","651","130","Census Tract 820, Suffolk County, Massachusetts"
"1400000US25025082100","2020","116","266","98","1754","149","Census Tract 821, Suffolk County, Massachusetts"
"1400000US25025090100","1709","114","423","106","1286","153","Census Tract 901, Suffolk County, Massachusetts"
"1400000US25025090200","706","78","80","54","626","96","Census Tract 902, Suffolk County, Massachusetts"
"1400000US25025090300","961","108","209","91","752","105","Census Tract 903, Suffolk County, Massachusetts"
"1400000US25025090400","1088","102","319","93","769","136","Census Tract 904, Suffolk County, Massachusetts"
"1400000US25025090600","650","91","217","84","433","109","Census Tract 906, Suffolk County, Massachusetts"
"1400000US25025090700","1800","121","535","109","1265","136","Census Tract 907, Suffolk County, Massachusetts"
"1400000US25025090901","1581","106","0","127","1581","106","Census Tract 909.01, Suffolk County, Massachusetts"
"1400000US25025091001","1164","82","505","98","659","106","Census Tract 910.01, Suffolk County, Massachusetts"
"1400000US25025091100","1544","149","741","166","803","148","Census Tract 911, Suffolk County, Massachusetts"
"1400000US25025091200","1044","110","417","99","627","89","Census Tract 912, Suffolk County, Massachusetts"
"1400000US25025091300","636","102","138","75","498","105","Census Tract 913, Suffolk County, Massachusetts"
"1400000US25025091400","887","70","241","101","646","117","Census Tract 914, Suffolk County, Massachusetts"
"1400000US25025091500","1548","110","518","107","1030","133","Census Tract 915, Suffolk County, Massachusetts"
"1400000US25025091600","1148","74","257","86","891","113","Census Tract 916, Suffolk County, Massachusetts"
"1400000US25025091700","895","92","321","97","574","106","Census Tract 917, Suffolk County, Massachusetts"
"1400000US25025091800","1034","102","474","114","560","133","Census Tract 918, Suffolk County, Massachusetts"
"1400000US25025091900","1182","110","478","130","704","139","Census Tract 919, Suffolk County, Massachusetts"
"1400000US25025092000","1598","86","597","138","1001","151","Census Tract 920, Suffolk County, Massachusetts"
"1400000US25025092101","2109","165","795","139","1314","203","Census Tract 921.01, Suffolk County, Massachusetts"
"1400000US25025092200","1116","82","378","90","738","110","Census Tract 922, Suffolk County, Massachusetts"
"1400000US25025092300","939","91","350","77","589","111","Census Tract 923, Suffolk County, Massachusetts"
"1400000US25025092400","2083","139","429","140","1654","192","Census Tract 924, Suffolk County, Massachusetts"
"1400000US25025100100","1691","110","383","110","1308","139","Census Tract 1001, Suffolk County, Massachusetts"
"1400000US25025100200","909","78","383","107","526","126","Census Tract 1002, Suffolk County, Massachusetts"
"1400000US25025100300","1165","95","435","120","730","150","Census Tract 1003, Suffolk County, Massachusetts"
"1400000US25025100400","1670","119","662","131","1008","162","Census Tract 1004, Suffolk County, Massachusetts"
"1400000US25025100500","1897","141","656","130","1241","155","Census Tract 1005, Suffolk County, Massachusetts"
"1400000US25025100601","1858","173","793","161","1065","176","Census Tract 1006.01, Suffolk County, Massachusetts"
"1400000US25025100603","768","62","439","74","329","91","Census Tract 1006.03, Suffolk County, Massachusetts"
"1400000US25025100700","1832","96","927","94","905","126","Census Tract 1007, Suffolk County, Massachusetts"
"1400000US25025100800","2376","149","1216","207","1160","220","Census Tract 1008, Suffolk County, Massachusetts"
"1400000US25025100900","1605","90","756","119","849","112","Census Tract 1009, Suffolk County, Massachusetts"
"1400000US25025101001","2166","130","1226","130","940","139","Census Tract 1010.01, Suffolk County, Massachusetts"
"1400000US25025101002","1936","176","782","148","1154","174","Census Tract 1010.02, Suffolk County, Massachusetts"
"1400000US25025101101","1055","90","526","108","529","119","Census Tract 1011.01, Suffolk County, Massachusetts"
"1400000US25025101102","1541","99","360","106","1181","137","Census Tract 1011.02, Suffolk County, Massachusetts"
"1400000US25025110103","2311","108","901","176","1410","204","Census Tract 1101.03, Suffolk County, Massachusetts"
"1400000US25025110201","792","72","389","70","403","82","Census Tract 1102.01, Suffolk County, Massachusetts"
"1400000US25025110301","893","84","612","80","281","103","Census Tract 1103.01, Suffolk County, Massachusetts"
"1400000US25025110401","1278","74","544","103","734","117","Census Tract 1104.01, Suffolk County, Massachusetts"
"1400000US25025110403","1719","67","1068","127","651","122","Census Tract 1104.03, Suffolk County, Massachusetts"
"1400000US25025110501","1283","80","885","87","398","109","Census Tract 1105.01, Suffolk County, Massachusetts"
"1400000US25025110502","1491","101","667","112","824","138","Census Tract 1105.02, Suffolk County, Massachusetts"
"1400000US25025110601","1130","61","868","53","262","74","Census Tract 1106.01, Suffolk County, Massachusetts"
"1400000US25025110607","1976","162","1250","186","726","189","Census Tract 1106.07, Suffolk County, Massachusetts"
"1400000US25025120103","636","54","494","75","142","60","Census Tract 1201.03, Suffolk County, Massachusetts"
"1400000US25025120104","1005","73","506","98","499","109","Census Tract 1201.04, Suffolk County, Massachusetts"
"1400000US25025120105","845","44","827","49","18","20","Census Tract 1201.05, Suffolk County, Massachusetts"
"1400000US25025120201","1672","78","491","109","1181","133","Census Tract 1202.01, Suffolk County, Massachusetts"
"1400000US25025120301","1753","115","912","148","841","165","Census Tract 1203.01, Suffolk County, Massachusetts"
"1400000US25025120400","2615","123","1227","175","1388","188","Census Tract 1204, Suffolk County, Massachusetts"
"1400000US25025120500","859","77","232","78","627","96","Census Tract 1205, Suffolk County, Massachusetts"
"1400000US25025120600","1078","61","537","89","541","83","Census Tract 1206, Suffolk County, Massachusetts"
"1400000US25025120700","985","79","509","105","476","99","Census Tract 1207, Suffolk County, Massachusetts"
"1400000US25025130100","2203","122","1517","169","686","165","Census Tract 1301, Suffolk County, Massachusetts"
"1400000US25025130200","1833","86","1279","111","554","110","Census Tract 1302, Suffolk County, Massachusetts"
"1400000US25025130300","1797","40","1402","122","395","137","Census Tract 1303, Suffolk County, Massachusetts"
