"GEO_ID","B25077_001E","B25077_001M","NAME"
"id","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","Geographic Area Name"
"1400000US25023530200","308300","27982","Census Tract 5302, Plymouth County, Massachusetts"
"1400000US25023530300","344900","15268","Census Tract 5303, Plymouth County, Massachusetts"
"1400000US25023530400","345900","8477","Census Tract 5304, Plymouth County, Massachusetts"
"1400000US25023530500","395200","21604","Census Tract 5305, Plymouth County, Massachusetts"
"1400000US25023530600","376100","12560","Census Tract 5306, Plymouth County, Massachusetts"
"1400000US25023530700","485900","29162","Census Tract 5307, Plymouth County, Massachusetts"
"1400000US25023530801","383800","19986","Census Tract 5308.01, Plymouth County, Massachusetts"
"1400000US25023530802","329200","23912","Census Tract 5308.02, Plymouth County, Massachusetts"
"1400000US25023530901","318500","15393","Census Tract 5309.01, Plymouth County, Massachusetts"
"1400000US25023530902","369100","13580","Census Tract 5309.02, Plymouth County, Massachusetts"
"1400000US25023540101","394200","39918","Census Tract 5401.01, Plymouth County, Massachusetts"
"1400000US25023540102","348100","58847","Census Tract 5401.02, Plymouth County, Massachusetts"
"1400000US25023540103","419000","21275","Census Tract 5401.03, Plymouth County, Massachusetts"
"1400000US25023541100","442700","18813","Census Tract 5411, Plymouth County, Massachusetts"
"1400000US25023542101","360300","13629","Census Tract 5421.01, Plymouth County, Massachusetts"
"1400000US25023542102","328600","25468","Census Tract 5421.02, Plymouth County, Massachusetts"
"1400000US25023542200","299600","12351","Census Tract 5422, Plymouth County, Massachusetts"
"1400000US25023542300","312800","22112","Census Tract 5423, Plymouth County, Massachusetts"
"1400000US25023543100","393800","25483","Census Tract 5431, Plymouth County, Massachusetts"
"1400000US25023544100","319400","13919","Census Tract 5441, Plymouth County, Massachusetts"
"1400000US25023544200","253400","27310","Census Tract 5442, Plymouth County, Massachusetts"
"1400000US25023545100","275500","23358","Census Tract 5451, Plymouth County, Massachusetts"
"1400000US25023545200","259700","20337","Census Tract 5452, Plymouth County, Massachusetts"
"1400000US25023545300","296100","25091","Census Tract 5453, Plymouth County, Massachusetts"
"1400000US25023545400","296700","30747","Census Tract 5454, Plymouth County, Massachusetts"
"1400000US25023560100","399600","24210","Census Tract 5601, Plymouth County, Massachusetts"
"1400000US25023561100","456400","39870","Census Tract 5611, Plymouth County, Massachusetts"
"1400000US25023561200","290000","31548","Census Tract 5612, Plymouth County, Massachusetts"
"1400000US25023990003","-","**","Census Tract 9900.03, Plymouth County, Massachusetts"
"1400000US25025000100","347800","30866","Census Tract 1, Suffolk County, Massachusetts"
"1400000US25025000201","563300","43604","Census Tract 2.01, Suffolk County, Massachusetts"
"1400000US25025000202","474800","51077","Census Tract 2.02, Suffolk County, Massachusetts"
"1400000US25025000301","449300","41531","Census Tract 3.01, Suffolk County, Massachusetts"
"1400000US25025000302","373000","27855","Census Tract 3.02, Suffolk County, Massachusetts"
"1400000US25025000401","373200","47330","Census Tract 4.01, Suffolk County, Massachusetts"
"1400000US25025000402","461900","80610","Census Tract 4.02, Suffolk County, Massachusetts"
"1400000US25025000502","342700","29718","Census Tract 5.02, Suffolk County, Massachusetts"
"1400000US25025000503","240600","19568","Census Tract 5.03, Suffolk County, Massachusetts"
"1400000US25025000504","338700","27862","Census Tract 5.04, Suffolk County, Massachusetts"
"1400000US25025000601","357300","47299","Census Tract 6.01, Suffolk County, Massachusetts"
"1400000US25025000602","244600","111040","Census Tract 6.02, Suffolk County, Massachusetts"
"1400000US25025000701","277300","12481","Census Tract 7.01, Suffolk County, Massachusetts"
"1400000US25025000703","-","**","Census Tract 7.03, Suffolk County, Massachusetts"
"1400000US25025000704","255400","115902","Census Tract 7.04, Suffolk County, Massachusetts"
"1400000US25025000802","375800","51640","Census Tract 8.02, Suffolk County, Massachusetts"
"1400000US25025000803","-","**","Census Tract 8.03, Suffolk County, Massachusetts"
"1400000US25025010103","276700","12006","Census Tract 101.03, Suffolk County, Massachusetts"
"1400000US25025010104","462800","148550","Census Tract 101.04, Suffolk County, Massachusetts"
"1400000US25025010203","335100","177315","Census Tract 102.03, Suffolk County, Massachusetts"
"1400000US25025010204","457400","57208","Census Tract 102.04, Suffolk County, Massachusetts"
"1400000US25025010300","275000","195225","Census Tract 103, Suffolk County, Massachusetts"
"1400000US25025010403","284600","265224","Census Tract 104.03, Suffolk County, Massachusetts"
"1400000US25025010404","492000","111811","Census Tract 104.04, Suffolk County, Massachusetts"
"1400000US25025010405","263600","226220","Census Tract 104.05, Suffolk County, Massachusetts"
"1400000US25025010408","410800","216245","Census Tract 104.08, Suffolk County, Massachusetts"
"1400000US25025010500","1,000,000+","***","Census Tract 105, Suffolk County, Massachusetts"
"1400000US25025010600","560200","97601","Census Tract 106, Suffolk County, Massachusetts"
"1400000US25025010701","952000","159371","Census Tract 107.01, Suffolk County, Massachusetts"
"1400000US25025010702","877700","254270","Census Tract 107.02, Suffolk County, Massachusetts"
"1400000US25025010801","1,000,000+","***","Census Tract 108.01, Suffolk County, Massachusetts"
"1400000US25025010802","805200","132736","Census Tract 108.02, Suffolk County, Massachusetts"
"1400000US25025020101","818900","300517","Census Tract 201.01, Suffolk County, Massachusetts"
"1400000US25025020200","607100","293651","Census Tract 202, Suffolk County, Massachusetts"
"1400000US25025020301","359600","45277","Census Tract 203.01, Suffolk County, Massachusetts"
"1400000US25025020302","558400","147313","Census Tract 203.02, Suffolk County, Massachusetts"
"1400000US25025020303","435800","24820","Census Tract 203.03, Suffolk County, Massachusetts"
"1400000US25025030100","500000","156765","Census Tract 301, Suffolk County, Massachusetts"
"1400000US25025030200","523400","476103","Census Tract 302, Suffolk County, Massachusetts"
"1400000US25025030300","707700","71864","Census Tract 303, Suffolk County, Massachusetts"
"1400000US25025030400","595700","99250","Census Tract 304, Suffolk County, Massachusetts"
"1400000US25025030500","594800","83875","Census Tract 305, Suffolk County, Massachusetts"
"1400000US25025040100","669400","96165","Census Tract 401, Suffolk County, Massachusetts"
"1400000US25025040200","603800","57141","Census Tract 402, Suffolk County, Massachusetts"
"1400000US25025040300","466600","32263","Census Tract 403, Suffolk County, Massachusetts"
"1400000US25025040401","534200","80928","Census Tract 404.01, Suffolk County, Massachusetts"
"1400000US25025040600","438600","40292","Census Tract 406, Suffolk County, Massachusetts"
"1400000US25025040801","464900","29435","Census Tract 408.01, Suffolk County, Massachusetts"
"1400000US25025050101","436600","34943","Census Tract 501.01, Suffolk County, Massachusetts"
"1400000US25025050200","341000","45381","Census Tract 502, Suffolk County, Massachusetts"
"1400000US25025050300","236800","16959","Census Tract 503, Suffolk County, Massachusetts"
"1400000US25025050400","320900","63150","Census Tract 504, Suffolk County, Massachusetts"
"1400000US25025050500","287300","37830","Census Tract 505, Suffolk County, Massachusetts"
"1400000US25025050600","263300","28221","Census Tract 506, Suffolk County, Massachusetts"
"1400000US25025050700","380600","78606","Census Tract 507, Suffolk County, Massachusetts"
"1400000US25025050901","334600","41450","Census Tract 509.01, Suffolk County, Massachusetts"
"1400000US25025051000","351000","32185","Census Tract 510, Suffolk County, Massachusetts"
"1400000US25025051101","350700","41692","Census Tract 511.01, Suffolk County, Massachusetts"
"1400000US25025051200","316300","65054","Census Tract 512, Suffolk County, Massachusetts"
"1400000US25025060101","417900","26233","Census Tract 601.01, Suffolk County, Massachusetts"
"1400000US25025060200","426400","34991","Census Tract 602, Suffolk County, Massachusetts"
"1400000US25025060301","386700","27283","Census Tract 603.01, Suffolk County, Massachusetts"
"1400000US25025060400","438300","24413","Census Tract 604, Suffolk County, Massachusetts"
"1400000US25025060501","385200","33078","Census Tract 605.01, Suffolk County, Massachusetts"
"1400000US25025060600","391700","69834","Census Tract 606, Suffolk County, Massachusetts"
"1400000US25025060700","-","**","Census Tract 607, Suffolk County, Massachusetts"
"1400000US25025060800","353500","31246","Census Tract 608, Suffolk County, Massachusetts"
"1400000US25025061000","391800","91952","Census Tract 610, Suffolk County, Massachusetts"
"1400000US25025061101","-","**","Census Tract 611.01, Suffolk County, Massachusetts"
"1400000US25025061200","423700","74778","Census Tract 612, Suffolk County, Massachusetts"
"1400000US25025070101","695900","112256","Census Tract 701.01, Suffolk County, Massachusetts"
"1400000US25025070200","471800","87389","Census Tract 702, Suffolk County, Massachusetts"
"1400000US25025070300","668300","100821","Census Tract 703, Suffolk County, Massachusetts"
"1400000US25025070402","-","**","Census Tract 704.02, Suffolk County, Massachusetts"
"1400000US25025070500","644800","65123","Census Tract 705, Suffolk County, Massachusetts"
"1400000US25025070600","616700","147006","Census Tract 706, Suffolk County, Massachusetts"
"1400000US25025070700","672100","67762","Census Tract 707, Suffolk County, Massachusetts"
"1400000US25025070800","632600","108102","Census Tract 708, Suffolk County, Massachusetts"
"1400000US25025070900","501600","96808","Census Tract 709, Suffolk County, Massachusetts"
"1400000US25025071101","398300","49331","Census Tract 711.01, Suffolk County, Massachusetts"
"1400000US25025071201","624400","49600","Census Tract 712.01, Suffolk County, Massachusetts"
"1400000US25025080100","394400","258483","Census Tract 801, Suffolk County, Massachusetts"
"1400000US25025080300","379200","223000","Census Tract 803, Suffolk County, Massachusetts"
"1400000US25025080401","241900","71085","Census Tract 804.01, Suffolk County, Massachusetts"
"1400000US25025080500","165100","292489","Census Tract 805, Suffolk County, Massachusetts"
"1400000US25025080601","149600","149471","Census Tract 806.01, Suffolk County, Massachusetts"
"1400000US25025080801","833300","539988","Census Tract 808.01, Suffolk County, Massachusetts"
"1400000US25025080900","595900","69285","Census Tract 809, Suffolk County, Massachusetts"
"1400000US25025081001","318900","94445","Census Tract 810.01, Suffolk County, Massachusetts"
"1400000US25025081100","263200","41417","Census Tract 811, Suffolk County, Massachusetts"
"1400000US25025081200","365800","62120","Census Tract 812, Suffolk County, Massachusetts"
"1400000US25025081300","413800","77777","Census Tract 813, Suffolk County, Massachusetts"
"1400000US25025081400","419900","81132","Census Tract 814, Suffolk County, Massachusetts"
"1400000US25025081500","275000","127798","Census Tract 815, Suffolk County, Massachusetts"
"1400000US25025081700","363700","21191","Census Tract 817, Suffolk County, Massachusetts"
"1400000US25025081800","331200","56585","Census Tract 818, Suffolk County, Massachusetts"
"1400000US25025081900","325500","131884","Census Tract 819, Suffolk County, Massachusetts"
"1400000US25025082000","423200","129807","Census Tract 820, Suffolk County, Massachusetts"
"1400000US25025082100","475500","51435","Census Tract 821, Suffolk County, Massachusetts"
"1400000US25025090100","395200","36123","Census Tract 901, Suffolk County, Massachusetts"
"1400000US25025090200","427900","82934","Census Tract 902, Suffolk County, Massachusetts"
"1400000US25025090300","569600","156811","Census Tract 903, Suffolk County, Massachusetts"
"1400000US25025090400","343500","73798","Census Tract 904, Suffolk County, Massachusetts"
"1400000US25025090600","363300","40360","Census Tract 906, Suffolk County, Massachusetts"
"1400000US25025090700","344400","18267","Census Tract 907, Suffolk County, Massachusetts"
"1400000US25025090901","-","**","Census Tract 909.01, Suffolk County, Massachusetts"
"1400000US25025091001","376000","34060","Census Tract 910.01, Suffolk County, Massachusetts"
"1400000US25025091100","373700","61413","Census Tract 911, Suffolk County, Massachusetts"
"1400000US25025091200","343800","93271","Census Tract 912, Suffolk County, Massachusetts"
"1400000US25025091300","444400","105875","Census Tract 913, Suffolk County, Massachusetts"
"1400000US25025091400","259500","45061","Census Tract 914, Suffolk County, Massachusetts"
"1400000US25025091500","373300","46668","Census Tract 915, Suffolk County, Massachusetts"
"1400000US25025091600","368200","47111","Census Tract 916, Suffolk County, Massachusetts"
"1400000US25025091700","338200","34466","Census Tract 917, Suffolk County, Massachusetts"
"1400000US25025091800","372500","146606","Census Tract 918, Suffolk County, Massachusetts"
"1400000US25025091900","367400","51169","Census Tract 919, Suffolk County, Massachusetts"
"1400000US25025092000","367900","55210","Census Tract 920, Suffolk County, Massachusetts"
"1400000US25025092101","357900","35062","Census Tract 921.01, Suffolk County, Massachusetts"
"1400000US25025092200","466200","29207","Census Tract 922, Suffolk County, Massachusetts"
"1400000US25025092300","380400","39854","Census Tract 923, Suffolk County, Massachusetts"
"1400000US25025092400","384500","49175","Census Tract 924, Suffolk County, Massachusetts"
"1400000US25025100100","280400","27311","Census Tract 1001, Suffolk County, Massachusetts"
"1400000US25025100200","301400","66610","Census Tract 1002, Suffolk County, Massachusetts"
"1400000US25025100300","281300","82660","Census Tract 1003, Suffolk County, Massachusetts"
"1400000US25025100400","340900","45306","Census Tract 1004, Suffolk County, Massachusetts"
"1400000US25025100500","436500","39952","Census Tract 1005, Suffolk County, Massachusetts"
"1400000US25025100601","326500","37579","Census Tract 1006.01, Suffolk County, Massachusetts"
"1400000US25025100603","297200","72810","Census Tract 1006.03, Suffolk County, Massachusetts"
"1400000US25025100700","392300","26113","Census Tract 1007, Suffolk County, Massachusetts"
"1400000US25025100800","347600","30069","Census Tract 1008, Suffolk County, Massachusetts"
"1400000US25025100900","344000","19347","Census Tract 1009, Suffolk County, Massachusetts"
"1400000US25025101001","299300","33215","Census Tract 1010.01, Suffolk County, Massachusetts"
"1400000US25025101002","281500","12343","Census Tract 1010.02, Suffolk County, Massachusetts"
"1400000US25025101101","376900","53002","Census Tract 1011.01, Suffolk County, Massachusetts"
"1400000US25025101102","380500","67596","Census Tract 1011.02, Suffolk County, Massachusetts"
"1400000US25025110103","294100","37140","Census Tract 1101.03, Suffolk County, Massachusetts"
"1400000US25025110201","325800","22843","Census Tract 1102.01, Suffolk County, Massachusetts"
"1400000US25025110301","356600","17407","Census Tract 1103.01, Suffolk County, Massachusetts"
"1400000US25025110401","362600","51259","Census Tract 1104.01, Suffolk County, Massachusetts"
"1400000US25025110403","364000","23996","Census Tract 1104.03, Suffolk County, Massachusetts"
"1400000US25025110501","393000","25086","Census Tract 1105.01, Suffolk County, Massachusetts"
"1400000US25025110502","372300","16012","Census Tract 1105.02, Suffolk County, Massachusetts"
"1400000US25025110601","442500","21938","Census Tract 1106.01, Suffolk County, Massachusetts"
"1400000US25025110607","443700","22557","Census Tract 1106.07, Suffolk County, Massachusetts"
"1400000US25025120103","697700","100471","Census Tract 1201.03, Suffolk County, Massachusetts"
"1400000US25025120104","318700","66887","Census Tract 1201.04, Suffolk County, Massachusetts"
"1400000US25025120105","654300","33852","Census Tract 1201.05, Suffolk County, Massachusetts"
"1400000US25025120201","342000","22502","Census Tract 1202.01, Suffolk County, Massachusetts"
"1400000US25025120301","363400","28048","Census Tract 1203.01, Suffolk County, Massachusetts"
"1400000US25025120400","463500","97022","Census Tract 1204, Suffolk County, Massachusetts"
"1400000US25025120500","352500","72345","Census Tract 1205, Suffolk County, Massachusetts"
"1400000US25025120600","385900","27738","Census Tract 1206, Suffolk County, Massachusetts"
"1400000US25025120700","343100","33519","Census Tract 1207, Suffolk County, Massachusetts"
"1400000US25025130100","396700","25275","Census Tract 1301, Suffolk County, Massachusetts"
"1400000US25025130200","484700","33066","Census Tract 1302, Suffolk County, Massachusetts"
"1400000US25025130300","486700","25068","Census Tract 1303, Suffolk County, Massachusetts"
"1400000US25025130402","347900","14982","Census Tract 1304.02, Suffolk County, Massachusetts"
"1400000US25025130404","355600","27645","Census Tract 1304.04, Suffolk County, Massachusetts"
"1400000US25025130406","334300","16487","Census Tract 1304.06, Suffolk County, Massachusetts"
"1400000US25025140102","351000","20492","Census Tract 1401.02, Suffolk County, Massachusetts"
"1400000US25025140105","342600","10545","Census Tract 1401.05, Suffolk County, Massachusetts"
"1400000US25025140106","346300","35455","Census Tract 1401.06, Suffolk County, Massachusetts"
"1400000US25025140107","341300","26073","Census Tract 1401.07, Suffolk County, Massachusetts"
"1400000US25025140201","346000","28049","Census Tract 1402.01, Suffolk County, Massachusetts"
"1400000US25025140202","359500","14520","Census Tract 1402.02, Suffolk County, Massachusetts"
"1400000US25025140300","355500","25588","Census Tract 1403, Suffolk County, Massachusetts"
"1400000US25025140400","349000","16427","Census Tract 1404, Suffolk County, Massachusetts"
"1400000US25025160101","342000","91284","Census Tract 1601.01, Suffolk County, Massachusetts"
"1400000US25025160200","257400","127560","Census Tract 1602, Suffolk County, Massachusetts"
"1400000US25025160300","329500","26971","Census Tract 1603, Suffolk County, Massachusetts"
"1400000US25025160400","297200","74883","Census Tract 1604, Suffolk County, Massachusetts"
"1400000US25025160501","316400","99004","Census Tract 1605.01, Suffolk County, Massachusetts"
"1400000US25025160502","316200","28462","Census Tract 1605.02, Suffolk County, Massachusetts"
"1400000US25025160601","323600","44620","Census Tract 1606.01, Suffolk County, Massachusetts"
"1400000US25025160602","309600","42634","Census Tract 1606.02, Suffolk County, Massachusetts"
"1400000US25025170100","343200","10732","Census Tract 1701, Suffolk County, Massachusetts"
"1400000US25025170200","410400","27020","Census Tract 1702, Suffolk County, Massachusetts"
"1400000US25025170300","351400","11557","Census Tract 1703, Suffolk County, Massachusetts"
"1400000US25025170400","288800","22282","Census Tract 1704, Suffolk County, Massachusetts"
"1400000US25025170501","301700","27685","Census Tract 1705.01, Suffolk County, Massachusetts"
"1400000US25025170502","309400","37040","Census Tract 1705.02, Suffolk County, Massachusetts"
"1400000US25025170601","339400","23131","Census Tract 1706.01, Suffolk County, Massachusetts"
"1400000US25025170701","234900","37532","Census Tract 1707.01, Suffolk County, Massachusetts"
"1400000US25025170702","316900","46139","Census Tract 1707.02, Suffolk County, Massachusetts"
"1400000US25025170800","353400","31173","Census Tract 1708, Suffolk County, Massachusetts"
"1400000US25025180101","361000","32659","Census Tract 1801.01, Suffolk County, Massachusetts"
"1400000US25025180200","391100","26807","Census Tract 1802, Suffolk County, Massachusetts"
"1400000US25025180301","459200","29681","Census Tract 1803.01, Suffolk County, Massachusetts"
"1400000US25025180400","413800","44880","Census Tract 1804, Suffolk County, Massachusetts"
"1400000US25025180500","382100","32476","Census Tract 1805, Suffolk County, Massachusetts"
"1400000US25025980101","-","**","Census Tract 9801.01, Suffolk County, Massachusetts"
"1400000US25025980300","-","**","Census Tract 9803, Suffolk County, Massachusetts"
"1400000US25025980700","-","**","Census Tract 9807, Suffolk County, Massachusetts"
"1400000US25025981000","-","**","Census Tract 9810, Suffolk County, Massachusetts"
"1400000US25025981100","-","**","Census Tract 9811, Suffolk County, Massachusetts"
"1400000US25025981201","-","**","Census Tract 9812.01, Suffolk County, Massachusetts"
"1400000US25025981202","-","**","Census Tract 9812.02, Suffolk County, Massachusetts"
"1400000US25025981300","291300","35122","Census Tract 9813, Suffolk County, Massachusetts"
"1400000US25025981501","-","**","Census Tract 9815.01, Suffolk County, Massachusetts"
"1400000US25025981502","-","**","Census Tract 9815.02, Suffolk County, Massachusetts"
"1400000US25025981600","-","**","Census Tract 9816, Suffolk County, Massachusetts"
"1400000US25025981700","-","**","Census Tract 9817, Suffolk County, Massachusetts"
"1400000US25025981800","658100","150110","Census Tract 9818, Suffolk County, Massachusetts"
"1400000US25025990101","-","**","Census Tract 9901.01, Suffolk County, Massachusetts"
