geoid,House Prices 2019,Percentage with Bachelor Degree or Higher 2019,Percentage Professional Workers 2019,Household Income 2019,Contract Rent 2019
25017363202,557600.0,37.73512476007678,66.37259989621172,137301.0,1324.0
25017364101,351500.0,24.239426168686617,54.32250153280196,105313.0,942.0
25017364102,348400.0,24.151643690349946,58.06343906510851,105172.0,1248.0
25017365100,,,,,
25017365201,655800.0,45.810842525228814,67.45049504950495,197821.0,989.0
25017365202,697400.0,42.51345362456473,63.72592924317062,163125.0,1532.0
25017366100,605100.0,39.10355486862442,71.20905782450465,151136.0,777.0
25017366202,725300.0,46.139308855291574,71.7366628830874,183906.0,1219.0
25017367100,,,,,
25017367200,1504000.0,45.05727619855749,65.1043448511803,181528.0,1668.0
25017368101,580000.0,27.699435938759066,58.14180929095355,127014.0,2223.0
25017368102,492600.0,20.71767095463778,54.20065252854812,136667.0,1706.0
25017368200,533800.0,27.53579043557722,57.30337078651685,116048.0,1703.0
25017368300,462800.0,24.877545759216293,56.55688622754491,78850.0,1392.0
25017368400,520500.0,27.399303828940823,56.42565972967174,97766.0,1867.0
25017368500,416400.0,25.865128660159716,49.52189229994967,65787.0,1360.0
25017368600,477900.0,24.581280788177338,48.89555494955004,83859.0,1409.0
25017368700,519800.0,21.15485564304462,32.69565217391304,64875.0,1299.0
25017368800,579200.0,22.35693501454898,58.17479191438763,92338.0,1664.0
25017368901,579300.0,22.609853528628495,52.101071134303766,98036.0,1443.0
25017368902,515400.0,29.895308259015124,43.73983739837398,69853.0,1769.0
25017369000,530600.0,22.780569514237854,50.617283950617285,88750.0,1544.0
25017369100,566400.0,22.33186185406388,53.54406130268199,109531.0,1357.0
25017370101,554100.0,31.535346097201767,55.84994138335288,104211.0,1621.0
25017370102,523400.0,32.73256619991682,64.47766207591535,98702.0,1902.0
25017370201,713500.0,42.95798319327731,77.11826008155867,135966.0,1723.0
25017370202,608900.0,28.352255293034673,63.25686348251223,104250.0,1735.0
25017370300,511500.0,38.10326659641728,60.380034032898465,88182.0,1632.0
25017370400,471500.0,30.395640843402038,63.15483119906868,98516.0,1681.0
25017373100,745100.0,40.35178479048112,81.60960112954466,115825.0,1826.0
25017373200,674600.0,26.281690140845072,51.46349308459312,92097.0,1623.0
25017373300,765300.0,43.84439359267734,66.02949208083014,131591.0,1753.0
25017373400,843400.0,52.90430422064354,73.60735532720389,138542.0,2061.0
25017373500,1137700.0,57.170650361311836,71.2860310421286,179155.0,2192.0
25017373600,1439100.0,53.16392625809666,61.20810055865922,171750.0,1412.0
25017373700,1128500.0,64.96983408748115,78.91389432485323,236167.0,2794.0
25017373800,983300.0,61.875732708089096,80.34976152623211,164808.0,1918.0
25017373900,1096300.0,48.17125645438898,75.1761153975176,161567.0,1886.0
25017374000,867000.0,47.48223663886314,74.13793103448276,147724.0,339.0
25017374100,665300.0,44.67790987005806,70.7794606575545,132333.0,2085.0
25017374200,944600.0,58.78708835996087,79.18670747704417,162639.0,1850.0
25017374300,1195200.0,60.24048096192385,82.36899563318777,236354.0,2098.0
25017374400,1412700.0,55.70074301819113,80.84950567557672,221789.0,1147.0
25017374500,767000.0,41.38906348208673,73.04753820033956,128705.0,1676.0
25017374600,682700.0,41.73599556295064,62.86522148916117,139625.0,1840.0
25017374700,754300.0,39.78960396039604,60.48265460030166,123833.0,1841.0
25017374800,940900.0,55.81737849779087,63.027888446215144,125833.0,1689.0
25017382100,553200.0,29.54739538855679,61.35062953071346,134406.0,1357.0
25017382200,599100.0,35.98615916955018,62.21726664542848,116543.0,1612.0
25017382300,715700.0,43.25081737505838,73.42273697043584,160263.0,1390.0
25017382400,583800.0,34.46705945366899,60.32531824611033,125000.0,1105.0
25017382500,503800.0,33.46196251378169,61.39327385037748,102109.0,1695.0
25017382601,290100.0,47.411050043390226,79.95322418977614,92917.0,1429.0
25017382602,513800.0,31.10563597166615,65.52338530066815,108984.0,462.0
25017383101,243300.0,3.352601156069364,11.619891678975874,41397.0,1112.0
25017383102,252600.0,4.1278295605858855,15.615015974440894,42117.0,1010.0
25017383200,336200.0,10.101694915254237,28.62914085645031,69748.0,1017.0
25017383300,382200.0,20.19607843137255,45.11494252873563,83924.0,1189.0
25017383400,332900.0,12.403906087679202,23.703516316721476,70901.0,1148.0
25017383501,375500.0,18.711409395973156,41.5263346470799,62917.0,1417.0
25017383502,382500.0,25.224719101123593,44.84466456551103,76667.0,1139.0
25017383600,428500.0,23.35629304946775,51.42706131078224,98235.0,1541.0
25017383700,403700.0,26.01279317697228,54.50000000000001,93160.0,1721.0
25017383800,440800.0,28.543855886768178,53.24604473540644,121792.0,1623.0
25017383901,,,,,
25017383902,504400.0,39.002267573696145,62.04308093994778,157969.0,1460.0
25017384001,439600.0,27.09497206703911,53.82803297997645,111552.0,1560.0
25017384002,529500.0,26.892655367231637,58.220167581623805,77462.0,1599.0
25017385100,524600.0,30.699381761978362,58.98098145104485,140938.0,1081.0
25017385201,371600.0,19.90835030549898,47.26587052168448,81625.0,1514.0
25017385202,360800.0,31.0319500550863,62.01342281879194,107133.0,1636.0
25017386100,783800.0,49.513259483048,76.61996497373029,198681.0,1145.0
25017387100,442300.0,27.560137457044675,63.06892067620286,133773.0,557.0
25017387201,406900.0,29.6331814912491,58.90887986070806,124722.0,954.0
25017387202,524200.0,34.78407557354926,62.03827325322653,160000.0,963.0
25017388100,546500.0,37.925696594427244,70.61822817080943,115395.0,1101.0
25017388200,314200.0,7.1499668214996674,39.233038348082594,76875.0,682.0
25017388300,227400.0,9.60291734197731,28.69605142332415,15500.0,450.0
25021400100,939100.0,53.73685706166525,75.5846917080085,105884.0,2042.0
25021400200,765200.0,55.42401546267214,79.34849416103258,83875.0,2148.0
25021400300,1147000.0,45.47128129602356,71.04567761419403,122882.0,1990.0
25021400400,951000.0,57.878352490421456,76.45061728395062,115662.0,1996.0
25021400500,799300.0,48.557826939232704,79.91898148148148,133220.0,2368.0
25021400600,1000000.0,58.86484967687553,80.74204946996466,156797.0,2368.0
25021400700,836600.0,58.57962064402293,80.72289156626506,150700.0,2665.0
25021400800,777900.0,48.652732309242005,77.86259541984732,87139.0,2195.0
25021400900,702600.0,45.79690652320107,81.03448275862068,85833.0,2020.0
25021401000,795500.0,49.33455713630106,73.11475409836066,123295.0,1713.0
25021401100,1766100.0,59.98463901689708,78.37837837837837,189643.0,1698.0
25021401200,1080000.0,57.08779443254818,76.43391521197007,174667.0,2306.0
25021402101,422700.0,25.89090909090909,61.882352941176464,101759.0,1711.0
25021402102,407900.0,20.11455525606469,46.19651347068146,87611.0,1358.0
25021402200,415200.0,15.43172075933864,39.87068965517241,115682.0,1442.0
25021402300,486600.0,25.268496420047732,53.21217244294167,127390.0,2158.0
25021402400,463400.0,23.709536307961503,58.330959840501286,91863.0,1696.0
25021402500,727200.0,35.35746335626683,56.78654292343387,127734.0,1410.0
25021403100,,,,,
25021403300,967800.0,44.818024263431546,70.6296992481203,178750.0,1853.0
25021403400,,,,,
25021403500,768100.0,40.737430167597765,64.02877697841727,128686.0,1524.0
25021404100,1013400.0,51.28304821150855,69.86149584487535,192450.0,1807.0
25021404202,996600.0,54.007633587786266,60.13574660633484,186923.0,2329.0
25021404302,889600.0,41.25425009444654,66.61228928765634,175500.0,2030.0
25021404400,1336200.0,50.34722222222222,61.523309258043334,160125.0,1139.0
25021406101,633800.0,33.4186284544524,59.343696027633854,149321.0,1282.0
25021406102,701800.0,41.95538680588514,70.42682926829268,164375.0,1287.0
25021407100,400200.0,18.121827411167512,45.971027614305115,106164.0,1444.0
25021408101,429400.0,24.906666666666666,58.06798623063683,152847.0,1118.0
25021408102,390200.0,19.791666666666664,51.774744027303754,104902.0,1043.0
25021409101,501800.0,12.810430463576159,55.612482533768045,146932.0,1154.0
25021409102,509500.0,28.697815869505117,59.60287572749059,155382.0,945.0
25021410100,451900.0,22.67080745341615,52.44982290436836,93662.0,918.0
25021410300,418300.0,22.402287893231648,53.97157190635451,100353.0,2015.0
25021410400,398900.0,23.419811320754715,50.60623556581986,96186.0,1431.0
25021411100,439700.0,17.26822363765039,54.12966252220248,113690.0,1585.0
25021411200,497700.0,23.14558979808714,53.31317712270093,132826.0,1111.0
25021411301,568500.0,20.4,54.51638689048761,133378.0,1077.0
25021411302,469700.0,16.43009226401703,56.068743286788404,107039.0,1503.0
25021412100,708300.0,35.482475118996106,65.25573192239858,172778.0,1102.0
25021412200,789100.0,33.16944024205749,59.69036697247706,152031.0,1910.0
25021412300,685100.0,30.632411067193676,64.40738112136268,151292.0,2134.0
25021413100,443900.0,14.53768038482095,54.66524216524217,98919.0,1167.0
25021413200,375500.0,11.26075570520015,50.30120481927711,73158.0,792.0
25021413300,481600.0,22.104381802958414,54.344874405974195,115430.0,1898.0
25021413401,463500.0,17.75544388609715,46.52849740932643,89545.0,1273.0
25021413402,427700.0,28.807740324594256,57.327258921791945,90513.0,1746.0
25021413500,441900.0,11.335544166415437,38.78340365682138,85865.0,1382.0
25021414100,511600.0,40.72856058689603,74.66316135392704,133077.0,2234.0
25021414300,504800.0,41.17983963344788,67.98507462686567,118333.0,1029.0
25021415101,540200.0,25.6260920209668,56.86802616390919,133693.0,1406.0
25021415102,420400.0,24.491483380188523,50.41721563460694,93500.0,1487.0
25021415200,584300.0,23.847045191193512,64.81603153745073,85833.0,1811.0
25021415300,608700.0,24.7599451303155,60.35559827006247,130833.0,1360.0
25021416101,684800.0,29.338196977592496,62.94626080420894,150585.0,1014.0
25021416102,840400.0,34.27230046948357,49.3942731277533,149167.0,1589.0
25021416200,490500.0,22.648671446646983,54.988913525498894,117744.0,1512.0
25021416300,645000.0,35.824977210574296,66.87022900763358,143056.0,858.0
25021416400,626500.0,28.645833333333332,69.61107448912327,134453.0,2917.0
25021417100,512300.0,22.00751476113795,47.58961681087763,109300.0,1409.0
25021417200,416300.0,22.823198374237926,43.416666666666664,76031.0,1629.0
25021417300,435300.0,35.06254598969831,65.588052271313,94545.0,1639.0
25021417400,567900.0,20.518244315177157,45.812807881773395,110078.0,1170.0
25021417501,469800.0,13.349514563106796,42.66365688487584,89318.0,1470.0
25021417502,428000.0,11.223061852784774,36.87685704853087,78750.0,1193.0
25021417601,433900.0,12.143256855064353,38.095238095238095,70329.0,1310.0
25021417602,453500.0,14.15478615071283,50.205453866268215,76556.0,1220.0
25021417701,416100.0,24.414570685169124,53.01242236024844,64872.0,1315.0
25021417702,504100.0,22.259294566253573,50.70943861813695,89286.0,1493.0
25021417801,405500.0,14.691817215727948,53.004891684136965,107368.0,1302.0
25021417802,358900.0,9.298000929800093,24.142857142857142,28725.0,518.0
25021417901,351500.0,17.506925207756233,51.25408942202835,56957.0,1264.0
25021417902,383500.0,13.822975517890773,35.90715300805306,66864.0,1420.0
25021418002,371800.0,22.04626334519573,51.025390625,81710.0,1514.0
25021418003,435100.0,22.753623188405797,59.16030534351145,91111.0,1767.0
25021418004,407200.0,14.98567335243553,40.3250773993808,60167.0,1397.0
25021418101,469000.0,21.908949818934296,63.689320388349515,80186.0,1475.0
25021418102,380400.0,21.896072986909957,38.15384615384615,62813.0,1360.0
25021418200,394300.0,10.796426534879302,39.680905815748844,85435.0,1486.0
25021419100,505900.0,20.751841503683007,49.226100151745065,100127.0,1790.0
25021419200,457800.0,11.737722611980573,46.77177177177177,103696.0,1265.0
25021419300,419800.0,9.910209511140671,37.02677746999077,69833.0,1000.0
25021419400,396900.0,9.13399396811719,40.35287421741605,103977.0,1315.0
25021419500,507900.0,22.369584438549957,65.30995616781465,106250.0,1623.0
25021419600,455500.0,20.280430806746597,59.895013123359576,106029.0,2488.0
25021419700,,,,,
25021419800,418300.0,13.787319691378732,42.63565891472868,67332.0,1127.0
25021420100,310500.0,10.350767303476355,44.32521667354519,92031.0,1663.0
25021420201,,,,,
25021420202,359200.0,12.296165711767298,38.99920571882446,78654.0,1257.0
25021420301,308400.0,5.318732890105593,30.515916575192097,76964.0,1122.0
25021420302,349100.0,10.13791868171234,32.92919495635305,69844.0,1416.0
25021421100,324000.0,6.977899180531414,34.02533427163969,75449.0,445.0
25021421200,325500.0,12.467800103039671,52.93132328308208,80350.0,965.0
25021422100,403700.0,12.910677618069816,47.336905137094234,108158.0,1484.0
25021422200,400500.0,14.462257849031396,43.12891674127126,87927.0,1393.0
25021422301,413000.0,15.28745644599303,43.059335873707134,116071.0,537.0
25021422302,340600.0,15.924153166421206,48.270102600811256,82036.0,1620.0
25021422400,366800.0,11.940298507462686,39.98532648569332,75243.0,1128.0
25021422501,390600.0,11.747151383613673,39.960629921259844,76517.0,1459.0
25021422502,361600.0,10.332207207207206,36.68970055939454,66073.0,1099.0
25021422600,367100.0,15.693059230612661,45.797898949474735,97117.0,1534.0
25021422700,359900.0,11.413612565445026,41.502166586422724,82455.0,1330.0
25021422800,375700.0,13.888020018767595,51.74520069808028,78964.0,1435.0
25021423100,872100.0,34.08111988513999,61.66459627329193,145679.0,1359.0
25021440100,337700.0,18.998008273326185,46.761211192027595,96066.0,1423.0
25021441202,,,,,
25021441203,354700.0,14.07563025210084,49.14853358561968,101351.0,1016.0
25021441204,464600.0,16.656516443361756,55.19820493642483,129554.0,1015.0
25021442101,422100.0,21.688942891859053,55.00826446280992,116111.0,1292.0
25021442102,388000.0,24.241309545705352,61.3551912568306,133406.0,1274.0
25021442201,513000.0,27.803003842123648,58.89023896314297,147102.0,1708.0
25021442202,410800.0,18.808992620559465,51.3016157989228,93032.0,998.0
25021443101,292500.0,13.165974354343508,47.91713076409,100479.0,1179.0
25021443102,335100.0,15.625961242694556,40.688081446375286,103014.0,1037.0
25021456101,375400.0,16.666666666666664,46.28653569717297,116000.0,1557.0
25021456102,354500.0,14.996011699016218,30.63214525891056,68939.0,1200.0
25021456200,352600.0,12.23728813559322,42.017149857084526,94412.0,1620.0
25021456301,268000.0,7.458563535911603,32.88331726133077,58462.0,1198.0
25021456302,282600.0,14.756592292089248,43.2580424366872,60662.0,1531.0
25021456401,332200.0,9.937565036420395,42.72667971298108,84792.0,1150.0
25021456402,396600.0,17.77719252041085,44.188311688311686,116825.0,1814.0
25021457100,331500.0,6.255532605488345,27.75330396475771,85200.0,1083.0
25021457200,822700.0,47.35582675281167,70.37914691943128,145161.0,1593.0
25023500101,457400.0,22.30263157894737,46.61054497120071,102150.0,1258.0
25023500103,358000.0,25.345877144438294,47.08603145235893,77237.0,1638.0
25023500104,398000.0,13.432002234012847,39.10207214121259,85824.0,1054.0
25023501101,859500.0,38.309738309738314,66.35014836795253,149500.0,1353.0
25023501102,824000.0,36.1398325947809,63.22859744990893,146136.0,1701.0
25023501201,,,,,
25023501202,688200.0,31.525682642734388,66.71154493436553,131708.0,2338.0
25023502101,320800.0,6.993166287015945,34.47412353923205,77843.0,1297.0
25023502102,320800.0,12.294009939837823,41.73885145973693,88098.0,692.0
25023502200,296200.0,7.959866220735785,44.97121571283441,67019.0,1284.0
25023503101,,,,,
25023503102,540700.0,18.35122544055094,44.34508153603367,123683.0,988.0
25023504101,541400.0,23.54449858938189,53.76420454545454,134688.0,715.0
25023505101,,,,,
25023505102,583200.0,26.065573770491802,58.785332314744075,127083.0,1183.0
25023505200,573300.0,22.971724265385326,48.4930032292788,139952.0,1190.0
25023506101,,,,,
25023506102,575800.0,22.377450980392158,46.38225255972696,100880.0,1612.0
25023506202,466800.0,19.095744680851066,47.24943481537302,106563.0,1219.0
25023506203,391200.0,9.806418746816098,43.95848776871757,99118.0,774.0
25023506204,380300.0,14.571899012074644,34.284612418048596,83101.0,1390.0
25023507101,544700.0,30.193110647181626,52.95962367698942,124474.0,1617.0
25023507103,899900.0,39.14506900033658,59.93975903614458,156284.0,1703.0
25023507104,665700.0,30.27546120798585,57.9185520361991,115143.0,1672.0
25023508101,450100.0,12.652563059397885,46.35336414997432,99628.0,1668.0
25023508102,337700.0,10.484314804623004,33.93695506371563,99821.0,1333.0
25023508200,413800.0,14.328843474222017,53.5632183908046,106496.0,962.0
25023509101,459100.0,14.363089267803412,47.919837645865044,113333.0,1106.0
25023509102,315800.0,12.126092959042797,39.50697372688939,86386.0,1087.0
25023510100,248200.0,7.307577118897873,24.334600760456272,78603.0,1399.0
25023510200,249500.0,7.448078300310336,33.004231311706626,79821.0,1139.0
25023510300,240700.0,1.6355140186915886,20.921802175038838,35060.0,1018.0
25023510400,239800.0,4.376470588235295,20.404814004376366,47679.0,962.0
25023510501,256800.0,6.435394670688788,28.776041666666668,54683.0,1025.0
25023510502,167700.0,3.9283083722072183,24.43742597710225,33495.0,651.0
25023510503,310500.0,5.413385826771654,22.056473095364947,48972.0,1118.0
25023510600,318000.0,7.826847398338435,41.95933456561922,119464.0,1411.0
25023510700,297000.0,10.522253666066375,35.4375,76406.0,1163.0
25023510800,292800.0,1.705237515225335,18.093329516175206,55714.0,1021.0
25023510900,225600.0,0.7294429708222812,25.41899441340782,14464.0,288.0
25023511000,251300.0,6.22802611752888,30.616438356164384,57891.0,864.0
25023511100,248100.0,6.7150147730325,28.451742627345844,78086.0,1314.0
25023511200,260000.0,4.264139769025762,25.94704684317719,50259.0,618.0
25023511301,260600.0,3.0003093102381686,20.147722609766106,61500.0,1001.0
25023511302,252400.0,7.865685372585096,37.43736578382248,76000.0,735.0
25023511400,265900.0,1.390593047034765,16.251904520060943,52846.0,1050.0
25023511500,250000.0,2.4271844660194173,14.612051988972036,58340.0,1131.0
25023511600,252700.0,2.921792618629174,24.383954154727792,53255.0,752.0
25023511701,292500.0,6.19781631342325,34.26632739609839,78472.0,841.0
25023511702,307400.0,11.216350947158524,45.08670520231214,86488.0,1132.0
25023520100,351900.0,11.13372684714024,48.225848225848225,112969.0,1254.0
25023520201,345100.0,13.299418604651162,34.556451612903224,73816.0,1138.0
25023520202,376700.0,12.52422480620155,42.389626427909846,102071.0,1022.0
25023521101,329200.0,10.4328165374677,38.58206032119076,90935.0,764.0
25023521102,297000.0,7.2783414203793555,32.759578012215435,76321.0,1124.0
25023521201,331900.0,5.6521739130434785,34.846192637418056,85867.0,1151.0
25023521202,346100.0,8.253588516746412,41.106538637402835,92688.0,1086.0
25023522101,349700.0,10.775997486647816,39.402875046074456,92089.0,1054.0
25023522102,,,,,
25023523100,345000.0,12.10387323943662,31.97242841993637,90479.0,1029.0
25023523201,348700.0,10.83984375,32.43873978996499,98810.0,927.0
25023523202,356100.0,12.345003646973012,42.134975622273544,89280.0,862.0
25023524101,373700.0,12.040725984949093,40.963855421686745,103698.0,1098.0
25023524102,340200.0,12.128712871287128,37.03703703703704,92708.0,1094.0
25023525101,373300.0,16.03109059995142,40.872335211957854,84750.0,1453.0
25023525104,370900.0,13.246226627618832,51.510872634848916,115172.0,1489.0
25023525203,314800.0,11.204696273608985,39.01757188498402,71369.0,1434.0
25023525204,393400.0,10.18939393939394,37.86104605776737,128750.0,1929.0
25023526100,,,,,
25023530100,,,,,
25023530200,324300.0,5.559299191374663,29.291044776119403,61179.0,1254.0
25023530300,344200.0,12.551159618008187,35.167669819432504,69261.0,1214.0
25023530400,349900.0,11.895302640803926,37.37848855440577,97895.0,1438.0
25023530500,390300.0,16.391050583657588,39.657794676806084,70924.0,1185.0
25023530600,359500.0,13.862195869965245,42.96225207933461,112292.0,1556.0
25023530700,528500.0,24.196174196174198,56.03703703703704,102809.0,1642.0
25023530801,423400.0,15.277777777777779,40.874524714828894,108333.0,1365.0
25023530802,368700.0,15.012372834753918,37.368625924484235,88838.0,1090.0
25023530901,343400.0,11.929940515532056,33.35980937251787,93346.0,1352.0
25023530902,359500.0,18.649318463444857,42.964509394572026,115493.0,1560.0
25023540101,343600.0,14.131147540983607,40.28810408921933,76690.0,1440.0
25023540102,354600.0,12.889593238246169,39.268121041520054,102708.0,975.0
25023541100,409500.0,19.037433155080212,48.38709677419355,104041.0,985.0
25023542101,333100.0,6.267170329670329,33.34048948046372,104031.0,1181.0
25023542102,301700.0,10.678590215675959,36.247334754797436,80938.0,964.0
25023542200,291900.0,9.654779969650987,42.21075007591861,78496.0,1164.0
25023542300,294800.0,7.930134511142341,37.047079122504314,66525.0,1135.0
25023543100,383600.0,12.109920819748487,40.07910349373764,94167.0,1014.0
25023544100,315800.0,9.566099974625729,37.05270006506181,95573.0,1385.0
25023544200,256500.0,10.667293233082708,32.717584369449376,58072.0,1102.0
25023545100,269900.0,8.547008547008547,30.419766206163658,78987.0,1137.0
25023545200,264500.0,4.282560706401766,23.07467911318553,63566.0,1038.0
25023545300,254100.0,7.715674362089915,36.15116857284933,60612.0,1229.0
25023545400,360200.0,12.576312576312576,36.07342378292099,63867.0,781.0
25023560100,469900.0,20.72034775408818,53.128760529482555,94360.0,1186.0
25023561100,483500.0,22.456608811749,48.20333041191937,81928.0,1029.0
25023561200,335000.0,17.46031746031746,20.885729907053037,37788.0,788.0
25025000100,554400.0,20.937642239417386,53.261171246183736,90980.0,1785.0
25025000201,593400.0,24.495770982433314,58.1185135587546,93583.0,2010.0
25025000202,620000.0,18.684025334271638,53.57841220179898,79783.0,1706.0
25025000301,562200.0,18.351409978308027,59.77842003853564,126845.0,2232.0
25025000302,501900.0,32.04292832502875,59.93761140819964,101958.0,1990.0
25025000401,620400.0,26.258680555555557,65.08422664624808,72739.0,1505.0
25025000402,608700.0,37.4812030075188,68.23238566131026,94063.0,1793.0
25025000502,540800.0,40.50802139037433,57.6837416481069,65455.0,1615.0
25025000503,362700.0,42.951015531660694,76.36010362694302,74242.0,1778.0
25025000504,456600.0,33.82984094925524,72.38314680710994,62148.0,1603.0
25025000601,395700.0,21.33378700238176,57.60908123448031,87500.0,1704.0
25025000602,,,,,
25025000701,424800.0,36.25332938739272,60.61145740575839,67181.0,1795.0
25025000704,382500.0,44.92532764401097,73.30112721417069,63761.0,1770.0
25025000802,607900.0,21.313390979200747,49.66145225309362,60772.0,1780.0
25025010103,345200.0,39.03420523138833,50.0,32464.0,1785.0
25025010104,813100.0,44.92563429571304,59.56491712707182,58750.0,1881.0
25025010203,448000.0,37.27672793165933,69.94289149383829,41544.0,2037.0
25025010204,488900.0,44.33150899139953,55.72289156626506,41667.0,1811.0
25025010300,375000.0,44.25612052730697,33.051529790660226,43313.0,1790.0
25025010403,,,,,
25025010404,566800.0,36.788990825688074,46.23915139826422,26875.0,1779.0
25025010405,609400.0,11.278195488721805,42.252456538170826,19000.0,527.0
25025010408,528100.0,54.36543654365437,75.49857549857549,66389.0,1957.0
25025010500,937500.0,39.7009165460685,72.91154791154791,54278.0,2094.0
25025010600,1154900.0,47.14776632302405,77.07795560144554,89886.0,2549.0
25025010701,1082300.0,44.48275862068966,66.723259762309,117875.0,1973.0
25025010702,1153500.0,45.92941176470588,73.53279631760644,163938.0,2384.0
25025010801,1431000.0,53.83609415867481,77.67616998386228,123594.0,2115.0
25025010802,1083300.0,45.48886372215931,77.66652154984762,131518.0,2154.0
25025020101,1185200.0,49.86907879076411,84.6999685830977,118250.0,2268.0
25025020200,749100.0,36.85064935064935,80.02063273727647,94172.0,2053.0
25025020301,544800.0,57.64241398759166,80.2962962962963,76563.0,2477.0
25025020302,1015400.0,45.770065075921906,73.02013422818791,145625.0,2248.0
25025020303,621700.0,41.27877237851663,79.79719188767551,106293.0,2825.0
25025030100,588100.0,35.19029233314947,72.30857800805988,102426.0,1731.0
25025030200,535500.0,22.77936962750716,72.79577995478523,95703.0,1747.0
25025030300,1043300.0,37.68996960486322,74.31164901664145,143153.0,2782.0
25025030400,790900.0,26.531671858774665,70.86161879895562,100281.0,1812.0
25025030500,863000.0,34.4327836081959,67.9769392033543,117500.0,2002.0
25025040100,,,,,
25025040200,1003600.0,26.287471176018446,51.92519251925193,65500.0,817.0
25025040300,697900.0,41.8421052631579,66.26865671641791,140313.0,1701.0
25025040401,1001000.0,28.173515981735157,59.475218658892125,120234.0,1129.0
25025040600,680000.0,40.80785201963005,67.58196721311475,142563.0,2332.0
25025040801,691600.0,32.09840810419682,57.692307692307686,54917.0,622.0
25025050101,415400.0,9.335071707953064,30.953206239168114,51230.0,1041.0
25025050200,440100.0,8.79788639365918,20.108205590622184,60739.0,1375.0
25025050300,,,,,
25025050400,461800.0,14.300572022880914,38.346799254195155,67045.0,1467.0
25025050500,284900.0,24.074074074074073,33.78684807256236,58910.0,1574.0
25025050600,513200.0,9.867695700110254,21.469248291571756,67841.0,1385.0
25025050700,504200.0,8.49624060150376,15.758640890451083,68384.0,1577.0
25025050901,362200.0,7.040143798681846,15.595026642984013,56141.0,1395.0
25025051000,441600.0,9.083019959502458,30.71512309495897,54174.0,1153.0
25025051101,495300.0,6.24887448226184,23.089064261555805,69145.0,1439.0
25025051200,473700.0,13.125512715340443,47.27547931382442,83952.0,1455.0
25025060101,734700.0,29.267495094833222,67.52767527675276,132305.0,2008.0
25025060200,601100.0,22.372881355932204,62.16385240775485,140592.0,2250.0
25025060301,702400.0,24.976107040458746,65.75947039352702,134792.0,2049.0
25025060400,630800.0,20.173878680102746,72.19938335046248,135750.0,1848.0
25025060501,617600.0,25.357756153405838,65.86715867158671,137554.0,1617.0
25025060600,669900.0,36.774699424986935,72.40651387213511,155379.0,3028.0
25025060800,603000.0,24.26660408354846,71.62046298942555,124545.0,1794.0
25025061000,682900.0,9.874826147426981,46.4797507788162,38056.0,525.0
25025061200,732300.0,37.07253886010363,72.86184210526315,153869.0,2286.0
25025070101,965000.0,45.7998825141962,68.56236270441786,85333.0,2498.0
25025070200,700400.0,20.372216683283483,46.346830985915496,28646.0,802.0
25025070300,1025400.0,48.113207547169814,73.92169873921699,115887.0,1608.0
25025070402,1016700.0,21.87638950644731,58.04769001490313,36333.0,1137.0
25025070500,1046300.0,37.06631532718489,63.37700145560407,62717.0,854.0
25025070600,1133500.0,44.148148148148145,75.07436049970255,160750.0,2634.0
25025070700,1143800.0,37.41707209199469,76.98412698412699,134085.0,1739.0
25025070800,792200.0,34.688,67.23484848484848,94653.0,2310.0
25025070900,858700.0,38.23529411764706,60.49751243781094,53000.0,1133.0
25025071101,778800.0,33.61194029850746,74.2402992052361,73995.0,1088.0
25025071201,713800.0,26.36363636363636,59.72396486825596,55179.0,568.0
25025080100,477600.0,5.248917748917749,33.16519546027743,32258.0,1026.0
25025080300,287900.0,8.932038834951456,23.20596458527493,42617.0,931.0
25025080401,523000.0,12.412681354110692,39.840283939662825,18602.0,518.0
25025080500,512100.0,5.779153766769865,26.056826056826054,30047.0,499.0
25025080601,356800.0,4.376012965964344,41.65067178502879,17594.0,624.0
25025080801,,,,,
25025080900,475000.0,38.180856689582235,60.618846694796055,61528.0,2028.0
25025081001,,,,,
25025081100,433500.0,31.56836461126005,72.01814058956916,57687.0,1554.0
25025081200,628200.0,11.366336633663368,45.358649789029535,24854.0,458.0
25025081300,484100.0,3.86459802538787,46.56138563423332,16226.0,444.0
25025081400,444100.0,18.307522123893804,48.4814398200225,55909.0,1496.0
25025081500,436300.0,7.661748013620885,32.90113452188007,36464.0,900.0
25025081700,499300.0,8.238076468269611,24.04242781378904,32183.0,745.0
25025081800,422400.0,10.57312252964427,32.458059810357405,30767.0,603.0
25025081900,582400.0,7.170626349892009,29.47610823258492,27745.0,922.0
25025082000,491700.0,9.375,39.097744360902254,43077.0,1024.0
25025082100,579400.0,7.406530998580217,26.832151300236408,25125.0,570.0
25025090100,470300.0,4.813008130081301,21.431727794962438,34195.0,733.0
25025090200,484000.0,3.469079939668175,20.52896725440806,26755.0,789.0
25025090300,453800.0,4.056338028169014,19.690455717970764,30975.0,971.0
25025090400,368400.0,8.018867924528301,29.44297082228117,38750.0,713.0
25025090600,372200.0,4.380403458213256,24.70149253731343,50117.0,1265.0
25025090700,500600.0,16.490354698195393,62.54448398576512,70346.0,1268.0
25025091001,475000.0,28.559357836924377,66.35307138904261,94896.0,1521.0
25025091100,457700.0,16.009526329716856,52.983138780804154,84972.0,1633.0
