geoid,RANK_10,RANK_19,SES_10,SES_19,SES_ASC,SES_PR_10,SES_PR_19,SES_PR_ASC
25017318400,133.0,162.0,0.8334495037635584,2.0184115649964474,1.184962061232889,84.61538461538461,81.01415094339622,-3.601233671988396
25017320102,135.0,228.0,0.8291320995316842,1.3574296917261885,0.5282975921945043,84.38228438228438,73.23113207547169,-11.15115230681269
25017320103,194.0,171.0,0.33014678027739053,1.8896356003562504,1.55948882007886,77.50582750582751,79.95283018867924,2.447002682851732
25017320104,122.0,148.0,0.9277689924279399,2.14123084781504,1.2134618553871004,85.8974358974359,82.66509433962264,-3.232341557813257
25017321100,412.0,495.0,-0.5960393146778393,-0.15130768312783874,0.4447316315500006,52.09790209790209,41.74528301886792,-10.35261907903417
25017321200,614.0,587.0,-1.2491036877123085,-0.5672561163925335,0.681847571319775,28.554778554778554,30.89622641509434,2.3414478603157853
25017321300,660.0,658.0,-1.428628241045032,-0.8856382009132461,0.5429900401317859,23.193473193473192,22.52358490566038,-0.6698882878128138
25017321400,221.0,300.0,0.15972219574636423,0.8134861828381389,0.6537639870917746,74.35897435897436,64.74056603773585,-9.618408321238519
25017321500,525.0,679.0,-0.9530834502331593,-0.9801044434030971,-0.02702099316993778,38.92773892773892,20.047169811320757,-18.880569116418165
25017321600,319.0,443.0,-0.29938064709027645,0.11960482107513178,0.4189854681654082,62.93706293706294,47.87735849056604,-15.059704446496902
25017322100,290.0,376.0,-0.18119901035585798,0.44048919342750753,0.6216882037833655,66.31701631701632,55.77830188679245,-10.538714430223877
25017322200,476.0,513.0,-0.7856624515887403,-0.21686149108010336,0.5688009605086369,44.63869463869464,39.62264150943396,-5.016053129260676
25017322300,604.0,657.0,-1.2176518122043678,-0.8849880810364622,0.3326637311679056,29.72027972027972,22.641509433962266,-7.078770286317454
25017322400,557.0,577.0,-1.0642879337556308,-0.5379571245441105,0.5263308092115203,35.1981351981352,32.075471698113205,-3.122663500021993
25017323100,127.0,212.0,0.8730531604155923,1.476255911379842,0.6032027509642496,85.3146853146853,75.11792452830188,-10.196760786383422
25017324101,371.0,368.0,-0.5006563341561024,0.47545301064639034,0.9761093448024928,56.87645687645687,56.72169811320755,-0.15475876324931903
25017324102,274.0,,-0.12422197811954923,,,68.18181818181817,,
25017325100,612.0,535.0,-1.2427070320538225,-0.34758349587738824,0.8951235361764343,28.78787878787879,37.028301886792455,8.240423098913666
25017326101,168.0,312.0,0.5225043470807265,0.7664503500202599,0.2439460029395334,80.53613053613053,63.32547169811321,-17.210658838017316
25017326102,139.0,369.0,0.7910788819053935,0.4737686989735635,-0.31731018293183005,83.91608391608392,56.60377358490566,-27.31231033117826
25017327101,445.0,350.0,-0.6912793805402497,0.5341155256398522,1.225394906180102,48.25174825174825,58.844339622641506,10.592591370893253
25017327102,580.0,613.0,-1.1546330398538838,-0.7037144311811221,0.4509186086727617,32.51748251748251,27.830188679245282,-4.687293838237231
25017327103,374.0,627.0,-0.5054691202408526,-0.7482663752678045,-0.24279725502695193,56.526806526806524,26.179245283018872,-30.347561243787652
25017328100,325.0,283.0,-0.33546196439777753,0.9295580041418807,1.2650199685396584,62.23776223776224,66.74528301886792,4.507520781105683
25017330100,317.0,174.0,-0.2958540399219496,1.8355370822303634,2.131391122152313,63.17016317016317,79.59905660377359,16.42889343361042
25017330200,350.0,355.0,-0.4182877128376063,0.5100340020921412,0.9283217149297476,59.32400932400932,58.25471698113207,-1.0692923428772474
25017331101,211.0,261.0,0.22684058109335697,1.0436034035591586,0.8167628224658017,75.52447552447552,69.33962264150944,-6.184852882966084
25017331102,263.0,268.0,-0.0557545277359706,0.9896672785321255,1.0454218062680962,69.46386946386947,68.51415094339622,-0.9497185204732546
25017331200,347.0,287.0,-0.4161888017909657,0.9088664801517841,1.3250552819427497,59.67365967365967,66.27358490566037,6.5999252320007
25017331300,365.0,,-0.46776114943053104,,,57.57575757575758,,
25017332100,188.0,147.0,0.3772960905714865,2.1780473523768613,1.8007512618053747,78.2051282051282,82.78301886792453,4.577890662796321
25017332200,239.0,221.0,0.036587220911642813,1.4256664916362558,1.389079270724613,72.26107226107226,74.05660377358491,1.7955315125126532
25017332300,298.0,352.0,-0.22290906273763403,0.5146629910593968,0.7375720537970308,65.38461538461539,58.608490566037744,-6.776124818577642
25017332400,147.0,168.0,0.7366593033156386,1.9199223385182913,1.1832630352026527,82.98368298368298,80.30660377358491,-2.6770792100980714
25017333100,355.0,366.0,-0.4271515899652156,0.4782751171299703,0.9054267070951858,58.74125874125874,56.95754716981132,-1.7837115714474194
25017333200,466.0,487.0,-0.7408553262909036,-0.11845731937783245,0.6223980069130711,45.8041958041958,42.68867924528302,-3.1155165589127805
25017333300,646.0,501.0,-1.387941836320554,-0.17711911272476152,1.2108227235957925,24.825174825174827,41.0377358490566,16.212561023881776
25017333400,498.0,410.0,-0.8565056241441541,0.23542847271586861,1.0919340968600226,42.074592074592076,51.76886792452831,9.694275849936233
25017333501,399.0,408.0,-0.5679350712461371,0.23652028608443754,0.8044553573305746,53.613053613053616,52.00471698113207,-1.6083366319215457
25017333502,631.0,489.0,-1.3162604339926276,-0.13481830479990536,1.1814421291927222,26.573426573426573,42.45283018867924,15.87940361525267
25017333600,323.0,357.0,-0.32571572571430724,0.504502217476947,0.8302179431912542,62.47086247086248,58.01886792452831,-4.45199454633417
25017334100,150.0,200.0,0.7115753276105351,1.5970909822498038,0.8855156546392687,82.63403263403264,76.53301886792453,-6.10101376610811
25017334200,193.0,297.0,0.34057135744005695,0.8188541459499361,0.47828278850987915,77.62237762237763,65.09433962264151,-12.528037999736114
25017334300,264.0,253.0,-0.0569141715435645,1.090111338467355,1.1470255100109197,69.34731934731934,70.28301886792453,0.9356995206051835
25017334400,415.0,305.0,-0.6021495368450543,0.7894201571241302,1.3915696939691844,51.74825174825175,64.15094339622641,12.402691647974663
25017335100,345.0,407.0,-0.4056393897693018,0.23902487562115318,0.644664265390455,59.90675990675991,52.12264150943396,-7.784118397325948
25017335200,308.0,371.0,-0.25411994898431034,0.4555448730316865,0.7096648220159969,64.21911421911422,56.367924528301884,-7.851189690812333
25017335301,410.0,423.0,-0.5932045038928977,0.18818417275146135,0.7813886766443591,52.33100233100233,50.235849056603776,-2.0951532743985553
25017335302,271.0,310.0,-0.08914984953625192,0.7739026284314201,0.863052477967672,68.53146853146853,63.561320754716974,-4.97014777675156
25017335400,296.0,289.0,-0.19346127578021088,0.8991997047863125,1.0926609805665235,65.61771561771562,66.0377358490566,0.42002023134098465
25017336100,277.0,275.0,-0.13234219781640413,0.9603382350360158,1.09268043285242,67.83216783216784,67.68867924528303,-0.14348858688481414
25017336200,202.0,151.0,0.2886653865044499,2.108383561290658,1.819718174786208,76.57342657342657,82.31132075471697,5.7378941812904
25017336300,270.0,264.0,-0.07943107177303058,0.9982194400822777,1.0776505118553084,68.64801864801865,68.98584905660378,0.337830408585134
25017336401,392.0,255.0,-0.5489818216234078,1.0753440805020509,1.6243259021254586,54.42890442890443,70.04716981132076,15.618265382416325
25017336402,403.0,384.0,-0.581529077263881,0.34672532498009123,0.9282544022439723,53.14685314685315,54.83490566037735,1.6880525135242053
25017337101,331.0,517.0,-0.36230095239068466,-0.22829983458928457,0.1340011178014001,61.53846153846154,39.15094339622642,-22.387518142235123
25017337102,311.0,325.0,-0.26693759457521105,0.6908307253331477,0.9577683199083588,63.86946386946387,61.79245283018868,-2.0770110392751917
25017337201,449.0,374.0,-0.7071011368626401,0.44312501467413995,1.15022615153678,47.785547785547784,56.014150943396224,8.22860315784844
25017337202,380.0,315.0,-0.5205447090038027,0.7496649781047147,1.2702096871085173,55.82750582750583,62.97169811320755,7.14419228570172
25017337300,362.0,447.0,-0.45848836293051914,0.0849051679627083,0.5433935308932274,57.925407925407924,47.40566037735849,-10.519747548049438
25017338100,46.0,78.0,1.8396710888410883,3.0122817261700794,1.172610637328991,94.75524475524476,90.91981132075472,-3.8354334344900423
25017338200,253.0,178.0,-0.02182714225252425,1.8054185914415815,1.8272457336941057,70.62937062937063,79.12735849056604,8.497987861195412
25017338300,14.0,16.0,2.609822855927464,4.6709732423216455,2.0611503863941816,98.48484848484848,98.23113207547169,-0.25371640937679274
25017338400,10.0,,2.894520792111053,,,98.95104895104895,,
25017338500,36.0,46.0,2.1561669683094404,3.852859365255214,1.6966923969457737,95.92074592074592,94.69339622641509,-1.227349694330826
25017339100,389.0,422.0,-0.5460818649794374,0.188357383643655,0.7344392486230924,54.77855477855478,50.35377358490566,-4.4247811936491175
25017339200,206.0,150.0,0.2673512031902803,2.1317008502459,1.8643496470556196,76.10722610722611,82.42924528301887,6.322019175792761
25017339300,259.0,359.0,-0.0464281371617209,0.5029200178652389,0.5493481550269598,69.93006993006993,57.78301886792453,-12.147051062145401
25017339400,457.0,282.0,-0.729182616299234,0.929586833702143,1.658769450001377,46.85314685314685,66.86320754716981,20.010060694022954
25017339500,275.0,293.0,-0.12452357032810443,0.8595252110705502,0.9840487813986547,68.06526806526807,65.56603773584906,-2.4992303294190066
25017339600,348.0,248.0,-0.41760017039473046,1.1511992910501991,1.5687994614449297,59.557109557109555,70.87264150943396,11.315531952324406
25017339700,496.0,450.0,-0.8490837356511602,0.07231639489916476,0.921400130550325,42.30769230769231,47.05188679245283,4.74419448476052
25017339801,248.0,204.0,0.0016489260340400499,1.5714235431884556,1.5697746171544156,71.21212121212122,76.06132075471697,4.8491995425957555
25017339802,469.0,309.0,-0.7609221490035653,0.7758082692908056,1.5367304182943708,45.45454545454545,63.67924528301887,18.22469982847342
25017339900,537.0,387.0,-0.9873201362518274,0.3390110991956228,1.3263312354474501,37.52913752913753,54.48113207547169,16.951994546334163
25017340000,627.0,337.0,-1.288805383098586,0.6101264748248221,1.898931857923408,27.03962703962704,60.37735849056604,33.337731450939
25017340100,332.0,419.0,-0.3736997929288624,0.21050676836930443,0.5842065612981668,61.421911421911425,50.70754716981132,-10.714364252100104
25017341101,417.0,340.0,-0.6096760378192051,0.5980993371093931,1.2077753749285982,51.515151515151516,60.02358490566038,8.508433390508863
25017341102,436.0,424.0,-0.6685007645005461,0.18780508562756593,0.856305850128112,49.3006993006993,50.117924528301884,0.8172252276025844
25017341200,640.0,625.0,-1.362352154052748,-0.7280248328444785,0.6343273212082694,25.524475524475527,26.41509433962264,0.8906188151471142
25017341300,424.0,509.0,-0.6244844781568331,-0.19882712331744404,0.42565735483938905,50.6993006993007,40.09433962264151,-10.604961076659187
25017341400,585.0,667.0,-1.16856890369245,-0.9238155422078376,0.24475336148461246,31.934731934731936,21.462264150943398,-10.472467783788538
25017341500,667.0,611.0,-1.4530455641533944,-0.6997751784168801,0.7532703857365143,22.377622377622377,28.066037735849058,5.688415358226681
25017341600,587.0,465.0,-1.171823386298194,0.011407842192946065,1.18323122849114,31.7016317016317,45.28301886792453,13.581387166292831
25017341700,628.0,543.0,-1.291494958394408,-0.41092431108858674,0.8805706473058212,26.923076923076923,36.08490566037736,9.161828737300436
25017341800,672.0,768.0,-1.4679604343721928,-1.5082971171373352,-0.04033668276514235,21.794871794871796,9.55188679245283,-12.242985002418965
25017341901,657.0,562.0,-1.4220329435045058,-0.4948692248134979,0.927163718691008,23.543123543123542,33.84433962264151,10.301216079517971
25017341902,478.0,365.0,-0.7937664281167126,0.47876772348813695,1.2725341516048496,44.40559440559441,57.07547169811321,12.669877292518805
25017342101,573.0,656.0,-1.1343236172128186,-0.8833489874287191,0.25097462978409946,33.33333333333333,22.75943396226415,-10.573899371069178
25017342102,772.0,672.0,-1.8228066162141638,-0.9440399960737346,0.8787666201404293,10.13986013986014,20.87264150943396,10.732781369573821
25017342201,753.0,700.0,-1.7245168742269885,-1.067716643754513,0.6568002304724756,12.354312354312354,17.57075471698113,5.2164423626687775
25017342202,665.0,713.0,-1.4509990598801472,-1.1454501219749522,0.305548937905195,22.61072261072261,16.037735849056602,-6.572986761666009
25017342300,643.0,574.0,-1.3727099619579566,-0.5299356326065771,0.8427743293513795,25.174825174825177,32.42924528301887,7.254420108193695
25017342400,742.0,612.0,-1.6727148083827637,-0.7034764272977683,0.9692383810849954,13.636363636363635,27.94811320754717,14.311749571183535
25017342500,735.0,638.0,-1.654071875562468,-0.811519923535868,0.8425519520265999,14.452214452214452,24.882075471698112,10.42986101948366
25017342600,692.0,704.0,-1.5274614911398443,-1.099862917996453,0.42759857314339134,19.46386946386946,17.099056603773587,-2.364812860095874
25017350103,360.0,202.0,-0.4550180412559125,1.590270680501431,2.0452887217573434,58.15850815850816,76.29716981132076,18.138661652812594
25017350104,579.0,434.0,-1.152881266531875,0.15811837883472585,1.3109996453666009,32.634032634032636,48.93867924528302,16.304646611250384
25017350200,480.0,274.0,-0.795513763580099,0.9606061172655689,1.756119880845668,44.17249417249417,67.80660377358491,23.634109601090742
25017350300,430.0,179.0,-0.6367291340040763,1.7785792000844503,2.4153083340885266,50.0,79.00943396226415,29.009433962264154
25017350400,124.0,84.0,0.9179540266883109,2.859630578724558,1.9416765520362471,85.66433566433567,90.2122641509434,4.547928486607731
25017350500,109.0,51.0,1.003221163979209,3.6039537332374327,2.6007325692582235,87.41258741258741,94.10377358490565,6.69118617231824
25017350600,113.0,106.0,0.9743276650725745,2.5684293311000554,1.594101666027481,86.94638694638695,87.61792452830188,0.671537581914933
25017350700,336.0,378.0,-0.3825057374459056,0.414532042203803,0.7970377796497086,60.95571095571095,55.54245283018868,-5.413258125522269
25017350800,145.0,67.0,0.7434551596597615,3.242879298760593,2.4994241391008316,83.21678321678321,92.21698113207547,9.000197915292262
25017350900,73.0,73.0,1.4237590211852682,3.1270430458083482,1.70328402462308,91.6083916083916,91.50943396226415,-0.09895764612744529
25017351000,142.0,130.0,0.765572301215383,2.3482103677009554,1.5826380664855724,83.56643356643356,84.7877358490566,1.2213022826230429
25017351100,237.0,138.0,0.0460732862746045,2.2716140749056866,2.225540788631082,72.49417249417249,83.84433962264151,11.350167128469025
25017351203,157.0,140.0,0.6276621798931258,2.242581216525391,1.6149190366322652,81.81818181818183,83.60849056603774,1.7903087478559172
25017351204,184.0,144.0,0.3936884503602031,2.194215690667326,1.8005272403071226,78.67132867132867,83.13679245283019,4.465463781501526
25017351300,375.0,208.0,-0.510022853746993,1.503044291373051,2.013067145120044,56.41025641025641,75.58962264150944,19.179366231253027
25017351403,648.0,331.0,-1.3923710222749777,0.631434910290597,2.0238059325655744,24.592074592074592,61.08490566037735,36.49283106830276
25017351404,632.0,429.0,-1.316850202826391,0.17049079934524872,1.4873410021716398,26.456876456876454,49.528301886792455,23.071425429916
25017351500,620.0,373.0,-1.2675954777864669,0.4523415161118518,1.7199369938983187,27.855477855477854,56.132075471698116,28.27659761622026
25017352101,,65.0,,3.2858673391363764,,,92.45283018867924,
25017352102,97.0,64.0,1.1378420687303328,3.3569372582633044,2.219095189532972,88.81118881118881,92.57075471698113,3.7595659057923143
25017352200,538.0,400.0,-0.9881710794465092,0.2814654795137011,1.2696365589602103,37.41258741258741,52.948113207547166,15.535525794959753
25017352300,164.0,52.0,0.5625310020672989,3.590998635057447,3.0284676329901483,81.002331002331,93.98584905660378,12.983518054272778
25017352400,605.0,421.0,-1.223867580203423,0.18866356421448952,1.4125311444179125,29.603729603729604,50.47169811320755,20.867968509477947
25017352500,177.0,111.0,0.468487683597324,2.545446150960231,2.076958467362907,79.48717948717949,87.02830188679245,7.541122399612959
25017352600,249.0,182.0,-0.0013523817978386451,1.7682591435941792,1.769611525392018,71.0955710955711,78.65566037735849,7.560089281787384
25017352700,344.0,332.0,-0.40310557142051756,0.6299875146032027,1.0330930860237202,60.02331002331003,60.96698113207547,0.9436711087654359
25017352800,190.0,136.0,0.36487020476603843,2.2916530935652957,1.9267828887992573,77.97202797202797,84.08018867924528,6.1081607072173085
25017352900,53.0,42.0,1.7384173041686493,3.950297591745527,2.2118802875768777,93.93939393939394,95.16509433962264,1.2257004002287033
25017353000,183.0,90.0,0.3969933336741162,2.657164837343044,2.260171503668928,78.78787878787878,89.50471698113208,10.716838193253295
25017353101,225.0,54.0,0.1331277342657687,3.5284506263661086,3.39532289210034,73.89277389277389,93.75,19.85722610722611
25017353200,99.0,72.0,1.10296821200788,3.1337135905874143,2.0307453785795344,88.57808857808858,91.62735849056604,3.049269912477456
25017353300,90.0,63.0,1.1985731831243607,3.3602903734009617,2.161717190276601,89.62703962703962,92.68867924528303,3.0616396182434045
25017353400,219.0,199.0,0.1909212503111969,1.6044757333185102,1.4135544830073132,74.5920745920746,76.65094339622641,2.058868804151814
25017353500,141.0,142.0,0.7676303894419093,2.232928315589064,1.4652979261471546,83.68298368298368,83.37264150943396,-0.3103421735497136
25017353600,18.0,22.0,2.542783849813979,4.353158584531995,1.8103747347180157,98.01864801864801,97.52358490566037,-0.49506311298763706
25017353700,93.0,75.0,1.1734821707201541,3.0852595178519597,1.9117773471318056,89.27738927738928,91.27358490566037,1.9961956282710958
25017353800,58.0,100.0,1.7005452830023187,2.6220069942892406,0.9214617112869219,93.35664335664336,88.3254716981132,-5.031171658530155
25017353900,83.0,71.0,1.326765711621764,3.154614424654923,1.8278487130331589,90.44289044289044,91.74528301886792,1.3023925759774784
25017354000,56.0,95.0,1.7291446917807196,2.6300082286255844,0.9008635368448648,93.58974358974359,88.91509433962264,-4.67464925012095
25017354100,,18.0,,4.564412074072977,,,97.99528301886792,
25017354200,,1.0,,6.794770182426794,,,100.0,
25017354300,137.0,105.0,0.8214031599135176,2.5706151819445897,1.749212022031072,84.14918414918415,87.73584905660378,3.5866649074196317
25017354400,38.0,39.0,2.084348164321619,4.019841520441887,1.9354933561202685,95.68764568764568,95.51886792452831,-0.1687777631173759
25017354500,31.0,13.0,2.266218182587855,4.718130918331897,2.4519127357440422,96.5034965034965,98.58490566037736,2.081409156880852
25017354600,144.0,81.0,0.7563140989757596,2.8959437694006067,2.139629670424847,83.33333333333334,90.56603773584906,7.232704402515722
25017354700,37.0,45.0,2.108653025472866,3.856995844094674,1.7483428186218082,95.8041958041958,94.81132075471697,-0.9928750494788261
25017354800,87.0,62.0,1.2761827594940485,3.38272717005015,2.1065444105561015,89.97668997668997,92.80660377358491,2.8299137968949424
25017354900,364.0,164.0,-0.4630389128946082,1.966212859645743,2.4292517725403515,57.692307692307686,80.77830188679245,23.085994194484762
25017355000,171.0,149.0,0.49643496678993665,2.1377373304123375,1.641302363622401,80.1864801864802,82.54716981132076,2.3606896248405604
25017356100,130.0,159.0,0.8539014403356731,2.0473380080818724,1.1934365677461993,84.96503496503497,81.36792452830188,-3.5971104367330895
25017356300,280.0,213.0,-0.14053828156448248,1.462614685998682,1.6031529675631644,67.48251748251748,75.0,7.51748251748252
25017356400,119.0,123.0,0.9552006694933655,2.3936677665307826,1.4384670970374172,86.24708624708624,85.61320754716981,-0.633878699916437
25017356500,218.0,219.0,0.193023044545302,1.4384028897646277,1.2453798452193257,74.70862470862471,74.29245283018868,-0.41617187843603176
25017356601,165.0,205.0,0.542566987229567,1.5699166597618246,1.0273496725322575,80.88578088578089,75.94339622641509,-4.9423846593658
25017356602,136.0,158.0,0.8258311739487035,2.050149323576614,1.2243181496279107,84.26573426573427,81.48584905660378,-2.7798852091304838
25017356701,126.0,183.0,0.8812466745630704,1.7524059452956893,0.8711592707326189,85.43123543123544,78.5377358490566,-6.893499582178833
25017356702,159.0,157.0,0.6151725975086957,2.0515487826209604,1.4363761851122647,81.58508158508158,81.60377358490565,0.018691999824071104
25017357100,47.0,49.0,1.8214351896085375,3.645143370596939,1.8237081809884015,94.63869463869464,94.33962264150944,-0.2990719971852087
25017357200,59.0,25.0,1.698416492013969,4.252657584711593,2.554241092697624,93.24009324009323,97.16981132075472,3.9297180806614875
25017357300,85.0,108.0,1.2908470394645777,2.5623088394302918,1.271461799965714,90.20979020979021,87.38207547169812,-2.827714738092098
25017357400,30.0,27.0,2.2674654382681374,4.23937324316348,1.9719078048953427,96.62004662004662,96.93396226415094,0.3139156441043127
25017357500,72.0,74.0,1.4438542959919622,3.1200207972073435,1.6761665012153812,91.72494172494171,91.39150943396226,-0.33343229097945937
25017357600,173.0,185.0,0.48488090499871694,1.7203425356649582,1.2354616306662414,79.95337995337995,78.30188679245283,-1.6514931609271173
25017357700,192.0,195.0,0.3456461973393169,1.634226945835306,1.2885807484959892,77.73892773892774,77.12264150943396,-0.616286229493781
25017357800,80.0,33.0,1.3665225588849161,4.118898971464728,2.752376412579812,90.79254079254079,96.22641509433963,5.433874301798838
25017358100,25.0,44.0,2.3993066577281086,3.906325245660563,1.5070185879324542,97.2027972027972,94.92924528301887,-2.2735519197783276
25017358300,28.0,17.0,2.313744469283355,4.629560125140041,2.315815655856686,96.85314685314685,98.11320754716981,1.260060694022954
25017358400,16.0,36.0,2.5926035278109287,4.05721108973359,1.4646075619226613,98.25174825174825,95.87264150943396,-2.379106742314292
25017358500,45.0,26.0,1.84194395420186,4.252157037217758,2.410213083015898,94.87179487179486,97.05188679245283,2.180091920657972
25017358600,27.0,29.0,2.3460634919862544,4.2161413983956795,1.870077906409425,96.96969696969697,96.69811320754717,-0.2715837621498025
25017358700,,8.0,,4.891033460159791,,,99.1745283018868,
25017359100,105.0,166.0,1.0438159694288403,1.926800211471139,0.8829842420422986,87.87878787878788,80.54245283018868,-7.336335048599196
25017359300,123.0,135.0,0.9197837822454207,2.305257497224018,1.3854737149785974,85.78088578088578,84.19811320754717,-1.582772573338616
25017360200,7.0,57.0,3.119386137341815,3.476891114862406,0.3575049775205912,99.3006993006993,93.39622641509435,-5.90447288560496
25017361100,44.0,68.0,1.8461904136591902,3.1934951449828284,1.3473047313236381,94.98834498834499,92.09905660377359,-2.889288384571401
25017361200,82.0,94.0,1.3467579823630647,2.6309185038828513,1.2841605215197867,90.55944055944056,89.03301886792453,-1.5264216915160347
25017361300,33.0,14.0,2.24111484318452,4.692464282426684,2.451349439242164,96.27039627039628,98.46698113207547,2.1965848616791988
25017362100,5.0,70.0,3.225879470133792,3.1701643610726387,-0.05571510906115318,99.53379953379954,91.86320754716981,-7.670591986629731
25017363102,185.0,227.0,0.3809267917667644,1.3655093902440951,0.9845825984773307,78.55477855477857,73.34905660377359,-5.205721951004975
25017363103,107.0,165.0,1.0246102458680602,1.943432208203737,0.9188219623356768,87.64568764568764,80.66037735849056,-6.9853102871970805
25017363104,102.0,97.0,1.086813407234795,2.623569834103844,1.536756426869049,88.22843822843824,88.67924528301887,0.4508070545806362
25017363201,104.0,181.0,1.0618930342330188,1.769930824044878,0.708037789811859,87.99533799533799,78.77358490566037,-9.22175308967762
25017363202,143.0,207.0,0.7647326456286425,1.5403503626217643,0.7756177169931218,83.44988344988346,75.70754716981132,-7.742336280072138
25017364101,486.0,493.0,-0.8041752894559075,-0.14619271508892814,0.6579825743669794,43.473193473193476,41.9811320754717,-1.492061397721777
25017364102,397.0,437.0,-0.563918673673526,0.1416222626800033,0.7055409363535293,53.84615384615385,48.58490566037736,-5.261248185776488
25017365100,15.0,,2.6065242727737186,,,98.36829836829837,,
25017365201,77.0,133.0,1.3899744592216277,2.3280444266071045,0.9380699673854769,91.14219114219114,84.43396226415094,-6.708228878040202
25017365202,131.0,119.0,0.83985105795454,2.4275869770311047,1.5877359190765648,84.84848484848484,86.08490566037736,1.2364208118925148
25017366100,158.0,211.0,0.6226590970718978,1.4764088897767502,0.8537497927048524,81.70163170163171,75.23584905660378,-6.465782645027929
25017366202,21.0,91.0,2.4628848469789038,2.6548472062342148,0.19196235925531102,97.66899766899768,89.38679245283019,-8.282205216167483
25017367100,4.0,,3.2536583948468816,,,99.65034965034964,,
25017367200,,6.0,,5.1622854753049685,,,99.41037735849056,
25017368101,178.0,172.0,0.4425431371890161,1.888201450573565,1.4456583133845489,79.37062937062937,79.83490566037736,0.4642762897479855
25017368102,236.0,252.0,0.0521175426061191,1.1008023426302016,1.0486848000240825,72.6107226107226,70.40094339622641,-2.2097792144961943
25017368200,166.0,240.0,0.5399554370743054,1.2162374937324876,0.6762820566581822,80.76923076923077,71.81603773584906,-8.953193033381709
25017368300,544.0,388.0,-1.0114162989100592,0.33610140296552565,1.3475177018755848,36.71328671328671,54.363207547169814,17.6499208338831
25017368400,289.0,250.0,-0.18015956941770742,1.1179842470133743,1.2981438164310817,66.43356643356644,70.63679245283019,4.203226019263752
25017368500,520.0,472.0,-0.9356521175316321,-0.03401446215197729,0.9016376553796548,39.51048951048951,44.45754716981132,4.947057659321807
25017368600,377.0,393.0,-0.5154703332184971,0.32142785325746825,0.8368981864759654,56.17715617715617,53.77358490566038,-2.4035712714957924
25017368700,577.0,490.0,-1.148985085954395,-0.1387367077310204,1.0102483782233747,32.86713286713287,42.33490566037736,9.467772793244492
25017368800,512.0,266.0,-0.8995885144455866,0.9945500130274193,1.894138527473006,40.442890442890445,68.75,28.307109557109555
25017368901,284.0,307.0,-0.15489114529739895,0.7875573028340908,0.9424484481314896,67.01631701631702,63.91509433962265,-3.10122267669437
25017368902,313.0,334.0,-0.26913025688781606,0.6236669093520169,0.8927971662398329,63.63636363636363,60.73113207547169,-2.9052315608919415
25017369000,438.0,335.0,-0.6738580140455763,0.6179717666206024,1.2918297806661787,49.06759906759907,60.613207547169814,11.545608479570745
25017369100,334.0,302.0,-0.3814688551213321,0.8058304646418651,1.1872993197631971,61.18881118881119,64.50471698113208,3.3159057923208906
25017370101,342.0,247.0,-0.3982493922400846,1.1621764645476385,1.560425856787723,60.256410256410255,70.99056603773585,10.73415578132559
25017370102,282.0,224.0,-0.15098423810074305,1.3980036113745868,1.54898784947533,67.24941724941725,73.70283018867924,6.4534129392619946
25017370201,160.0,102.0,0.6059439891018329,2.577894682576924,1.9719506934750912,81.46853146853147,88.08962264150944,6.62109117297797
25017370202,120.0,214.0,0.9543357791602423,1.4568193946258632,0.5024836154656209,86.13053613053613,74.88207547169812,-11.248460658838013
25017370300,312.0,251.0,-0.26903145930843847,1.1015771219796118,1.3706085812880502,63.752913752913756,70.51886792452831,6.765954171614553
25017370400,229.0,265.0,0.1057273294042273,0.9968449541854403,0.8911176247812129,73.42657342657343,68.86792452830188,-4.558648898271542
25017373100,81.0,104.0,1.3540019652075252,2.5722404032409036,1.2182384380333784,90.67599067599068,87.85377358490565,-2.8222170910850224
25017373200,309.0,239.0,-0.2557877883400536,1.2249751780845906,1.4807629664246442,64.1025641025641,71.93396226415094,7.831398161586833
25017373300,76.0,107.0,1.394949060147868,2.5667395549837013,1.1717904948358333,91.25874125874127,87.5,-3.758741258741267
25017373400,42.0,60.0,1.9546950450778482,3.4167407948402113,1.4620457497623631,95.22144522144522,93.04245283018868,-2.1789923912565428
25017373500,3.0,9.0,3.5017071395551644,4.832152703029176,1.3304455634740115,99.76689976689977,99.05660377358491,-0.7102959933148583
25017373600,,10.0,,4.789872249161333,,,98.93867924528303,
25017373700,1.0,3.0,3.924622180228952,6.110324960998595,2.1857027807696428,100.0,99.76415094339622,-0.23584905660378297
25017373800,40.0,24.0,2.0037589547004067,4.258024701185177,2.2542657464847706,95.45454545454545,97.2877358490566,1.8331903945111492
25017373900,24.0,31.0,2.4233617257753544,4.162563342588251,1.7392016168128963,97.31934731934732,96.4622641509434,-0.8570831684039177
25017374000,118.0,153.0,0.9609693987165439,2.0891372667204386,1.128167868003895,86.36363636363636,82.0754716981132,-4.288164665523155
25017374100,116.0,92.0,0.9658017512059217,2.6331952517409745,1.6673935005350526,86.5967365967366,89.26886792452831,2.6721313277917034
25017374200,26.0,40.0,2.3873447437114086,3.9853058449276153,1.5979611012162067,97.08624708624708,95.40094339622641,-1.6853036900206746
25017374300,8.0,4.0,3.094463291528334,5.702168480170381,2.607705188642047,99.18414918414918,99.64622641509435,0.4620772309451695
25017374400,,5.0,,5.32392821861726,,,99.52830188679245,
