"B19013_001E","B19013_001M","GEO_ID","NAME"
"99375","30298","1400000US25017353200","Census Tract 3532, Middlesex County, Massachusetts"
"125542","16295","1400000US25017353300","Census Tract 3533, Middlesex County, Massachusetts"
"82238","23900","1400000US25017353400","Census Tract 3534, Middlesex County, Massachusetts"
"96236","6147","1400000US25017353500","Census Tract 3535, Middlesex County, Massachusetts"
"111357","15474","1400000US25017353600","Census Tract 3536, Middlesex County, Massachusetts"
"80238","12746","1400000US25017353700","Census Tract 3537, Middlesex County, Massachusetts"
"82990","14816","1400000US25017353800","Census Tract 3538, Middlesex County, Massachusetts"
"61184","16484","1400000US25017353900","Census Tract 3539, Middlesex County, Massachusetts"
"86042","14530","1400000US25017354000","Census Tract 3540, Middlesex County, Massachusetts"
"114087","12778","1400000US25017354100","Census Tract 3541, Middlesex County, Massachusetts"
"182328","27774","1400000US25017354200","Census Tract 3542, Middlesex County, Massachusetts"
"113984","22285","1400000US25017354300","Census Tract 3543, Middlesex County, Massachusetts"
"168313","18646","1400000US25017354400","Census Tract 3544, Middlesex County, Massachusetts"
"126198","18164","1400000US25017354500","Census Tract 3545, Middlesex County, Massachusetts"
"109879","18344","1400000US25017354600","Census Tract 3546, Middlesex County, Massachusetts"
"136071","30229","1400000US25017354700","Census Tract 3547, Middlesex County, Massachusetts"
"128558","15344","1400000US25017354800","Census Tract 3548, Middlesex County, Massachusetts"
"92575","26955","1400000US25017354900","Census Tract 3549, Middlesex County, Massachusetts"
"102500","8587","1400000US25017355000","Census Tract 3550, Middlesex County, Massachusetts"
"129669","22507","1400000US25017356100","Census Tract 3561, Middlesex County, Massachusetts"
"98564","11229","1400000US25017356300","Census Tract 3563, Middlesex County, Massachusetts"
"134014","9303","1400000US25017356400","Census Tract 3564, Middlesex County, Massachusetts"
"105380","16001","1400000US25017356500","Census Tract 3565, Middlesex County, Massachusetts"
"102798","12748","1400000US25017356601","Census Tract 3566.01, Middlesex County, Massachusetts"
"119600","24556","1400000US25017356602","Census Tract 3566.02, Middlesex County, Massachusetts"
"95577","6277","1400000US25017356701","Census Tract 3567.01, Middlesex County, Massachusetts"
"103346","10066","1400000US25017356702","Census Tract 3567.02, Middlesex County, Massachusetts"
"132708","39692","1400000US25017357100","Census Tract 3571, Middlesex County, Massachusetts"
"170909","17107","1400000US25017357200","Census Tract 3572, Middlesex County, Massachusetts"
"133920","19396","1400000US25017357300","Census Tract 3573, Middlesex County, Massachusetts"
"181544","34343","1400000US25017357400","Census Tract 3574, Middlesex County, Massachusetts"
"139432","15283","1400000US25017357500","Census Tract 3575, Middlesex County, Massachusetts"
"98158","11495","1400000US25017357600","Census Tract 3576, Middlesex County, Massachusetts"
"83615","17754","1400000US25017357700","Census Tract 3577, Middlesex County, Massachusetts"
"151875","32077","1400000US25017357800","Census Tract 3578, Middlesex County, Massachusetts"
"203094","18327","1400000US25017358100","Census Tract 3581, Middlesex County, Massachusetts"
"170664","23024","1400000US25017358300","Census Tract 3583, Middlesex County, Massachusetts"
"161607","23085","1400000US25017358400","Census Tract 3584, Middlesex County, Massachusetts"
"194593","8043","1400000US25017358500","Census Tract 3585, Middlesex County, Massachusetts"
"185568","27597","1400000US25017358600","Census Tract 3586, Middlesex County, Massachusetts"
"212875","36887","1400000US25017358700","Census Tract 3587, Middlesex County, Massachusetts"
"114464","20966","1400000US25017359100","Census Tract 3591, Middlesex County, Massachusetts"
"136447","17839","1400000US25017359300","Census Tract 3593, Middlesex County, Massachusetts"
"108056","14775","1400000US25017360100","Census Tract 3601, Middlesex County, Massachusetts"
"141875","19590","1400000US25017360200","Census Tract 3602, Middlesex County, Massachusetts"
"146909","23283","1400000US25017361100","Census Tract 3611, Middlesex County, Massachusetts"
"126979","22412","1400000US25017361200","Census Tract 3612, Middlesex County, Massachusetts"
"180000","38067","1400000US25017361300","Census Tract 3613, Middlesex County, Massachusetts"
"195889","25701","1400000US25017362100","Census Tract 3621, Middlesex County, Massachusetts"
"104837","23662","1400000US25017363102","Census Tract 3631.02, Middlesex County, Massachusetts"
"146979","11765","1400000US25017363103","Census Tract 3631.03, Middlesex County, Massachusetts"
"157153","15319","1400000US25017363104","Census Tract 3631.04, Middlesex County, Massachusetts"
"152750","20063","1400000US25017363201","Census Tract 3632.01, Middlesex County, Massachusetts"
"137301","9506","1400000US25017363202","Census Tract 3632.02, Middlesex County, Massachusetts"
"105313","10317","1400000US25017364101","Census Tract 3641.01, Middlesex County, Massachusetts"
"105172","13900","1400000US25017364102","Census Tract 3641.02, Middlesex County, Massachusetts"
"193864","7342","1400000US25017365100","Census Tract 3651, Middlesex County, Massachusetts"
"197821","11625","1400000US25017365201","Census Tract 3652.01, Middlesex County, Massachusetts"
"163125","23061","1400000US25017365202","Census Tract 3652.02, Middlesex County, Massachusetts"
"151136","25469","1400000US25017366100","Census Tract 3661, Middlesex County, Massachusetts"
"236181","27535","1400000US25017366201","Census Tract 3662.01, Middlesex County, Massachusetts"
"183906","37306","1400000US25017366202","Census Tract 3662.02, Middlesex County, Massachusetts"
"245599","37486","1400000US25017367100","Census Tract 3671, Middlesex County, Massachusetts"
"181528","49129","1400000US25017367200","Census Tract 3672, Middlesex County, Massachusetts"
"127014","38128","1400000US25017368101","Census Tract 3681.01, Middlesex County, Massachusetts"
"136667","16924","1400000US25017368102","Census Tract 3681.02, Middlesex County, Massachusetts"
"116048","10508","1400000US25017368200","Census Tract 3682, Middlesex County, Massachusetts"
"78850","10392","1400000US25017368300","Census Tract 3683, Middlesex County, Massachusetts"
"97766","12422","1400000US25017368400","Census Tract 3684, Middlesex County, Massachusetts"
"65787","6102","1400000US25017368500","Census Tract 3685, Middlesex County, Massachusetts"
"83859","11737","1400000US25017368600","Census Tract 3686, Middlesex County, Massachusetts"
"64875","20504","1400000US25017368700","Census Tract 3687, Middlesex County, Massachusetts"
"92338","9901","1400000US25017368800","Census Tract 3688, Middlesex County, Massachusetts"
"98036","34212","1400000US25017368901","Census Tract 3689.01, Middlesex County, Massachusetts"
"69853","9768","1400000US25017368902","Census Tract 3689.02, Middlesex County, Massachusetts"
"88750","15176","1400000US25017369000","Census Tract 3690, Middlesex County, Massachusetts"
"109531","20783","1400000US25017369100","Census Tract 3691, Middlesex County, Massachusetts"
"104211","17317","1400000US25017370101","Census Tract 3701.01, Middlesex County, Massachusetts"
"98702","11298","1400000US25017370102","Census Tract 3701.02, Middlesex County, Massachusetts"
"135966","35984","1400000US25017370201","Census Tract 3702.01, Middlesex County, Massachusetts"
"104250","10563","1400000US25017370202","Census Tract 3702.02, Middlesex County, Massachusetts"
"88182","17109","1400000US25017370300","Census Tract 3703, Middlesex County, Massachusetts"
"98516","13673","1400000US25017370400","Census Tract 3704, Middlesex County, Massachusetts"
"115825","16521","1400000US25017373100","Census Tract 3731, Middlesex County, Massachusetts"
"92097","7733","1400000US25017373200","Census Tract 3732, Middlesex County, Massachusetts"
"131591","21567","1400000US25017373300","Census Tract 3733, Middlesex County, Massachusetts"
"138542","21432","1400000US25017373400","Census Tract 3734, Middlesex County, Massachusetts"
"179155","33292","1400000US25017373500","Census Tract 3735, Middlesex County, Massachusetts"
"171750","62016","1400000US25017373600","Census Tract 3736, Middlesex County, Massachusetts"
"236167","33187","1400000US25017373700","Census Tract 3737, Middlesex County, Massachusetts"
"164808","31337","1400000US25017373800","Census Tract 3738, Middlesex County, Massachusetts"
"161567","21419","1400000US25017373900","Census Tract 3739, Middlesex County, Massachusetts"
"147724","20106","1400000US25017374000","Census Tract 3740, Middlesex County, Massachusetts"
"132333","21733","1400000US25017374100","Census Tract 3741, Middlesex County, Massachusetts"
"162639","41740","1400000US25017374200","Census Tract 3742, Middlesex County, Massachusetts"
"236354","30913","1400000US25017374300","Census Tract 3743, Middlesex County, Massachusetts"
"221789","33736","1400000US25017374400","Census Tract 3744, Middlesex County, Massachusetts"
"128705","27716","1400000US25017374500","Census Tract 3745, Middlesex County, Massachusetts"
"139625","9605","1400000US25017374600","Census Tract 3746, Middlesex County, Massachusetts"
"123833","15275","1400000US25017374700","Census Tract 3747, Middlesex County, Massachusetts"
"125833","19322","1400000US25017374800","Census Tract 3748, Middlesex County, Massachusetts"
"134406","10748","1400000US25017382100","Census Tract 3821, Middlesex County, Massachusetts"
"116543","12278","1400000US25017382200","Census Tract 3822, Middlesex County, Massachusetts"
"160263","13539","1400000US25017382300","Census Tract 3823, Middlesex County, Massachusetts"
"125000","26239","1400000US25017382400","Census Tract 3824, Middlesex County, Massachusetts"
"102109","11413","1400000US25017382500","Census Tract 3825, Middlesex County, Massachusetts"
"92917","11588","1400000US25017382601","Census Tract 3826.01, Middlesex County, Massachusetts"
"108984","24884","1400000US25017382602","Census Tract 3826.02, Middlesex County, Massachusetts"
"41397","7251","1400000US25017383101","Census Tract 3831.01, Middlesex County, Massachusetts"
"42117","3968","1400000US25017383102","Census Tract 3831.02, Middlesex County, Massachusetts"
"69748","8398","1400000US25017383200","Census Tract 3832, Middlesex County, Massachusetts"
"83924","16952","1400000US25017383300","Census Tract 3833, Middlesex County, Massachusetts"
"70901","25266","1400000US25017383400","Census Tract 3834, Middlesex County, Massachusetts"
"62917","14486","1400000US25017383501","Census Tract 3835.01, Middlesex County, Massachusetts"
"76667","31743","1400000US25017383502","Census Tract 3835.02, Middlesex County, Massachusetts"
"98235","22290","1400000US25017383600","Census Tract 3836, Middlesex County, Massachusetts"
"93160","20471","1400000US25017383700","Census Tract 3837, Middlesex County, Massachusetts"
"121792","11885","1400000US25017383800","Census Tract 3838, Middlesex County, Massachusetts"
"100364","11018","1400000US25017383901","Census Tract 3839.01, Middlesex County, Massachusetts"
"157969","11837","1400000US25017383902","Census Tract 3839.02, Middlesex County, Massachusetts"
"111552","13833","1400000US25017384001","Census Tract 3840.01, Middlesex County, Massachusetts"
"77462","15234","1400000US25017384002","Census Tract 3840.02, Middlesex County, Massachusetts"
"140938","21264","1400000US25017385100","Census Tract 3851, Middlesex County, Massachusetts"
"81625","18657","1400000US25017385201","Census Tract 3852.01, Middlesex County, Massachusetts"
"107133","22178","1400000US25017385202","Census Tract 3852.02, Middlesex County, Massachusetts"
"198681","32304","1400000US25017386100","Census Tract 3861, Middlesex County, Massachusetts"
"133773","13008","1400000US25017387100","Census Tract 3871, Middlesex County, Massachusetts"
"124722","13523","1400000US25017387201","Census Tract 3872.01, Middlesex County, Massachusetts"
"160000","20054","1400000US25017387202","Census Tract 3872.02, Middlesex County, Massachusetts"
"115395","15186","1400000US25017388100","Census Tract 3881, Middlesex County, Massachusetts"
"76875","17544","1400000US25017388200","Census Tract 3882, Middlesex County, Massachusetts"
"15500","1953","1400000US25017388300","Census Tract 3883, Middlesex County, Massachusetts"
"-","**","1400000US25017980000","Census Tract 9800, Middlesex County, Massachusetts"
"105884","24767","1400000US25021400100","Census Tract 4001, Norfolk County, Massachusetts"
"83875","9912","1400000US25021400200","Census Tract 4002, Norfolk County, Massachusetts"
"122882","14750","1400000US25021400300","Census Tract 4003, Norfolk County, Massachusetts"
"115662","27694","1400000US25021400400","Census Tract 4004, Norfolk County, Massachusetts"
"133220","18065","1400000US25021400500","Census Tract 4005, Norfolk County, Massachusetts"
"156797","19086","1400000US25021400600","Census Tract 4006, Norfolk County, Massachusetts"
"150700","20834","1400000US25021400700","Census Tract 4007, Norfolk County, Massachusetts"
"87139","16044","1400000US25021400800","Census Tract 4008, Norfolk County, Massachusetts"
"85833","17295","1400000US25021400900","Census Tract 4009, Norfolk County, Massachusetts"
"123295","13162","1400000US25021401000","Census Tract 4010, Norfolk County, Massachusetts"
"189643","39027","1400000US25021401100","Census Tract 4011, Norfolk County, Massachusetts"
"174667","58266","1400000US25021401200","Census Tract 4012, Norfolk County, Massachusetts"
"101759","19393","1400000US25021402101","Census Tract 4021.01, Norfolk County, Massachusetts"
"87611","15146","1400000US25021402102","Census Tract 4021.02, Norfolk County, Massachusetts"
"115682","19764","1400000US25021402200","Census Tract 4022, Norfolk County, Massachusetts"
"127390","9390","1400000US25021402300","Census Tract 4023, Norfolk County, Massachusetts"
"91863","8580","1400000US25021402400","Census Tract 4024, Norfolk County, Massachusetts"
"127734","33907","1400000US25021402500","Census Tract 4025, Norfolk County, Massachusetts"
"188711","26859","1400000US25021403100","Census Tract 4031, Norfolk County, Massachusetts"
"178750","29786","1400000US25021403300","Census Tract 4033, Norfolk County, Massachusetts"
"142734","30593","1400000US25021403400","Census Tract 4034, Norfolk County, Massachusetts"
"128686","19055","1400000US25021403500","Census Tract 4035, Norfolk County, Massachusetts"
"192450","27262","1400000US25021404100","Census Tract 4041, Norfolk County, Massachusetts"
"250,000+","***","1400000US25021404201","Census Tract 4042.01, Norfolk County, Massachusetts"
"186923","54398","1400000US25021404202","Census Tract 4042.02, Norfolk County, Massachusetts"
"250,000+","***","1400000US25021404301","Census Tract 4043.01, Norfolk County, Massachusetts"
"175500","39695","1400000US25021404302","Census Tract 4043.02, Norfolk County, Massachusetts"
"160125","26882","1400000US25021404400","Census Tract 4044, Norfolk County, Massachusetts"
"250,000+","***","1400000US25021405100","Census Tract 4051, Norfolk County, Massachusetts"
"149321","10743","1400000US25021406101","Census Tract 4061.01, Norfolk County, Massachusetts"
"164375","28161","1400000US25021406102","Census Tract 4061.02, Norfolk County, Massachusetts"
"106164","7428","1400000US25021407100","Census Tract 4071, Norfolk County, Massachusetts"
"152847","7618","1400000US25021408101","Census Tract 4081.01, Norfolk County, Massachusetts"
"104902","9155","1400000US25021408102","Census Tract 4081.02, Norfolk County, Massachusetts"
"146932","21941","1400000US25021409101","Census Tract 4091.01, Norfolk County, Massachusetts"
"155382","12475","1400000US25021409102","Census Tract 4091.02, Norfolk County, Massachusetts"
"93662","10672","1400000US25021410100","Census Tract 4101, Norfolk County, Massachusetts"
"100353","10121","1400000US25021410300","Census Tract 4103, Norfolk County, Massachusetts"
"96186","8170","1400000US25021410400","Census Tract 4104, Norfolk County, Massachusetts"
"113690","11032","1400000US25021411100","Census Tract 4111, Norfolk County, Massachusetts"
"132826","28799","1400000US25021411200","Census Tract 4112, Norfolk County, Massachusetts"
"133378","15495","1400000US25021411301","Census Tract 4113.01, Norfolk County, Massachusetts"
"107039","8502","1400000US25021411302","Census Tract 4113.02, Norfolk County, Massachusetts"
"172778","18383","1400000US25021412100","Census Tract 4121, Norfolk County, Massachusetts"
"152031","27062","1400000US25021412200","Census Tract 4122, Norfolk County, Massachusetts"
"151292","20214","1400000US25021412300","Census Tract 4123, Norfolk County, Massachusetts"
"98919","12252","1400000US25021413100","Census Tract 4131, Norfolk County, Massachusetts"
"73158","9301","1400000US25021413200","Census Tract 4132, Norfolk County, Massachusetts"
"115430","9360","1400000US25021413300","Census Tract 4133, Norfolk County, Massachusetts"
"89545","17890","1400000US25021413401","Census Tract 4134.01, Norfolk County, Massachusetts"
"90513","9038","1400000US25021413402","Census Tract 4134.02, Norfolk County, Massachusetts"
"85865","10363","1400000US25021413500","Census Tract 4135, Norfolk County, Massachusetts"
"133077","21747","1400000US25021414100","Census Tract 4141, Norfolk County, Massachusetts"
"164833","25880","1400000US25021414200","Census Tract 4142, Norfolk County, Massachusetts"
"118333","22107","1400000US25021414300","Census Tract 4143, Norfolk County, Massachusetts"
"133693","11353","1400000US25021415101","Census Tract 4151.01, Norfolk County, Massachusetts"
"93500","10409","1400000US25021415102","Census Tract 4151.02, Norfolk County, Massachusetts"
"85833","17397","1400000US25021415200","Census Tract 4152, Norfolk County, Massachusetts"
"130833","26120","1400000US25021415300","Census Tract 4153, Norfolk County, Massachusetts"
"150585","20636","1400000US25021416101","Census Tract 4161.01, Norfolk County, Massachusetts"
"149167","37004","1400000US25021416102","Census Tract 4161.02, Norfolk County, Massachusetts"
"117744","15222","1400000US25021416200","Census Tract 4162, Norfolk County, Massachusetts"
"143056","10616","1400000US25021416300","Census Tract 4163, Norfolk County, Massachusetts"
"134453","26386","1400000US25021416400","Census Tract 4164, Norfolk County, Massachusetts"
"109300","22798","1400000US25021417100","Census Tract 4171, Norfolk County, Massachusetts"
"76031","7711","1400000US25021417200","Census Tract 4172, Norfolk County, Massachusetts"
"94545","21172","1400000US25021417300","Census Tract 4173, Norfolk County, Massachusetts"
"110078","24700","1400000US25021417400","Census Tract 4174, Norfolk County, Massachusetts"
"89318","12568","1400000US25021417501","Census Tract 4175.01, Norfolk County, Massachusetts"
"78750","7292","1400000US25021417502","Census Tract 4175.02, Norfolk County, Massachusetts"
"70329","19283","1400000US25021417601","Census Tract 4176.01, Norfolk County, Massachusetts"
"76556","6403","1400000US25021417602","Census Tract 4176.02, Norfolk County, Massachusetts"
"64872","7913","1400000US25021417701","Census Tract 4177.01, Norfolk County, Massachusetts"
"89286","15261","1400000US25021417702","Census Tract 4177.02, Norfolk County, Massachusetts"
"107368","17142","1400000US25021417801","Census Tract 4178.01, Norfolk County, Massachusetts"
"28725","4098","1400000US25021417802","Census Tract 4178.02, Norfolk County, Massachusetts"
"56957","6463","1400000US25021417901","Census Tract 4179.01, Norfolk County, Massachusetts"
"66864","6863","1400000US25021417902","Census Tract 4179.02, Norfolk County, Massachusetts"
"81710","6073","1400000US25021418002","Census Tract 4180.02, Norfolk County, Massachusetts"
"91111","20141","1400000US25021418003","Census Tract 4180.03, Norfolk County, Massachusetts"
"60167","7538","1400000US25021418004","Census Tract 4180.04, Norfolk County, Massachusetts"
"80186","12077","1400000US25021418101","Census Tract 4181.01, Norfolk County, Massachusetts"
"62813","12463","1400000US25021418102","Census Tract 4181.02, Norfolk County, Massachusetts"
"85435","12479","1400000US25021418200","Census Tract 4182, Norfolk County, Massachusetts"
"100127","14565","1400000US25021419100","Census Tract 4191, Norfolk County, Massachusetts"
"103696","15416","1400000US25021419200","Census Tract 4192, Norfolk County, Massachusetts"
"69833","13857","1400000US25021419300","Census Tract 4193, Norfolk County, Massachusetts"
"103977","13746","1400000US25021419400","Census Tract 4194, Norfolk County, Massachusetts"
"106250","14644","1400000US25021419500","Census Tract 4195, Norfolk County, Massachusetts"
"106029","13668","1400000US25021419600","Census Tract 4196, Norfolk County, Massachusetts"
"106514","14855","1400000US25021419700","Census Tract 4197, Norfolk County, Massachusetts"
"67332","13724","1400000US25021419800","Census Tract 4198, Norfolk County, Massachusetts"
"92031","12783","1400000US25021420100","Census Tract 4201, Norfolk County, Massachusetts"
"81713","19060","1400000US25021420201","Census Tract 4202.01, Norfolk County, Massachusetts"
"78654","29413","1400000US25021420202","Census Tract 4202.02, Norfolk County, Massachusetts"
"76964","18102","1400000US25021420301","Census Tract 4203.01, Norfolk County, Massachusetts"
"69844","15751","1400000US25021420302","Census Tract 4203.02, Norfolk County, Massachusetts"
"75449","11437","1400000US25021421100","Census Tract 4211, Norfolk County, Massachusetts"
"80350","14555","1400000US25021421200","Census Tract 4212, Norfolk County, Massachusetts"
"108158","17675","1400000US25021422100","Census Tract 4221, Norfolk County, Massachusetts"
"87927","18586","1400000US25021422200","Census Tract 4222, Norfolk County, Massachusetts"
"116071","9707","1400000US25021422301","Census Tract 4223.01, Norfolk County, Massachusetts"
"82036","8174","1400000US25021422302","Census Tract 4223.02, Norfolk County, Massachusetts"
"75243","13528","1400000US25021422400","Census Tract 4224, Norfolk County, Massachusetts"
"76517","8632","1400000US25021422501","Census Tract 4225.01, Norfolk County, Massachusetts"
"66073","11693","1400000US25021422502","Census Tract 4225.02, Norfolk County, Massachusetts"
"97117","21235","1400000US25021422600","Census Tract 4226, Norfolk County, Massachusetts"
"82455","13836","1400000US25021422700","Census Tract 4227, Norfolk County, Massachusetts"
"78964","10952","1400000US25021422800","Census Tract 4228, Norfolk County, Massachusetts"
"145679","28307","1400000US25021423100","Census Tract 4231, Norfolk County, Massachusetts"
"96066","7225","1400000US25021440100","Census Tract 4401, Norfolk County, Massachusetts"
"168958","13863","1400000US25021441202","Census Tract 4412.02, Norfolk County, Massachusetts"
"101351","12331","1400000US25021441203","Census Tract 4412.03, Norfolk County, Massachusetts"
"129554","22563","1400000US25021441204","Census Tract 4412.04, Norfolk County, Massachusetts"
"116111","14205","1400000US25021442101","Census Tract 4421.01, Norfolk County, Massachusetts"
"133406","9944","1400000US25021442102","Census Tract 4421.02, Norfolk County, Massachusetts"
"153194","14863","1400000US25021442103","Census Tract 4421.03, Norfolk County, Massachusetts"
"147102","35788","1400000US25021442201","Census Tract 4422.01, Norfolk County, Massachusetts"
"93032","15875","1400000US25021442202","Census Tract 4422.02, Norfolk County, Massachusetts"
"100479","8581","1400000US25021443101","Census Tract 4431.01, Norfolk County, Massachusetts"
"103014","12049","1400000US25021443102","Census Tract 4431.02, Norfolk County, Massachusetts"
"116000","22636","1400000US25021456101","Census Tract 4561.01, Norfolk County, Massachusetts"
"68939","10285","1400000US25021456102","Census Tract 4561.02, Norfolk County, Massachusetts"
"94412","9258","1400000US25021456200","Census Tract 4562, Norfolk County, Massachusetts"
"58462","26252","1400000US25021456301","Census Tract 4563.01, Norfolk County, Massachusetts"
"60662","17043","1400000US25021456302","Census Tract 4563.02, Norfolk County, Massachusetts"
"84792","23273","1400000US25021456401","Census Tract 4564.01, Norfolk County, Massachusetts"
"116825","5280","1400000US25021456402","Census Tract 4564.02, Norfolk County, Massachusetts"
"85200","17443","1400000US25021457100","Census Tract 4571, Norfolk County, Massachusetts"
"145161","44110","1400000US25021457200","Census Tract 4572, Norfolk County, Massachusetts"
"102150","14166","1400000US25023500101","Census Tract 5001.01, Plymouth County, Massachusetts"
"77237","20323","1400000US25023500103","Census Tract 5001.03, Plymouth County, Massachusetts"
"85824","8261","1400000US25023500104","Census Tract 5001.04, Plymouth County, Massachusetts"
"149500","27401","1400000US25023501101","Census Tract 5011.01, Plymouth County, Massachusetts"
"146136","28076","1400000US25023501102","Census Tract 5011.02, Plymouth County, Massachusetts"
"168281","33066","1400000US25023501201","Census Tract 5012.01, Plymouth County, Massachusetts"
"131708","20104","1400000US25023501202","Census Tract 5012.02, Plymouth County, Massachusetts"
"77843","21222","1400000US25023502101","Census Tract 5021.01, Plymouth County, Massachusetts"
"88098","12203","1400000US25023502102","Census Tract 5021.02, Plymouth County, Massachusetts"
"67019","17090","1400000US25023502200","Census Tract 5022, Plymouth County, Massachusetts"
"133493","14017","1400000US25023503101","Census Tract 5031.01, Plymouth County, Massachusetts"
"123683","10045","1400000US25023503102","Census Tract 5031.02, Plymouth County, Massachusetts"
"134688","31703","1400000US25023504101","Census Tract 5041.01, Plymouth County, Massachusetts"
"165380","17169","1400000US25023504102","Census Tract 5041.02, Plymouth County, Massachusetts"
"119279","23383","1400000US25023505101","Census Tract 5051.01, Plymouth County, Massachusetts"
"127083","14330","1400000US25023505102","Census Tract 5051.02, Plymouth County, Massachusetts"
"139952","13631","1400000US25023505200","Census Tract 5052, Plymouth County, Massachusetts"
"128594","20305","1400000US25023506101","Census Tract 5061.01, Plymouth County, Massachusetts"
"100880","11480","1400000US25023506102","Census Tract 5061.02, Plymouth County, Massachusetts"
"106563","15205","1400000US25023506202","Census Tract 5062.02, Plymouth County, Massachusetts"
"99118","12047","1400000US25023506203","Census Tract 5062.03, Plymouth County, Massachusetts"
"83101","11674","1400000US25023506204","Census Tract 5062.04, Plymouth County, Massachusetts"
"124474","15465","1400000US25023507101","Census Tract 5071.01, Plymouth County, Massachusetts"
"156284","25879","1400000US25023507103","Census Tract 5071.03, Plymouth County, Massachusetts"
"115143","19908","1400000US25023507104","Census Tract 5071.04, Plymouth County, Massachusetts"
"99628","23526","1400000US25023508101","Census Tract 5081.01, Plymouth County, Massachusetts"
"99821","14531","1400000US25023508102","Census Tract 5081.02, Plymouth County, Massachusetts"
"106496","5677","1400000US25023508200","Census Tract 5082, Plymouth County, Massachusetts"
"113333","16841","1400000US25023509101","Census Tract 5091.01, Plymouth County, Massachusetts"
"86386","11736","1400000US25023509102","Census Tract 5091.02, Plymouth County, Massachusetts"
"78603","11019","1400000US25023510100","Census Tract 5101, Plymouth County, Massachusetts"
"79821","25608","1400000US25023510200","Census Tract 5102, Plymouth County, Massachusetts"
"35060","18963","1400000US25023510300","Census Tract 5103, Plymouth County, Massachusetts"
"47679","11046","1400000US25023510400","Census Tract 5104, Plymouth County, Massachusetts"
"54683","12849","1400000US25023510501","Census Tract 5105.01, Plymouth County, Massachusetts"
"33495","6369","1400000US25023510502","Census Tract 5105.02, Plymouth County, Massachusetts"
"48972","4767","1400000US25023510503","Census Tract 5105.03, Plymouth County, Massachusetts"
"119464","12396","1400000US25023510600","Census Tract 5106, Plymouth County, Massachusetts"
"76406","24169","1400000US25023510700","Census Tract 5107, Plymouth County, Massachusetts"
"55714","19856","1400000US25023510800","Census Tract 5108, Plymouth County, Massachusetts"
"14464","9518","1400000US25023510900","Census Tract 5109, Plymouth County, Massachusetts"
"57891","11925","1400000US25023511000","Census Tract 5110, Plymouth County, Massachusetts"
"78086","10330","1400000US25023511100","Census Tract 5111, Plymouth County, Massachusetts"
"50259","8659","1400000US25023511200","Census Tract 5112, Plymouth County, Massachusetts"
"61500","11948","1400000US25023511301","Census Tract 5113.01, Plymouth County, Massachusetts"
"76000","15729","1400000US25023511302","Census Tract 5113.02, Plymouth County, Massachusetts"
"52846","6734","1400000US25023511400","Census Tract 5114, Plymouth County, Massachusetts"
"58340","7082","1400000US25023511500","Census Tract 5115, Plymouth County, Massachusetts"
"53255","18263","1400000US25023511600","Census Tract 5116, Plymouth County, Massachusetts"
"78472","21867","1400000US25023511701","Census Tract 5117.01, Plymouth County, Massachusetts"
"86488","10933","1400000US25023511702","Census Tract 5117.02, Plymouth County, Massachusetts"
"112969","21730","1400000US25023520100","Census Tract 5201, Plymouth County, Massachusetts"
"73816","14238","1400000US25023520201","Census Tract 5202.01, Plymouth County, Massachusetts"
"102071","14317","1400000US25023520202","Census Tract 5202.02, Plymouth County, Massachusetts"
"90935","5423","1400000US25023521101","Census Tract 5211.01, Plymouth County, Massachusetts"
"76321","13990","1400000US25023521102","Census Tract 5211.02, Plymouth County, Massachusetts"
"85867","7995","1400000US25023521201","Census Tract 5212.01, Plymouth County, Massachusetts"
"92688","10600","1400000US25023521202","Census Tract 5212.02, Plymouth County, Massachusetts"
"92089","7501","1400000US25023522101","Census Tract 5221.01, Plymouth County, Massachusetts"
"98364","6171","1400000US25023522102","Census Tract 5221.02, Plymouth County, Massachusetts"
"90479","17027","1400000US25023523100","Census Tract 5231, Plymouth County, Massachusetts"
"98810","10905","1400000US25023523201","Census Tract 5232.01, Plymouth County, Massachusetts"
"89280","12967","1400000US25023523202","Census Tract 5232.02, Plymouth County, Massachusetts"
"103698","12168","1400000US25023524101","Census Tract 5241.01, Plymouth County, Massachusetts"
"92708","21285","1400000US25023524102","Census Tract 5241.02, Plymouth County, Massachusetts"
"84750","13342","1400000US25023525101","Census Tract 5251.01, Plymouth County, Massachusetts"
"115172","13034","1400000US25023525104","Census Tract 5251.04, Plymouth County, Massachusetts"
"71369","10645","1400000US25023525203","Census Tract 5252.03, Plymouth County, Massachusetts"
"128750","10929","1400000US25023525204","Census Tract 5252.04, Plymouth County, Massachusetts"
"-","**","1400000US25023525300","Census Tract 5253, Plymouth County, Massachusetts"
"92774","15860","1400000US25023526100","Census Tract 5261, Plymouth County, Massachusetts"
"63362","18524","1400000US25023530100","Census Tract 5301, Plymouth County, Massachusetts"
"61179","15171","1400000US25023530200","Census Tract 5302, Plymouth County, Massachusetts"
"69261","6802","1400000US25023530300","Census Tract 5303, Plymouth County, Massachusetts"
"97895","12365","1400000US25023530400","Census Tract 5304, Plymouth County, Massachusetts"
"70924","17003","1400000US25023530500","Census Tract 5305, Plymouth County, Massachusetts"
"112292","19502","1400000US25023530600","Census Tract 5306, Plymouth County, Massachusetts"
"102809","12432","1400000US25023530700","Census Tract 5307, Plymouth County, Massachusetts"
"108333","15163","1400000US25023530801","Census Tract 5308.01, Plymouth County, Massachusetts"
