"B25058_001E","B25058_001M","GEO_ID","NAME"
"2231","255","1400000US25017354400","Census Tract 3544, Middlesex County, Massachusetts"
"2261","286","1400000US25017354500","Census Tract 3545, Middlesex County, Massachusetts"
"2272","153","1400000US25017354600","Census Tract 3546, Middlesex County, Massachusetts"
"2219","242","1400000US25017354700","Census Tract 3547, Middlesex County, Massachusetts"
"2211","170","1400000US25017354800","Census Tract 3548, Middlesex County, Massachusetts"
"2025","959","1400000US25017354900","Census Tract 3549, Middlesex County, Massachusetts"
"1803","395","1400000US25017355000","Census Tract 3550, Middlesex County, Massachusetts"
"1823","104","1400000US25017356100","Census Tract 3561, Middlesex County, Massachusetts"
"1653","84","1400000US25017356300","Census Tract 3563, Middlesex County, Massachusetts"
"1749","167","1400000US25017356400","Census Tract 3564, Middlesex County, Massachusetts"
"1358","100","1400000US25017356500","Census Tract 3565, Middlesex County, Massachusetts"
"1462","59","1400000US25017356601","Census Tract 3566.01, Middlesex County, Massachusetts"
"1509","134","1400000US25017356602","Census Tract 3566.02, Middlesex County, Massachusetts"
"1691","58","1400000US25017356701","Census Tract 3567.01, Middlesex County, Massachusetts"
"1611","142","1400000US25017356702","Census Tract 3567.02, Middlesex County, Massachusetts"
"1867","107","1400000US25017357100","Census Tract 3571, Middlesex County, Massachusetts"
"2149","215","1400000US25017357200","Census Tract 3572, Middlesex County, Massachusetts"
"1754","57","1400000US25017357300","Census Tract 3573, Middlesex County, Massachusetts"
"2046","429","1400000US25017357400","Census Tract 3574, Middlesex County, Massachusetts"
"1971","155","1400000US25017357500","Census Tract 3575, Middlesex County, Massachusetts"
"1764","110","1400000US25017357600","Census Tract 3576, Middlesex County, Massachusetts"
"1550","158","1400000US25017357700","Census Tract 3577, Middlesex County, Massachusetts"
"1650","227","1400000US25017357800","Census Tract 3578, Middlesex County, Massachusetts"
"1638","209","1400000US25017358100","Census Tract 3581, Middlesex County, Massachusetts"
"2700","220","1400000US25017358300","Census Tract 3583, Middlesex County, Massachusetts"
"1893","1120","1400000US25017358400","Census Tract 3584, Middlesex County, Massachusetts"
"2021","711","1400000US25017358500","Census Tract 3585, Middlesex County, Massachusetts"
"2514","870","1400000US25017358600","Census Tract 3586, Middlesex County, Massachusetts"
"2274","315","1400000US25017358700","Census Tract 3587, Middlesex County, Massachusetts"
"1690","333","1400000US25017359100","Census Tract 3591, Middlesex County, Massachusetts"
"1722","93","1400000US25017359300","Census Tract 3593, Middlesex County, Massachusetts"
"3138","110","1400000US25017360100","Census Tract 3601, Middlesex County, Massachusetts"
"1673","324","1400000US25017360200","Census Tract 3602, Middlesex County, Massachusetts"
"1786","327","1400000US25017361100","Census Tract 3611, Middlesex County, Massachusetts"
"1967","194","1400000US25017361200","Census Tract 3612, Middlesex County, Massachusetts"
"2307","429","1400000US25017361300","Census Tract 3613, Middlesex County, Massachusetts"
"1125","117","1400000US25017362100","Census Tract 3621, Middlesex County, Massachusetts"
"1365","69","1400000US25017363102","Census Tract 3631.02, Middlesex County, Massachusetts"
"1224","104","1400000US25017363103","Census Tract 3631.03, Middlesex County, Massachusetts"
"1770","587","1400000US25017363104","Census Tract 3631.04, Middlesex County, Massachusetts"
"967","587","1400000US25017363201","Census Tract 3632.01, Middlesex County, Massachusetts"
"1324","133","1400000US25017363202","Census Tract 3632.02, Middlesex County, Massachusetts"
"942","186","1400000US25017364101","Census Tract 3641.01, Middlesex County, Massachusetts"
"1248","200","1400000US25017364102","Census Tract 3641.02, Middlesex County, Massachusetts"
"-","**","1400000US25017365100","Census Tract 3651, Middlesex County, Massachusetts"
"989","212","1400000US25017365201","Census Tract 3652.01, Middlesex County, Massachusetts"
"1532","1122","1400000US25017365202","Census Tract 3652.02, Middlesex County, Massachusetts"
"777","146","1400000US25017366100","Census Tract 3661, Middlesex County, Massachusetts"
"-","**","1400000US25017366201","Census Tract 3662.01, Middlesex County, Massachusetts"
"1219","818","1400000US25017366202","Census Tract 3662.02, Middlesex County, Massachusetts"
"-","**","1400000US25017367100","Census Tract 3671, Middlesex County, Massachusetts"
"1668","498","1400000US25017367200","Census Tract 3672, Middlesex County, Massachusetts"
"2223","165","1400000US25017368101","Census Tract 3681.01, Middlesex County, Massachusetts"
"1706","867","1400000US25017368102","Census Tract 3681.02, Middlesex County, Massachusetts"
"1703","370","1400000US25017368200","Census Tract 3682, Middlesex County, Massachusetts"
"1392","103","1400000US25017368300","Census Tract 3683, Middlesex County, Massachusetts"
"1867","129","1400000US25017368400","Census Tract 3684, Middlesex County, Massachusetts"
"1360","91","1400000US25017368500","Census Tract 3685, Middlesex County, Massachusetts"
"1409","116","1400000US25017368600","Census Tract 3686, Middlesex County, Massachusetts"
"1299","165","1400000US25017368700","Census Tract 3687, Middlesex County, Massachusetts"
"1664","171","1400000US25017368800","Census Tract 3688, Middlesex County, Massachusetts"
"1443","355","1400000US25017368901","Census Tract 3689.01, Middlesex County, Massachusetts"
"1769","142","1400000US25017368902","Census Tract 3689.02, Middlesex County, Massachusetts"
"1544","307","1400000US25017369000","Census Tract 3690, Middlesex County, Massachusetts"
"1357","296","1400000US25017369100","Census Tract 3691, Middlesex County, Massachusetts"
"1621","226","1400000US25017370101","Census Tract 3701.01, Middlesex County, Massachusetts"
"1902","110","1400000US25017370102","Census Tract 3701.02, Middlesex County, Massachusetts"
"1723","89","1400000US25017370201","Census Tract 3702.01, Middlesex County, Massachusetts"
"1735","164","1400000US25017370202","Census Tract 3702.02, Middlesex County, Massachusetts"
"1632","105","1400000US25017370300","Census Tract 3703, Middlesex County, Massachusetts"
"1681","91","1400000US25017370400","Census Tract 3704, Middlesex County, Massachusetts"
"1826","161","1400000US25017373100","Census Tract 3731, Middlesex County, Massachusetts"
"1623","97","1400000US25017373200","Census Tract 3732, Middlesex County, Massachusetts"
"1753","117","1400000US25017373300","Census Tract 3733, Middlesex County, Massachusetts"
"2061","204","1400000US25017373400","Census Tract 3734, Middlesex County, Massachusetts"
"2192","155","1400000US25017373500","Census Tract 3735, Middlesex County, Massachusetts"
"1412","363","1400000US25017373600","Census Tract 3736, Middlesex County, Massachusetts"
"2794","1030","1400000US25017373700","Census Tract 3737, Middlesex County, Massachusetts"
"1918","252","1400000US25017373800","Census Tract 3738, Middlesex County, Massachusetts"
"1886","528","1400000US25017373900","Census Tract 3739, Middlesex County, Massachusetts"
"339","160","1400000US25017374000","Census Tract 3740, Middlesex County, Massachusetts"
"2085","394","1400000US25017374100","Census Tract 3741, Middlesex County, Massachusetts"
"1850","243","1400000US25017374200","Census Tract 3742, Middlesex County, Massachusetts"
"2098","442","1400000US25017374300","Census Tract 3743, Middlesex County, Massachusetts"
"1147","961","1400000US25017374400","Census Tract 3744, Middlesex County, Massachusetts"
"1676","91","1400000US25017374500","Census Tract 3745, Middlesex County, Massachusetts"
"1840","281","1400000US25017374600","Census Tract 3746, Middlesex County, Massachusetts"
"1841","130","1400000US25017374700","Census Tract 3747, Middlesex County, Massachusetts"
"1689","73","1400000US25017374800","Census Tract 3748, Middlesex County, Massachusetts"
"1357","435","1400000US25017382100","Census Tract 3821, Middlesex County, Massachusetts"
"1612","251","1400000US25017382200","Census Tract 3822, Middlesex County, Massachusetts"
"1390","410","1400000US25017382300","Census Tract 3823, Middlesex County, Massachusetts"
"1105","248","1400000US25017382400","Census Tract 3824, Middlesex County, Massachusetts"
"1695","112","1400000US25017382500","Census Tract 3825, Middlesex County, Massachusetts"
"1429","37","1400000US25017382601","Census Tract 3826.01, Middlesex County, Massachusetts"
"462","236","1400000US25017382602","Census Tract 3826.02, Middlesex County, Massachusetts"
"1112","84","1400000US25017383101","Census Tract 3831.01, Middlesex County, Massachusetts"
"1010","149","1400000US25017383102","Census Tract 3831.02, Middlesex County, Massachusetts"
"1017","214","1400000US25017383200","Census Tract 3832, Middlesex County, Massachusetts"
"1189","86","1400000US25017383300","Census Tract 3833, Middlesex County, Massachusetts"
"1148","80","1400000US25017383400","Census Tract 3834, Middlesex County, Massachusetts"
"1417","111","1400000US25017383501","Census Tract 3835.01, Middlesex County, Massachusetts"
"1139","196","1400000US25017383502","Census Tract 3835.02, Middlesex County, Massachusetts"
"1541","141","1400000US25017383600","Census Tract 3836, Middlesex County, Massachusetts"
"1721","202","1400000US25017383700","Census Tract 3837, Middlesex County, Massachusetts"
"1623","474","1400000US25017383800","Census Tract 3838, Middlesex County, Massachusetts"
"-","**","1400000US25017383901","Census Tract 3839.01, Middlesex County, Massachusetts"
"1460","274","1400000US25017383902","Census Tract 3839.02, Middlesex County, Massachusetts"
"1560","200","1400000US25017384001","Census Tract 3840.01, Middlesex County, Massachusetts"
"1599","86","1400000US25017384002","Census Tract 3840.02, Middlesex County, Massachusetts"
"1081","173","1400000US25017385100","Census Tract 3851, Middlesex County, Massachusetts"
"1514","328","1400000US25017385201","Census Tract 3852.01, Middlesex County, Massachusetts"
"1636","248","1400000US25017385202","Census Tract 3852.02, Middlesex County, Massachusetts"
"1145","153","1400000US25017386100","Census Tract 3861, Middlesex County, Massachusetts"
"557","133","1400000US25017387100","Census Tract 3871, Middlesex County, Massachusetts"
"954","796","1400000US25017387201","Census Tract 3872.01, Middlesex County, Massachusetts"
"963","117","1400000US25017387202","Census Tract 3872.02, Middlesex County, Massachusetts"
"1101","111","1400000US25017388100","Census Tract 3881, Middlesex County, Massachusetts"
"682","36","1400000US25017388200","Census Tract 3882, Middlesex County, Massachusetts"
"450","139","1400000US25017388300","Census Tract 3883, Middlesex County, Massachusetts"
"-","**","1400000US25017980000","Census Tract 9800, Middlesex County, Massachusetts"
"2042","261","1400000US25021400100","Census Tract 4001, Norfolk County, Massachusetts"
"2148","487","1400000US25021400200","Census Tract 4002, Norfolk County, Massachusetts"
"1990","158","1400000US25021400300","Census Tract 4003, Norfolk County, Massachusetts"
"1996","171","1400000US25021400400","Census Tract 4004, Norfolk County, Massachusetts"
"2368","127","1400000US25021400500","Census Tract 4005, Norfolk County, Massachusetts"
"2368","153","1400000US25021400600","Census Tract 4006, Norfolk County, Massachusetts"
"2665","154","1400000US25021400700","Census Tract 4007, Norfolk County, Massachusetts"
"2195","225","1400000US25021400800","Census Tract 4008, Norfolk County, Massachusetts"
"2020","178","1400000US25021400900","Census Tract 4009, Norfolk County, Massachusetts"
"1713","257","1400000US25021401000","Census Tract 4010, Norfolk County, Massachusetts"
"1698","402","1400000US25021401100","Census Tract 4011, Norfolk County, Massachusetts"
"2306","103","1400000US25021401200","Census Tract 4012, Norfolk County, Massachusetts"
"1711","100","1400000US25021402101","Census Tract 4021.01, Norfolk County, Massachusetts"
"1358","117","1400000US25021402102","Census Tract 4021.02, Norfolk County, Massachusetts"
"1442","237","1400000US25021402200","Census Tract 4022, Norfolk County, Massachusetts"
"2158","145","1400000US25021402300","Census Tract 4023, Norfolk County, Massachusetts"
"1696","295","1400000US25021402400","Census Tract 4024, Norfolk County, Massachusetts"
"1410","148","1400000US25021402500","Census Tract 4025, Norfolk County, Massachusetts"
"-","**","1400000US25021403100","Census Tract 4031, Norfolk County, Massachusetts"
"1853","169","1400000US25021403300","Census Tract 4033, Norfolk County, Massachusetts"
"-","**","1400000US25021403400","Census Tract 4034, Norfolk County, Massachusetts"
"1524","251","1400000US25021403500","Census Tract 4035, Norfolk County, Massachusetts"
"1807","669","1400000US25021404100","Census Tract 4041, Norfolk County, Massachusetts"
"1973","1284","1400000US25021404201","Census Tract 4042.01, Norfolk County, Massachusetts"
"2329","777","1400000US25021404202","Census Tract 4042.02, Norfolk County, Massachusetts"
"3066","1286","1400000US25021404301","Census Tract 4043.01, Norfolk County, Massachusetts"
"2030","674","1400000US25021404302","Census Tract 4043.02, Norfolk County, Massachusetts"
"1139","467","1400000US25021404400","Census Tract 4044, Norfolk County, Massachusetts"
"2013","1390","1400000US25021405100","Census Tract 4051, Norfolk County, Massachusetts"
"1282","130","1400000US25021406101","Census Tract 4061.01, Norfolk County, Massachusetts"
"1287","621","1400000US25021406102","Census Tract 4061.02, Norfolk County, Massachusetts"
"1444","129","1400000US25021407100","Census Tract 4071, Norfolk County, Massachusetts"
"1118","287","1400000US25021408101","Census Tract 4081.01, Norfolk County, Massachusetts"
"1043","151","1400000US25021408102","Census Tract 4081.02, Norfolk County, Massachusetts"
"1154","341","1400000US25021409101","Census Tract 4091.01, Norfolk County, Massachusetts"
"945","642","1400000US25021409102","Census Tract 4091.02, Norfolk County, Massachusetts"
"918","218","1400000US25021410100","Census Tract 4101, Norfolk County, Massachusetts"
"2015","204","1400000US25021410300","Census Tract 4103, Norfolk County, Massachusetts"
"1431","65","1400000US25021410400","Census Tract 4104, Norfolk County, Massachusetts"
"1585","251","1400000US25021411100","Census Tract 4111, Norfolk County, Massachusetts"
"1111","116","1400000US25021411200","Census Tract 4112, Norfolk County, Massachusetts"
"1077","333","1400000US25021411301","Census Tract 4113.01, Norfolk County, Massachusetts"
"1503","384","1400000US25021411302","Census Tract 4113.02, Norfolk County, Massachusetts"
"1102","586","1400000US25021412100","Census Tract 4121, Norfolk County, Massachusetts"
"1910","223","1400000US25021412200","Census Tract 4122, Norfolk County, Massachusetts"
"2134","411","1400000US25021412300","Census Tract 4123, Norfolk County, Massachusetts"
"1167","267","1400000US25021413100","Census Tract 4131, Norfolk County, Massachusetts"
"792","396","1400000US25021413200","Census Tract 4132, Norfolk County, Massachusetts"
"1898","123","1400000US25021413300","Census Tract 4133, Norfolk County, Massachusetts"
"1273","128","1400000US25021413401","Census Tract 4134.01, Norfolk County, Massachusetts"
"1746","49","1400000US25021413402","Census Tract 4134.02, Norfolk County, Massachusetts"
"1382","129","1400000US25021413500","Census Tract 4135, Norfolk County, Massachusetts"
"2234","283","1400000US25021414100","Census Tract 4141, Norfolk County, Massachusetts"
"-","**","1400000US25021414200","Census Tract 4142, Norfolk County, Massachusetts"
"1029","251","1400000US25021414300","Census Tract 4143, Norfolk County, Massachusetts"
"1406","116","1400000US25021415101","Census Tract 4151.01, Norfolk County, Massachusetts"
"1487","190","1400000US25021415102","Census Tract 4151.02, Norfolk County, Massachusetts"
"1811","161","1400000US25021415200","Census Tract 4152, Norfolk County, Massachusetts"
"1360","430","1400000US25021415300","Census Tract 4153, Norfolk County, Massachusetts"
"1014","231","1400000US25021416101","Census Tract 4161.01, Norfolk County, Massachusetts"
"1589","186","1400000US25021416102","Census Tract 4161.02, Norfolk County, Massachusetts"
"1512","652","1400000US25021416200","Census Tract 4162, Norfolk County, Massachusetts"
"858","492","1400000US25021416300","Census Tract 4163, Norfolk County, Massachusetts"
"2917","723","1400000US25021416400","Census Tract 4164, Norfolk County, Massachusetts"
"1409","122","1400000US25021417100","Census Tract 4171, Norfolk County, Massachusetts"
"1629","186","1400000US25021417200","Census Tract 4172, Norfolk County, Massachusetts"
"1639","323","1400000US25021417300","Census Tract 4173, Norfolk County, Massachusetts"
"1170","216","1400000US25021417400","Census Tract 4174, Norfolk County, Massachusetts"
"1470","115","1400000US25021417501","Census Tract 4175.01, Norfolk County, Massachusetts"
"1193","93","1400000US25021417502","Census Tract 4175.02, Norfolk County, Massachusetts"
"1310","144","1400000US25021417601","Census Tract 4176.01, Norfolk County, Massachusetts"
"1220","142","1400000US25021417602","Census Tract 4176.02, Norfolk County, Massachusetts"
"1315","283","1400000US25021417701","Census Tract 4177.01, Norfolk County, Massachusetts"
"1493","143","1400000US25021417702","Census Tract 4177.02, Norfolk County, Massachusetts"
"1302","266","1400000US25021417801","Census Tract 4178.01, Norfolk County, Massachusetts"
"518","147","1400000US25021417802","Census Tract 4178.02, Norfolk County, Massachusetts"
"1264","117","1400000US25021417901","Census Tract 4179.01, Norfolk County, Massachusetts"
"1420","49","1400000US25021417902","Census Tract 4179.02, Norfolk County, Massachusetts"
"1514","95","1400000US25021418002","Census Tract 4180.02, Norfolk County, Massachusetts"
"1767","88","1400000US25021418003","Census Tract 4180.03, Norfolk County, Massachusetts"
"1397","80","1400000US25021418004","Census Tract 4180.04, Norfolk County, Massachusetts"
"1475","206","1400000US25021418101","Census Tract 4181.01, Norfolk County, Massachusetts"
"1360","80","1400000US25021418102","Census Tract 4181.02, Norfolk County, Massachusetts"
"1486","179","1400000US25021418200","Census Tract 4182, Norfolk County, Massachusetts"
"1790","153","1400000US25021419100","Census Tract 4191, Norfolk County, Massachusetts"
"1265","365","1400000US25021419200","Census Tract 4192, Norfolk County, Massachusetts"
"1000","179","1400000US25021419300","Census Tract 4193, Norfolk County, Massachusetts"
"1315","181","1400000US25021419400","Census Tract 4194, Norfolk County, Massachusetts"
"1623","209","1400000US25021419500","Census Tract 4195, Norfolk County, Massachusetts"
"2488","214","1400000US25021419600","Census Tract 4196, Norfolk County, Massachusetts"
"-","**","1400000US25021419700","Census Tract 4197, Norfolk County, Massachusetts"
"1127","175","1400000US25021419800","Census Tract 4198, Norfolk County, Massachusetts"
"1663","177","1400000US25021420100","Census Tract 4201, Norfolk County, Massachusetts"
"-","**","1400000US25021420201","Census Tract 4202.01, Norfolk County, Massachusetts"
"1257","296","1400000US25021420202","Census Tract 4202.02, Norfolk County, Massachusetts"
"1122","146","1400000US25021420301","Census Tract 4203.01, Norfolk County, Massachusetts"
"1416","140","1400000US25021420302","Census Tract 4203.02, Norfolk County, Massachusetts"
"445","214","1400000US25021421100","Census Tract 4211, Norfolk County, Massachusetts"
"965","47","1400000US25021421200","Census Tract 4212, Norfolk County, Massachusetts"
"1484","278","1400000US25021422100","Census Tract 4221, Norfolk County, Massachusetts"
"1393","99","1400000US25021422200","Census Tract 4222, Norfolk County, Massachusetts"
"537","498","1400000US25021422301","Census Tract 4223.01, Norfolk County, Massachusetts"
"1620","76","1400000US25021422302","Census Tract 4223.02, Norfolk County, Massachusetts"
"1128","229","1400000US25021422400","Census Tract 4224, Norfolk County, Massachusetts"
"1459","176","1400000US25021422501","Census Tract 4225.01, Norfolk County, Massachusetts"
"1099","72","1400000US25021422502","Census Tract 4225.02, Norfolk County, Massachusetts"
"1534","615","1400000US25021422600","Census Tract 4226, Norfolk County, Massachusetts"
"1330","226","1400000US25021422700","Census Tract 4227, Norfolk County, Massachusetts"
"1435","114","1400000US25021422800","Census Tract 4228, Norfolk County, Massachusetts"
"1359","423","1400000US25021423100","Census Tract 4231, Norfolk County, Massachusetts"
"1423","201","1400000US25021440100","Census Tract 4401, Norfolk County, Massachusetts"
"-","**","1400000US25021441202","Census Tract 4412.02, Norfolk County, Massachusetts"
"1016","334","1400000US25021441203","Census Tract 4412.03, Norfolk County, Massachusetts"
"1015","325","1400000US25021441204","Census Tract 4412.04, Norfolk County, Massachusetts"
"1292","129","1400000US25021442101","Census Tract 4421.01, Norfolk County, Massachusetts"
"1274","497","1400000US25021442102","Census Tract 4421.02, Norfolk County, Massachusetts"
"-","**","1400000US25021442103","Census Tract 4421.03, Norfolk County, Massachusetts"
"1708","124","1400000US25021442201","Census Tract 4422.01, Norfolk County, Massachusetts"
"998","135","1400000US25021442202","Census Tract 4422.02, Norfolk County, Massachusetts"
"1179","368","1400000US25021443101","Census Tract 4431.01, Norfolk County, Massachusetts"
"1037","416","1400000US25021443102","Census Tract 4431.02, Norfolk County, Massachusetts"
"1557","296","1400000US25021456101","Census Tract 4561.01, Norfolk County, Massachusetts"
"1200","101","1400000US25021456102","Census Tract 4561.02, Norfolk County, Massachusetts"
"1620","142","1400000US25021456200","Census Tract 4562, Norfolk County, Massachusetts"
"1198","120","1400000US25021456301","Census Tract 4563.01, Norfolk County, Massachusetts"
"1531","147","1400000US25021456302","Census Tract 4563.02, Norfolk County, Massachusetts"
"1150","335","1400000US25021456401","Census Tract 4564.01, Norfolk County, Massachusetts"
"1814","351","1400000US25021456402","Census Tract 4564.02, Norfolk County, Massachusetts"
"1083","152","1400000US25021457100","Census Tract 4571, Norfolk County, Massachusetts"
"1593","258","1400000US25021457200","Census Tract 4572, Norfolk County, Massachusetts"
"1258","507","1400000US25023500101","Census Tract 5001.01, Plymouth County, Massachusetts"
"1638","254","1400000US25023500103","Census Tract 5001.03, Plymouth County, Massachusetts"
"1054","238","1400000US25023500104","Census Tract 5001.04, Plymouth County, Massachusetts"
"1353","442","1400000US25023501101","Census Tract 5011.01, Plymouth County, Massachusetts"
"1701","291","1400000US25023501102","Census Tract 5011.02, Plymouth County, Massachusetts"
"-","**","1400000US25023501201","Census Tract 5012.01, Plymouth County, Massachusetts"
"2338","106","1400000US25023501202","Census Tract 5012.02, Plymouth County, Massachusetts"
"1297","175","1400000US25023502101","Census Tract 5021.01, Plymouth County, Massachusetts"
"692","297","1400000US25023502102","Census Tract 5021.02, Plymouth County, Massachusetts"
"1284","136","1400000US25023502200","Census Tract 5022, Plymouth County, Massachusetts"
"-","**","1400000US25023503101","Census Tract 5031.01, Plymouth County, Massachusetts"
"988","472","1400000US25023503102","Census Tract 5031.02, Plymouth County, Massachusetts"
"715","524","1400000US25023504101","Census Tract 5041.01, Plymouth County, Massachusetts"
"-","**","1400000US25023504102","Census Tract 5041.02, Plymouth County, Massachusetts"
"-","**","1400000US25023505101","Census Tract 5051.01, Plymouth County, Massachusetts"
"1183","134","1400000US25023505102","Census Tract 5051.02, Plymouth County, Massachusetts"
"1190","312","1400000US25023505200","Census Tract 5052, Plymouth County, Massachusetts"
"-","**","1400000US25023506101","Census Tract 5061.01, Plymouth County, Massachusetts"
"1612","94","1400000US25023506102","Census Tract 5061.02, Plymouth County, Massachusetts"
"1219","212","1400000US25023506202","Census Tract 5062.02, Plymouth County, Massachusetts"
"774","107","1400000US25023506203","Census Tract 5062.03, Plymouth County, Massachusetts"
"1390","525","1400000US25023506204","Census Tract 5062.04, Plymouth County, Massachusetts"
"1617","752","1400000US25023507101","Census Tract 5071.01, Plymouth County, Massachusetts"
"1703","602","1400000US25023507103","Census Tract 5071.03, Plymouth County, Massachusetts"
"1672","427","1400000US25023507104","Census Tract 5071.04, Plymouth County, Massachusetts"
"1668","229","1400000US25023508101","Census Tract 5081.01, Plymouth County, Massachusetts"
"1333","989","1400000US25023508102","Census Tract 5081.02, Plymouth County, Massachusetts"
"962","180","1400000US25023508200","Census Tract 5082, Plymouth County, Massachusetts"
"1106","282","1400000US25023509101","Census Tract 5091.01, Plymouth County, Massachusetts"
"1087","171","1400000US25023509102","Census Tract 5091.02, Plymouth County, Massachusetts"
"1399","56","1400000US25023510100","Census Tract 5101, Plymouth County, Massachusetts"
"1139","308","1400000US25023510200","Census Tract 5102, Plymouth County, Massachusetts"
"1018","111","1400000US25023510300","Census Tract 5103, Plymouth County, Massachusetts"
"962","81","1400000US25023510400","Census Tract 5104, Plymouth County, Massachusetts"
"1025","258","1400000US25023510501","Census Tract 5105.01, Plymouth County, Massachusetts"
"651","103","1400000US25023510502","Census Tract 5105.02, Plymouth County, Massachusetts"
"1118","80","1400000US25023510503","Census Tract 5105.03, Plymouth County, Massachusetts"
"1411","1172","1400000US25023510600","Census Tract 5106, Plymouth County, Massachusetts"
"1163","87","1400000US25023510700","Census Tract 5107, Plymouth County, Massachusetts"
"1021","122","1400000US25023510800","Census Tract 5108, Plymouth County, Massachusetts"
"288","64","1400000US25023510900","Census Tract 5109, Plymouth County, Massachusetts"
"864","213","1400000US25023511000","Census Tract 5110, Plymouth County, Massachusetts"
"1314","862","1400000US25023511100","Census Tract 5111, Plymouth County, Massachusetts"
"618","251","1400000US25023511200","Census Tract 5112, Plymouth County, Massachusetts"
"1001","94","1400000US25023511301","Census Tract 5113.01, Plymouth County, Massachusetts"
"735","356","1400000US25023511302","Census Tract 5113.02, Plymouth County, Massachusetts"
"1050","85","1400000US25023511400","Census Tract 5114, Plymouth County, Massachusetts"
"1131","82","1400000US25023511500","Census Tract 5115, Plymouth County, Massachusetts"
"752","401","1400000US25023511600","Census Tract 5116, Plymouth County, Massachusetts"
"841","600","1400000US25023511701","Census Tract 5117.01, Plymouth County, Massachusetts"
"1132","30","1400000US25023511702","Census Tract 5117.02, Plymouth County, Massachusetts"
"1254","129","1400000US25023520100","Census Tract 5201, Plymouth County, Massachusetts"
"1138","120","1400000US25023520201","Census Tract 5202.01, Plymouth County, Massachusetts"
"1022","208","1400000US25023520202","Census Tract 5202.02, Plymouth County, Massachusetts"
"764","575","1400000US25023521101","Census Tract 5211.01, Plymouth County, Massachusetts"
"1124","204","1400000US25023521102","Census Tract 5211.02, Plymouth County, Massachusetts"
"1151","102","1400000US25023521201","Census Tract 5212.01, Plymouth County, Massachusetts"
"1086","351","1400000US25023521202","Census Tract 5212.02, Plymouth County, Massachusetts"
"1054","496","1400000US25023522101","Census Tract 5221.01, Plymouth County, Massachusetts"
"-","**","1400000US25023522102","Census Tract 5221.02, Plymouth County, Massachusetts"
"1029","353","1400000US25023523100","Census Tract 5231, Plymouth County, Massachusetts"
"927","90","1400000US25023523201","Census Tract 5232.01, Plymouth County, Massachusetts"
"862","469","1400000US25023523202","Census Tract 5232.02, Plymouth County, Massachusetts"
"1098","174","1400000US25023524101","Census Tract 5241.01, Plymouth County, Massachusetts"
"1094","206","1400000US25023524102","Census Tract 5241.02, Plymouth County, Massachusetts"
"1453","119","1400000US25023525101","Census Tract 5251.01, Plymouth County, Massachusetts"
"1489","601","1400000US25023525104","Census Tract 5251.04, Plymouth County, Massachusetts"
"1434","80","1400000US25023525203","Census Tract 5252.03, Plymouth County, Massachusetts"
"1929","294","1400000US25023525204","Census Tract 5252.04, Plymouth County, Massachusetts"
"-","**","1400000US25023525300","Census Tract 5253, Plymouth County, Massachusetts"
"-","**","1400000US25023526100","Census Tract 5261, Plymouth County, Massachusetts"
"-","**","1400000US25023530100","Census Tract 5301, Plymouth County, Massachusetts"
"1254","109","1400000US25023530200","Census Tract 5302, Plymouth County, Massachusetts"
"1214","119","1400000US25023530300","Census Tract 5303, Plymouth County, Massachusetts"
"1438","380","1400000US25023530400","Census Tract 5304, Plymouth County, Massachusetts"
"1185","105","1400000US25023530500","Census Tract 5305, Plymouth County, Massachusetts"
"1556","287","1400000US25023530600","Census Tract 5306, Plymouth County, Massachusetts"
"1642","261","1400000US25023530700","Census Tract 5307, Plymouth County, Massachusetts"
"1365","1137","1400000US25023530801","Census Tract 5308.01, Plymouth County, Massachusetts"
"1090","217","1400000US25023530802","Census Tract 5308.02, Plymouth County, Massachusetts"
"1352","84","1400000US25023530901","Census Tract 5309.01, Plymouth County, Massachusetts"
"1560","752","1400000US25023530902","Census Tract 5309.02, Plymouth County, Massachusetts"
"1440","113","1400000US25023540101","Census Tract 5401.01, Plymouth County, Massachusetts"
"975","392","1400000US25023540102","Census Tract 5401.02, Plymouth County, Massachusetts"
"-","**","1400000US25023540103","Census Tract 5401.03, Plymouth County, Massachusetts"
"985","309","1400000US25023541100","Census Tract 5411, Plymouth County, Massachusetts"
"1181","821","1400000US25023542101","Census Tract 5421.01, Plymouth County, Massachusetts"
"964","482","1400000US25023542102","Census Tract 5421.02, Plymouth County, Massachusetts"
"1164","274","1400000US25023542200","Census Tract 5422, Plymouth County, Massachusetts"
"1135","93","1400000US25023542300","Census Tract 5423, Plymouth County, Massachusetts"
"1014","350","1400000US25023543100","Census Tract 5431, Plymouth County, Massachusetts"
"1385","126","1400000US25023544100","Census Tract 5441, Plymouth County, Massachusetts"
"1102","454","1400000US25023544200","Census Tract 5442, Plymouth County, Massachusetts"
"1137","114","1400000US25023545100","Census Tract 5451, Plymouth County, Massachusetts"
"1038","221","1400000US25023545200","Census Tract 5452, Plymouth County, Massachusetts"
"1229","137","1400000US25023545300","Census Tract 5453, Plymouth County, Massachusetts"
"781","628","1400000US25023545400","Census Tract 5454, Plymouth County, Massachusetts"
"1186","169","1400000US25023560100","Census Tract 5601, Plymouth County, Massachusetts"
"1029","210","1400000US25023561100","Census Tract 5611, Plymouth County, Massachusetts"
"788","117","1400000US25023561200","Census Tract 5612, Plymouth County, Massachusetts"
