"B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M","GEO_ID","NAME"
"2086","194","1782","171","304","142","1400000US25021421200","Census Tract 4212, Norfolk County, Massachusetts"
"2038","79","1578","126","460","115","1400000US25021422100","Census Tract 4221, Norfolk County, Massachusetts"
"3676","127","2149","221","1527","207","1400000US25021422200","Census Tract 4222, Norfolk County, Massachusetts"
"1086","89","1036","88","50","54","1400000US25021422301","Census Tract 4223.01, Norfolk County, Massachusetts"
"3108","135","1535","224","1573","197","1400000US25021422302","Census Tract 4223.02, Norfolk County, Massachusetts"
"3407","130","1996","194","1411","225","1400000US25021422400","Census Tract 4224, Norfolk County, Massachusetts"
"2222","93","1228","160","994","161","1400000US25021422501","Census Tract 4225.01, Norfolk County, Massachusetts"
"2233","125","1332","171","901","179","1400000US25021422502","Census Tract 4225.02, Norfolk County, Massachusetts"
"2507","126","2298","187","209","145","1400000US25021422600","Census Tract 4226, Norfolk County, Massachusetts"
"1553","65","1271","90","282","85","1400000US25021422700","Census Tract 4227, Norfolk County, Massachusetts"
"1893","50","1477","107","416","103","1400000US25021422800","Census Tract 4228, Norfolk County, Massachusetts"
"3087","145","2391","160","696","188","1400000US25021423100","Census Tract 4231, Norfolk County, Massachusetts"
"3666","210","2609","266","1057","242","1400000US25021440100","Census Tract 4401, Norfolk County, Massachusetts"
"953","54","941","53","12","11","1400000US25021441202","Census Tract 4412.02, Norfolk County, Massachusetts"
"1536","57","1225","92","311","85","1400000US25021441203","Census Tract 4412.03, Norfolk County, Massachusetts"
"1769","86","1451","98","318","87","1400000US25021441204","Census Tract 4412.04, Norfolk County, Massachusetts"
"1772","78","1532","87","240","69","1400000US25021442101","Census Tract 4421.01, Norfolk County, Massachusetts"
"2812","97","2435","157","377","139","1400000US25021442102","Census Tract 4421.02, Norfolk County, Massachusetts"
"2291","80","2232","99","59","66","1400000US25021442103","Census Tract 4421.03, Norfolk County, Massachusetts"
"1603","72","1203","94","400","80","1400000US25021442201","Census Tract 4422.01, Norfolk County, Massachusetts"
"3463","121","2229","197","1234","212","1400000US25021442202","Census Tract 4422.02, Norfolk County, Massachusetts"
"3018","153","2392","186","626","170","1400000US25021443101","Census Tract 4431.01, Norfolk County, Massachusetts"
"3508","188","2946","196","562","147","1400000US25021443102","Census Tract 4431.02, Norfolk County, Massachusetts"
"1284","103","1167","92","117","75","1400000US25021456101","Census Tract 4561.01, Norfolk County, Massachusetts"
"1989","109","1105","144","884","155","1400000US25021456102","Census Tract 4561.02, Norfolk County, Massachusetts"
"1566","79","1075","119","491","114","1400000US25021456200","Census Tract 4562, Norfolk County, Massachusetts"
"800","53","325","61","475","69","1400000US25021456301","Census Tract 4563.01, Norfolk County, Massachusetts"
"2433","123","1613","168","820","177","1400000US25021456302","Census Tract 4563.02, Norfolk County, Massachusetts"
"991","72","790","82","201","75","1400000US25021456401","Census Tract 4564.01, Norfolk County, Massachusetts"
"1837","85","1755","92","82","62","1400000US25021456402","Census Tract 4564.02, Norfolk County, Massachusetts"
"1574","92","1163","112","411","102","1400000US25021457100","Census Tract 4571, Norfolk County, Massachusetts"
"2222","75","1812","128","410","116","1400000US25021457200","Census Tract 4572, Norfolk County, Massachusetts"
"1689","113","1297","132","392","112","1400000US25023500101","Census Tract 5001.01, Plymouth County, Massachusetts"
"1164","124","816","112","348","94","1400000US25023500103","Census Tract 5001.03, Plymouth County, Massachusetts"
"1912","137","1305","158","607","135","1400000US25023500104","Census Tract 5001.04, Plymouth County, Massachusetts"
"1246","68","1029","87","217","60","1400000US25023501101","Census Tract 5011.01, Plymouth County, Massachusetts"
"3326","136","2531","171","795","161","1400000US25023501102","Census Tract 5011.02, Plymouth County, Massachusetts"
"1302","55","1268","52","34","41","1400000US25023501201","Census Tract 5012.01, Plymouth County, Massachusetts"
"2999","166","2351","172","648","158","1400000US25023501202","Census Tract 5012.02, Plymouth County, Massachusetts"
"2286","178","1459","229","827","222","1400000US25023502101","Census Tract 5021.01, Plymouth County, Massachusetts"
"2208","153","1676","222","532","196","1400000US25023502102","Census Tract 5021.02, Plymouth County, Massachusetts"
"2465","164","2086","165","379","114","1400000US25023502200","Census Tract 5022, Plymouth County, Massachusetts"
"2289","109","2195","113","94","55","1400000US25023503101","Census Tract 5031.01, Plymouth County, Massachusetts"
"2624","104","2132","141","492","134","1400000US25023503102","Census Tract 5031.02, Plymouth County, Massachusetts"
"1919","85","1725","98","194","60","1400000US25023504101","Census Tract 5041.01, Plymouth County, Massachusetts"
"1747","95","1701","101","46","33","1400000US25023504102","Census Tract 5041.02, Plymouth County, Massachusetts"
"2535","194","2344","204","191","110","1400000US25023505101","Census Tract 5051.01, Plymouth County, Massachusetts"
"1876","91","1672","116","204","83","1400000US25023505102","Census Tract 5051.02, Plymouth County, Massachusetts"
"2823","205","2292","243","531","165","1400000US25023505200","Census Tract 5052, Plymouth County, Massachusetts"
"2414","165","2276","195","138","102","1400000US25023506101","Census Tract 5061.01, Plymouth County, Massachusetts"
"2372","147","1748","173","624","159","1400000US25023506102","Census Tract 5061.02, Plymouth County, Massachusetts"
"950","66","762","54","188","50","1400000US25023506202","Census Tract 5062.02, Plymouth County, Massachusetts"
"1930","145","1390","153","540","166","1400000US25023506203","Census Tract 5062.03, Plymouth County, Massachusetts"
"1983","193","1678","225","305","135","1400000US25023506204","Census Tract 5062.04, Plymouth County, Massachusetts"
"1976","101","1746","112","230","80","1400000US25023507101","Census Tract 5071.01, Plymouth County, Massachusetts"
"1574","110","1470","108","104","68","1400000US25023507103","Census Tract 5071.03, Plymouth County, Massachusetts"
"2164","121","1853","127","311","105","1400000US25023507104","Census Tract 5071.04, Plymouth County, Massachusetts"
"2517","119","2022","154","495","148","1400000US25023508101","Census Tract 5081.01, Plymouth County, Massachusetts"
"1915","91","1641","114","274","95","1400000US25023508102","Census Tract 5081.02, Plymouth County, Massachusetts"
"2131","111","1903","128","228","117","1400000US25023508200","Census Tract 5082, Plymouth County, Massachusetts"
"2536","162","2125","192","411","171","1400000US25023509101","Census Tract 5091.01, Plymouth County, Massachusetts"
"2413","176","1925","171","488","154","1400000US25023509102","Census Tract 5091.02, Plymouth County, Massachusetts"
"1539","101","1457","100","82","65","1400000US25023510100","Census Tract 5101, Plymouth County, Massachusetts"
"1981","128","1470","175","511","149","1400000US25023510200","Census Tract 5102, Plymouth County, Massachusetts"
"1383","94","354","98","1029","126","1400000US25023510300","Census Tract 5103, Plymouth County, Massachusetts"
"1094","80","458","79","636","98","1400000US25023510400","Census Tract 5104, Plymouth County, Massachusetts"
"1084","86","670","110","414","121","1400000US25023510501","Census Tract 5105.01, Plymouth County, Massachusetts"
"2534","111","760","185","1774","192","1400000US25023510502","Census Tract 5105.02, Plymouth County, Massachusetts"
"1648","111","506","105","1142","138","1400000US25023510503","Census Tract 5105.03, Plymouth County, Massachusetts"
"925","63","862","77","63","47","1400000US25023510600","Census Tract 5106, Plymouth County, Massachusetts"
"1895","123","1259","167","636","152","1400000US25023510700","Census Tract 5107, Plymouth County, Massachusetts"
"2024","183","803","169","1221","228","1400000US25023510800","Census Tract 5108, Plymouth County, Massachusetts"
"1026","101","91","75","935","117","1400000US25023510900","Census Tract 5109, Plymouth County, Massachusetts"
"1073","61","501","115","572","119","1400000US25023511000","Census Tract 5110, Plymouth County, Massachusetts"
"1704","84","1502","139","202","113","1400000US25023511100","Census Tract 5111, Plymouth County, Massachusetts"
"1704","97","831","165","873","162","1400000US25023511200","Census Tract 5112, Plymouth County, Massachusetts"
"1612","111","978","150","634","130","1400000US25023511301","Census Tract 5113.01, Plymouth County, Massachusetts"
"1118","88","816","97","302","84","1400000US25023511302","Census Tract 5113.02, Plymouth County, Massachusetts"
"1155","108","411","103","744","132","1400000US25023511400","Census Tract 5114, Plymouth County, Massachusetts"
"1459","84","616","113","843","113","1400000US25023511500","Census Tract 5115, Plymouth County, Massachusetts"
"2505","166","1305","193","1200","200","1400000US25023511600","Census Tract 5116, Plymouth County, Massachusetts"
"1467","100","1283","111","184","96","1400000US25023511701","Census Tract 5117.01, Plymouth County, Massachusetts"
"887","48","574","57","313","62","1400000US25023511702","Census Tract 5117.02, Plymouth County, Massachusetts"
"2560","148","2032","202","528","159","1400000US25023520100","Census Tract 5201, Plymouth County, Massachusetts"
"1576","92","1122","112","454","108","1400000US25023520201","Census Tract 5202.01, Plymouth County, Massachusetts"
"2260","153","1536","178","724","172","1400000US25023520202","Census Tract 5202.02, Plymouth County, Massachusetts"
"1666","78","1398","104","268","87","1400000US25023521101","Census Tract 5211.01, Plymouth County, Massachusetts"
"1221","69","729","104","492","103","1400000US25023521102","Census Tract 5211.02, Plymouth County, Massachusetts"
"1220","74","646","82","574","97","1400000US25023521201","Census Tract 5212.01, Plymouth County, Massachusetts"
"1359","71","1083","111","276","96","1400000US25023521202","Census Tract 5212.02, Plymouth County, Massachusetts"
"1586","90","1563","92","23","21","1400000US25023522101","Census Tract 5221.01, Plymouth County, Massachusetts"
"2321","97","1995","127","326","93","1400000US25023522102","Census Tract 5221.02, Plymouth County, Massachusetts"
"1086","67","834","96","252","87","1400000US25023523100","Census Tract 5231, Plymouth County, Massachusetts"
"936","64","750","78","186","49","1400000US25023523201","Census Tract 5232.01, Plymouth County, Massachusetts"
"2806","135","2321","171","485","115","1400000US25023523202","Census Tract 5232.02, Plymouth County, Massachusetts"
"1031","75","915","80","116","60","1400000US25023524101","Census Tract 5241.01, Plymouth County, Massachusetts"
"1468","102","1250","99","218","67","1400000US25023524102","Census Tract 5241.02, Plymouth County, Massachusetts"
"2377","183","1489","204","888","179","1400000US25023525101","Census Tract 5251.01, Plymouth County, Massachusetts"
"2108","140","1908","167","200","102","1400000US25023525104","Census Tract 5251.04, Plymouth County, Massachusetts"
"2256","178","1353","196","903","227","1400000US25023525203","Census Tract 5252.03, Plymouth County, Massachusetts"
"1183","83","977","128","206","101","1400000US25023525204","Census Tract 5252.04, Plymouth County, Massachusetts"
"8","8","8","8","0","12","1400000US25023525300","Census Tract 5253, Plymouth County, Massachusetts"
"2904","124","2637","159","267","143","1400000US25023526100","Census Tract 5261, Plymouth County, Massachusetts"
"1776","82","1339","124","437","122","1400000US25023530100","Census Tract 5301, Plymouth County, Massachusetts"
"1581","109","768","130","813","137","1400000US25023530200","Census Tract 5302, Plymouth County, Massachusetts"
"1836","146","906","134","930","162","1400000US25023530300","Census Tract 5303, Plymouth County, Massachusetts"
"2250","133","2146","138","104","62","1400000US25023530400","Census Tract 5304, Plymouth County, Massachusetts"
"2029","182","1339","153","690","195","1400000US25023530500","Census Tract 5305, Plymouth County, Massachusetts"
"1926","112","1834","123","92","63","1400000US25023530600","Census Tract 5306, Plymouth County, Massachusetts"
"2766","194","2173","190","593","171","1400000US25023530700","Census Tract 5307, Plymouth County, Massachusetts"
"2338","166","2140","191","198","144","1400000US25023530801","Census Tract 5308.01, Plymouth County, Massachusetts"
"1940","174","1610","178","330","140","1400000US25023530802","Census Tract 5308.02, Plymouth County, Massachusetts"
"3220","162","2763","191","457","196","1400000US25023530901","Census Tract 5309.01, Plymouth County, Massachusetts"
"1683","100","1593","104","90","48","1400000US25023530902","Census Tract 5309.02, Plymouth County, Massachusetts"
"1691","82","1223","92","468","85","1400000US25023540101","Census Tract 5401.01, Plymouth County, Massachusetts"
"973","72","857","67","116","55","1400000US25023540102","Census Tract 5401.02, Plymouth County, Massachusetts"
"1419","69","1386","75","33","30","1400000US25023540103","Census Tract 5401.03, Plymouth County, Massachusetts"
"1928","113","1795","111","133","54","1400000US25023541100","Census Tract 5411, Plymouth County, Massachusetts"
"2723","107","2587","134","136","93","1400000US25023542101","Census Tract 5421.01, Plymouth County, Massachusetts"
"990","61","835","83","155","61","1400000US25023542102","Census Tract 5421.02, Plymouth County, Massachusetts"
"2785","118","2547","175","238","141","1400000US25023542200","Census Tract 5422, Plymouth County, Massachusetts"
"2785","172","1486","179","1299","240","1400000US25023542300","Census Tract 5423, Plymouth County, Massachusetts"
"1010","70","872","67","138","63","1400000US25023543100","Census Tract 5431, Plymouth County, Massachusetts"
"1993","116","1872","136","121","76","1400000US25023544100","Census Tract 5441, Plymouth County, Massachusetts"
"2496","141","2221","178","275","115","1400000US25023544200","Census Tract 5442, Plymouth County, Massachusetts"
"2720","169","2365","203","355","148","1400000US25023545100","Census Tract 5451, Plymouth County, Massachusetts"
"2482","232","1675","249","807","253","1400000US25023545200","Census Tract 5452, Plymouth County, Massachusetts"
"1966","232","1535","238","431","184","1400000US25023545300","Census Tract 5453, Plymouth County, Massachusetts"
"2329","209","1316","203","1013","243","1400000US25023545400","Census Tract 5454, Plymouth County, Massachusetts"
"2648","140","2085","185","563","176","1400000US25023560100","Census Tract 5601, Plymouth County, Massachusetts"
"1942","114","1559","141","383","112","1400000US25023561100","Census Tract 5611, Plymouth County, Massachusetts"
"201","51","88","31","113","46","1400000US25023561200","Census Tract 5612, Plymouth County, Massachusetts"
"0","12","0","12","0","12","1400000US25023990003","Census Tract 9900.03, Plymouth County, Massachusetts"
"2048","106","503","111","1545","121","1400000US25025000100","Census Tract 1, Suffolk County, Massachusetts"
"1567","56","438","97","1129","102","1400000US25025000201","Census Tract 2.01, Suffolk County, Massachusetts"
"1516","62","461","101","1055","119","1400000US25025000202","Census Tract 2.02, Suffolk County, Massachusetts"
"1168","87","397","90","771","116","1400000US25025000301","Census Tract 3.01, Suffolk County, Massachusetts"
"1296","95","716","112","580","123","1400000US25025000302","Census Tract 3.02, Suffolk County, Massachusetts"
"2668","180","272","101","2396","207","1400000US25025000401","Census Tract 4.01, Suffolk County, Massachusetts"
"1356","93","497","92","859","103","1400000US25025000402","Census Tract 4.02, Suffolk County, Massachusetts"
"1702","102","276","47","1426","107","1400000US25025000502","Census Tract 5.02, Suffolk County, Massachusetts"
"1246","88","310","74","936","101","1400000US25025000503","Census Tract 5.03, Suffolk County, Massachusetts"
"2507","162","464","133","2043","197","1400000US25025000504","Census Tract 5.04, Suffolk County, Massachusetts"
"1438","72","454","81","984","94","1400000US25025000601","Census Tract 6.01, Suffolk County, Massachusetts"
"2060","97","126","60","1934","117","1400000US25025000602","Census Tract 6.02, Suffolk County, Massachusetts"
"2126","147","302","140","1824","181","1400000US25025000701","Census Tract 7.01, Suffolk County, Massachusetts"
"1025","74","56","39","969","74","1400000US25025000703","Census Tract 7.03, Suffolk County, Massachusetts"
"2290","130","248","114","2042","151","1400000US25025000704","Census Tract 7.04, Suffolk County, Massachusetts"
"2696","160","489","127","2207","205","1400000US25025000802","Census Tract 8.02, Suffolk County, Massachusetts"
"515","81","3","6","512","80","1400000US25025000803","Census Tract 8.03, Suffolk County, Massachusetts"
"435","63","53","31","382","65","1400000US25025010103","Census Tract 101.03, Suffolk County, Massachusetts"
"1663","112","408","93","1255","106","1400000US25025010104","Census Tract 101.04, Suffolk County, Massachusetts"
"3259","259","183","127","3076","270","1400000US25025010203","Census Tract 102.03, Suffolk County, Massachusetts"
"1026","104","124","43","902","95","1400000US25025010204","Census Tract 102.04, Suffolk County, Massachusetts"
"269","23","26","19","243","28","1400000US25025010300","Census Tract 103, Suffolk County, Massachusetts"
"1912","137","89","49","1823","135","1400000US25025010403","Census Tract 104.03, Suffolk County, Massachusetts"
"1241","100","149","61","1092","95","1400000US25025010404","Census Tract 104.04, Suffolk County, Massachusetts"
"830","76","31","17","799","77","1400000US25025010405","Census Tract 104.05, Suffolk County, Massachusetts"
"860","64","83","36","777","63","1400000US25025010408","Census Tract 104.08, Suffolk County, Massachusetts"
"1534","118","151","62","1383","112","1400000US25025010500","Census Tract 105, Suffolk County, Massachusetts"
"2090","190","289","90","1801","216","1400000US25025010600","Census Tract 106, Suffolk County, Massachusetts"
"1357","115","424","88","933","130","1400000US25025010701","Census Tract 107.01, Suffolk County, Massachusetts"
"1423","122","644","94","779","119","1400000US25025010702","Census Tract 107.02, Suffolk County, Massachusetts"
"1597","157","844","126","753","119","1400000US25025010801","Census Tract 108.01, Suffolk County, Massachusetts"
"1828","144","736","135","1092","153","1400000US25025010802","Census Tract 108.02, Suffolk County, Massachusetts"
"2736","200","1028","173","1708","194","1400000US25025020101","Census Tract 201.01, Suffolk County, Massachusetts"
"2131","160","535","142","1596","189","1400000US25025020200","Census Tract 202, Suffolk County, Massachusetts"
"1242","116","266","84","976","124","1400000US25025020301","Census Tract 203.01, Suffolk County, Massachusetts"
"560","61","212","56","348","70","1400000US25025020302","Census Tract 203.02, Suffolk County, Massachusetts"
"2316","180","523","105","1793","171","1400000US25025020303","Census Tract 203.03, Suffolk County, Massachusetts"
"1312","92","294","82","1018","120","1400000US25025030100","Census Tract 301, Suffolk County, Massachusetts"
"975","95","191","75","784","114","1400000US25025030200","Census Tract 302, Suffolk County, Massachusetts"
"2555","212","803","163","1752","208","1400000US25025030300","Census Tract 303, Suffolk County, Massachusetts"
"1395","112","225","61","1170","117","1400000US25025030400","Census Tract 304, Suffolk County, Massachusetts"
"1404","109","657","78","747","101","1400000US25025030500","Census Tract 305, Suffolk County, Massachusetts"
"1295","73","684","112","611","108","1400000US25025040100","Census Tract 401, Suffolk County, Massachusetts"
"736","50","316","54","420","50","1400000US25025040200","Census Tract 402, Suffolk County, Massachusetts"
"2104","97","1217","162","887","167","1400000US25025040300","Census Tract 403, Suffolk County, Massachusetts"
"1339","107","569","139","770","156","1400000US25025040401","Census Tract 404.01, Suffolk County, Massachusetts"
"1493","82","872","107","621","101","1400000US25025040600","Census Tract 406, Suffolk County, Massachusetts"
"2195","119","642","106","1553","136","1400000US25025040801","Census Tract 408.01, Suffolk County, Massachusetts"
"1907","96","442","94","1465","137","1400000US25025050101","Census Tract 501.01, Suffolk County, Massachusetts"
"1835","155","487","133","1348","186","1400000US25025050200","Census Tract 502, Suffolk County, Massachusetts"
"1288","95","89","43","1199","100","1400000US25025050300","Census Tract 503, Suffolk County, Massachusetts"
"992","85","215","63","777","87","1400000US25025050400","Census Tract 504, Suffolk County, Massachusetts"
"757","51","183","60","574","73","1400000US25025050500","Census Tract 505, Suffolk County, Massachusetts"
"875","70","134","58","741","89","1400000US25025050600","Census Tract 506, Suffolk County, Massachusetts"
"1675","109","384","101","1291","137","1400000US25025050700","Census Tract 507, Suffolk County, Massachusetts"
"1451","109","398","102","1053","153","1400000US25025050901","Census Tract 509.01, Suffolk County, Massachusetts"
"1819","110","620","115","1199","135","1400000US25025051000","Census Tract 510, Suffolk County, Massachusetts"
"2372","150","977","184","1395","203","1400000US25025051101","Census Tract 511.01, Suffolk County, Massachusetts"
"1330","107","486","116","844","127","1400000US25025051200","Census Tract 512, Suffolk County, Massachusetts"
"1549","115","718","123","831","118","1400000US25025060101","Census Tract 601.01, Suffolk County, Massachusetts"
"903","64","497","81","406","68","1400000US25025060200","Census Tract 602, Suffolk County, Massachusetts"
"1717","110","869","143","848","141","1400000US25025060301","Census Tract 603.01, Suffolk County, Massachusetts"
"2403","171","1152","218","1251","219","1400000US25025060400","Census Tract 604, Suffolk County, Massachusetts"
"2039","162","1031","153","1008","145","1400000US25025060501","Census Tract 605.01, Suffolk County, Massachusetts"
"2614","222","732","138","1882","201","1400000US25025060600","Census Tract 606, Suffolk County, Massachusetts"
"935","36","0","12","935","36","1400000US25025060700","Census Tract 607, Suffolk County, Massachusetts"
"2166","166","1171","188","995","184","1400000US25025060800","Census Tract 608, Suffolk County, Massachusetts"
"1438","143","297","89","1141","158","1400000US25025061000","Census Tract 610, Suffolk County, Massachusetts"
"1119","52","10","16","1109","55","1400000US25025061101","Census Tract 611.01, Suffolk County, Massachusetts"
"2461","167","1166","157","1295","182","1400000US25025061200","Census Tract 612, Suffolk County, Massachusetts"
"3600","327","1103","200","2497","276","1400000US25025070101","Census Tract 701.01, Suffolk County, Massachusetts"
"1787","150","232","80","1555","140","1400000US25025070200","Census Tract 702, Suffolk County, Massachusetts"
"2610","195","1227","195","1383","213","1400000US25025070300","Census Tract 703, Suffolk County, Massachusetts"
"1364","73","50","25","1314","74","1400000US25025070402","Census Tract 704.02, Suffolk County, Massachusetts"
"2870","200","1204","170","1666","212","1400000US25025070500","Census Tract 705, Suffolk County, Massachusetts"
"1138","104","765","104","373","89","1400000US25025070600","Census Tract 706, Suffolk County, Massachusetts"
"1380","101","521","105","859","136","1400000US25025070700","Census Tract 707, Suffolk County, Massachusetts"
"2029","159","659","202","1370","211","1400000US25025070800","Census Tract 708, Suffolk County, Massachusetts"
"1670","105","600","128","1070","134","1400000US25025070900","Census Tract 709, Suffolk County, Massachusetts"
"2123","165","822","163","1301","208","1400000US25025071101","Census Tract 711.01, Suffolk County, Massachusetts"
"1635","73","507","85","1128","102","1400000US25025071201","Census Tract 712.01, Suffolk County, Massachusetts"
"728","63","175","53","553","74","1400000US25025080100","Census Tract 801, Suffolk County, Massachusetts"
"877","80","225","79","652","100","1400000US25025080300","Census Tract 803, Suffolk County, Massachusetts"
"1379","94","158","55","1221","97","1400000US25025080401","Census Tract 804.01, Suffolk County, Massachusetts"
"1377","72","59","51","1318","86","1400000US25025080500","Census Tract 805, Suffolk County, Massachusetts"
"879","71","105","48","774","79","1400000US25025080601","Census Tract 806.01, Suffolk County, Massachusetts"
"1068","53","0","12","1068","53","1400000US25025080801","Census Tract 808.01, Suffolk County, Massachusetts"
"1473","104","69","52","1404","118","1400000US25025080900","Census Tract 809, Suffolk County, Massachusetts"
"2255","143","56","47","2199","149","1400000US25025081001","Census Tract 810.01, Suffolk County, Massachusetts"
"1891","91","497","103","1394","136","1400000US25025081100","Census Tract 811, Suffolk County, Massachusetts"
"1379","96","308","84","1071","105","1400000US25025081200","Census Tract 812, Suffolk County, Massachusetts"
"2377","134","180","97","2197","169","1400000US25025081300","Census Tract 813, Suffolk County, Massachusetts"
"1224","97","480","94","744","108","1400000US25025081400","Census Tract 814, Suffolk County, Massachusetts"
"953","68","338","81","615","101","1400000US25025081500","Census Tract 815, Suffolk County, Massachusetts"
"1702","114","317","120","1385","138","1400000US25025081700","Census Tract 817, Suffolk County, Massachusetts"
"1372","112","492","134","880","154","1400000US25025081800","Census Tract 818, Suffolk County, Massachusetts"
"1439","110","197","69","1242","120","1400000US25025081900","Census Tract 819, Suffolk County, Massachusetts"
"1242","100","425","115","817","145","1400000US25025082000","Census Tract 820, Suffolk County, Massachusetts"
"2223","153","308","165","1915","211","1400000US25025082100","Census Tract 821, Suffolk County, Massachusetts"
"1822","133","307","87","1515","146","1400000US25025090100","Census Tract 901, Suffolk County, Massachusetts"
"791","75","152","61","639","85","1400000US25025090200","Census Tract 902, Suffolk County, Massachusetts"
"1209","104","318","116","891","140","1400000US25025090300","Census Tract 903, Suffolk County, Massachusetts"
"1325","117","576","141","749","144","1400000US25025090400","Census Tract 904, Suffolk County, Massachusetts"
"802","53","291","79","511","85","1400000US25025090600","Census Tract 906, Suffolk County, Massachusetts"
"1741","132","549","114","1192","130","1400000US25025090700","Census Tract 907, Suffolk County, Massachusetts"
"1440","111","4","9","1436","111","1400000US25025090901","Census Tract 909.01, Suffolk County, Massachusetts"
"1347","129","443","147","904","168","1400000US25025091001","Census Tract 910.01, Suffolk County, Massachusetts"
"1825","108","743","121","1082","134","1400000US25025091100","Census Tract 911, Suffolk County, Massachusetts"
"1209","80","526","98","683","116","1400000US25025091200","Census Tract 912, Suffolk County, Massachusetts"
"826","61","236","60","590","75","1400000US25025091300","Census Tract 913, Suffolk County, Massachusetts"
"985","50","347","57","638","71","1400000US25025091400","Census Tract 914, Suffolk County, Massachusetts"
"1623","100","756","119","867","139","1400000US25025091500","Census Tract 915, Suffolk County, Massachusetts"
"1141","73","254","93","887","116","1400000US25025091600","Census Tract 916, Suffolk County, Massachusetts"
"1000","66","299","64","701","75","1400000US25025091700","Census Tract 917, Suffolk County, Massachusetts"
"1236","96","313","106","923","128","1400000US25025091800","Census Tract 918, Suffolk County, Massachusetts"
"1363","100","569","122","794","152","1400000US25025091900","Census Tract 919, Suffolk County, Massachusetts"
"1778","100","687","121","1091","145","1400000US25025092000","Census Tract 920, Suffolk County, Massachusetts"
"2446","168","1066","208","1380","221","1400000US25025092101","Census Tract 921.01, Suffolk County, Massachusetts"
"1165","82","559","126","606","131","1400000US25025092200","Census Tract 922, Suffolk County, Massachusetts"
"1063","73","419","89","644","98","1400000US25025092300","Census Tract 923, Suffolk County, Massachusetts"
"2085","151","460","163","1625","197","1400000US25025092400","Census Tract 924, Suffolk County, Massachusetts"
"2203","116","528","121","1675","163","1400000US25025100100","Census Tract 1001, Suffolk County, Massachusetts"
"946","69","373","76","573","82","1400000US25025100200","Census Tract 1002, Suffolk County, Massachusetts"
"1357","59","594","129","763","133","1400000US25025100300","Census Tract 1003, Suffolk County, Massachusetts"
"1873","143","851","202","1022","218","1400000US25025100400","Census Tract 1004, Suffolk County, Massachusetts"
"2207","188","878","180","1329","227","1400000US25025100500","Census Tract 1005, Suffolk County, Massachusetts"
"2187","121","884","221","1303","229","1400000US25025100601","Census Tract 1006.01, Suffolk County, Massachusetts"
"863","66","532","84","331","76","1400000US25025100603","Census Tract 1006.03, Suffolk County, Massachusetts"
"1904","105","1046","140","858","145","1400000US25025100700","Census Tract 1007, Suffolk County, Massachusetts"
"2666","133","1312","186","1354","213","1400000US25025100800","Census Tract 1008, Suffolk County, Massachusetts"
"1687","118","1045","153","642","149","1400000US25025100900","Census Tract 1009, Suffolk County, Massachusetts"
"2145","224","906","207","1239","247","1400000US25025101001","Census Tract 1010.01, Suffolk County, Massachusetts"
"2452","90","822","195","1630","207","1400000US25025101002","Census Tract 1010.02, Suffolk County, Massachusetts"
"1124","92","368","118","756","133","1400000US25025101101","Census Tract 1011.01, Suffolk County, Massachusetts"
"1649","101","340","106","1309","121","1400000US25025101102","Census Tract 1011.02, Suffolk County, Massachusetts"
"2277","132","1097","192","1180","189","1400000US25025110103","Census Tract 1101.03, Suffolk County, Massachusetts"
"906","57","406","75","500","89","1400000US25025110201","Census Tract 1102.01, Suffolk County, Massachusetts"
"1009","54","737","69","272","70","1400000US25025110301","Census Tract 1103.01, Suffolk County, Massachusetts"
"1420","78","621","113","799","111","1400000US25025110401","Census Tract 1104.01, Suffolk County, Massachusetts"
"1890","74","1259","135","631","133","1400000US25025110403","Census Tract 1104.03, Suffolk County, Massachusetts"
"1428","72","909","133","519","116","1400000US25025110501","Census Tract 1105.01, Suffolk County, Massachusetts"
"1742","127","855","155","887","169","1400000US25025110502","Census Tract 1105.02, Suffolk County, Massachusetts"
"1310","72","1092","80","218","78","1400000US25025110601","Census Tract 1106.01, Suffolk County, Massachusetts"
"2199","125","1486","191","713","172","1400000US25025110607","Census Tract 1106.07, Suffolk County, Massachusetts"
"756","27","577","63","179","55","1400000US25025120103","Census Tract 1201.03, Suffolk County, Massachusetts"
"1101","58","499","85","602","97","1400000US25025120104","Census Tract 1201.04, Suffolk County, Massachusetts"
"961","52","864","60","97","47","1400000US25025120105","Census Tract 1201.05, Suffolk County, Massachusetts"
"1829","116","607","114","1222","138","1400000US25025120201","Census Tract 1202.01, Suffolk County, Massachusetts"
"2030","108","835","132","1195","129","1400000US25025120301","Census Tract 1203.01, Suffolk County, Massachusetts"
"2945","122","1308","213","1637","210","1400000US25025120400","Census Tract 1204, Suffolk County, Massachusetts"
"987","52","255","58","732","76","1400000US25025120500","Census Tract 1205, Suffolk County, Massachusetts"
"1082","86","593","127","489","115","1400000US25025120600","Census Tract 1206, Suffolk County, Massachusetts"
"1062","53","659","79","403","80","1400000US25025120700","Census Tract 1207, Suffolk County, Massachusetts"
"2883","157","2185","185","698","178","1400000US25025130100","Census Tract 1301, Suffolk County, Massachusetts"
"1965","60","1335","129","630","128","1400000US25025130200","Census Tract 1302, Suffolk County, Massachusetts"
"1744","108","1332","136","412","134","1400000US25025130300","Census Tract 1303, Suffolk County, Massachusetts"
