"B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M","GEO_ID","NAME"
"2929","101","2619","149","93","58","112","64","32","37","54","48","0","17","0","17","19","29","0","17","0","17","1400000US25021408101","Census Tract 4081.01, Norfolk County, Massachusetts"
"2017","80","1415","116","70","31","113","54","139","74","117","48","11","17","30","28","122","58","0","17","0","17","1400000US25021408102","Census Tract 4081.02, Norfolk County, Massachusetts"
"1410","87","1310","94","34","41","49","36","0","17","17","26","0","17","0","17","0","17","0","17","0","17","1400000US25021409101","Census Tract 4091.01, Norfolk County, Massachusetts"
"1927","98","1670","98","195","60","3","9","11","18","48","34","0","17","0","17","0","17","0","17","0","17","1400000US25021409102","Census Tract 4091.02, Norfolk County, Massachusetts"
"2531","131","1513","126","85","79","143","70","116","80","341","130","85","94","75","43","173","114","0","17","0","17","1400000US25021410100","Census Tract 4101, Norfolk County, Massachusetts"
"1875","95","1193","97","148","47","33","26","39","49","54","47","67","59","206","94","135","62","0","12","0","12","1400000US25021410300","Census Tract 4103, Norfolk County, Massachusetts"
"2469","129","1279","182","204","112","62","44","229","98","678","158","17","27","0","17","0","17","0","17","0","17","1400000US25021410400","Census Tract 4104, Norfolk County, Massachusetts"
"3057","129","2112","167","176","100","149","104","61","61","266","104","159","113","134","85","0","17","0","17","0","17","1400000US25021411100","Census Tract 4111, Norfolk County, Massachusetts"
"2567","102","1896","153","209","96","171","102","143","101","102","119","46","37","0","17","0","17","0","17","0","17","1400000US25021411200","Census Tract 4112, Norfolk County, Massachusetts"
"2065","105","1739","111","27","31","30","33","45","39","80","40","0","17","12","19","132","62","0","17","0","17","1400000US25021411301","Census Tract 4113.01, Norfolk County, Massachusetts"
"1360","60","870","74","273","70","37","29","56","50","47","37","68","45","0","12","9","15","0","12","0","12","1400000US25021411302","Census Tract 4113.02, Norfolk County, Massachusetts"
"2436","93","2127","115","13","20","0","17","0","17","0","17","0","17","119","82","177","104","0","17","0","17","1400000US25021412100","Census Tract 4121, Norfolk County, Massachusetts"
"1545","82","943","85","0","12","9","14","0","12","92","68","58","37","20","22","413","76","10","16","0","12","1400000US25021412200","Census Tract 4122, Norfolk County, Massachusetts"
"1996","73","1576","107","10","16","91","62","34","36","0","17","11","19","46","70","228","67","0","17","0","17","1400000US25021412300","Census Tract 4123, Norfolk County, Massachusetts"
"2343","91","1527","135","179","121","183","109","37","43","99","64","250","128","47","77","21","34","0","17","0","17","1400000US25021413100","Census Tract 4131, Norfolk County, Massachusetts"
"2956","95","1142","190","298","130","272","145","405","158","182","125","253","101","182","80","201","73","21","32","0","17","1400000US25021413200","Census Tract 4132, Norfolk County, Massachusetts"
"1982","83","1354","101","138","66","171","65","131","68","60","50","26","19","29","21","73","45","0","17","0","17","1400000US25021413300","Census Tract 4133, Norfolk County, Massachusetts"
"1501","79","596","90","38","30","242","75","294","89","57","53","89","55","108","35","77","62","0","12","0","12","1400000US25021413401","Census Tract 4134.01, Norfolk County, Massachusetts"
"1962","76","609","93","224","68","95","61","86","53","151","66","645","124","152","79","0","12","0","12","0","12","1400000US25021413402","Census Tract 4134.02, Norfolk County, Massachusetts"
"1858","76","737","120","37","29","243","86","410","135","158","86","210","68","14","21","49","42","0","12","0","12","1400000US25021413500","Census Tract 4135, Norfolk County, Massachusetts"
"2199","61","1710","128","129","55","48","72","35","40","61","51","193","80","0","17","23","36","0","17","0","17","1400000US25021414100","Census Tract 4141, Norfolk County, Massachusetts"
"2444","69","2396","79","17","27","0","17","0","17","0","17","31","45","0","17","0","17","0","17","0","17","1400000US25021414200","Census Tract 4142, Norfolk County, Massachusetts"
"2023","71","1378","97","36","30","126","66","192","76","62","53","41","27","38","30","150","63","0","17","0","17","1400000US25021414300","Census Tract 4143, Norfolk County, Massachusetts"
"1777","63","1292","98","106","46","66","42","54","37","23","25","124","48","8","14","96","75","8","14","0","12","1400000US25021415101","Census Tract 4151.01, Norfolk County, Massachusetts"
"3472","144","1582","165","251","104","260","150","151","127","750","220","370","174","73","69","35","40","0","17","0","17","1400000US25021415102","Census Tract 4151.02, Norfolk County, Massachusetts"
"2684","102","1667","176","180","85","18","31","26","33","179","128","203","119","71","63","340","111","0","17","0","17","1400000US25021415200","Census Tract 4152, Norfolk County, Massachusetts"
"1489","63","1353","70","10","15","30","46","0","12","8","12","0","12","30","22","44","26","14","20","0","12","1400000US25021415300","Census Tract 4153, Norfolk County, Massachusetts"
"2065","140","1663","159","52","27","100","65","43","43","54","51","82","100","71","56","0","17","0","17","0","17","1400000US25021416101","Census Tract 4161.01, Norfolk County, Massachusetts"
"951","52","610","47","77","40","10","12","5","8","0","12","44","33","94","42","111","39","0","12","0","12","1400000US25021416102","Census Tract 4161.02, Norfolk County, Massachusetts"
"2335","92","1655","164","175","111","397","141","108","61","0","17","0","17","0","17","0","17","0","17","0","17","1400000US25021416200","Census Tract 4162, Norfolk County, Massachusetts"
"1830","71","1151","95","7","11","324","86","49","29","0","12","16","13","96","57","187","76","0","12","0","12","1400000US25021416300","Census Tract 4163, Norfolk County, Massachusetts"
"2135","88","1770","106","26","35","189","117","0","17","20","33","19","29","67","68","44","50","0","17","0","17","1400000US25021416400","Census Tract 4164, Norfolk County, Massachusetts"
"1682","65","862","115","38","31","332","124","129","70","68","65","81","72","115","94","57","39","0","12","0","12","1400000US25021417100","Census Tract 4171, Norfolk County, Massachusetts"
"3424","90","1424","178","68","52","439","165","328","193","91","70","162","92","204","108","693","163","15","26","0","17","1400000US25021417200","Census Tract 4172, Norfolk County, Massachusetts"
"1815","70","96","44","297","93","79","53","38","33","57","50","38","30","90","67","1120","125","0","12","0","12","1400000US25021417300","Census Tract 4173, Norfolk County, Massachusetts"
"1130","32","937","73","0","12","41","40","37","36","18","19","43","61","54","78","0","12","0","12","0","12","1400000US25021417400","Census Tract 4174, Norfolk County, Massachusetts"
"2098","55","996","134","179","86","517","178","116","89","29","35","0","17","146","81","115","107","0","17","0","17","1400000US25021417501","Census Tract 4175.01, Norfolk County, Massachusetts"
"2066","48","525","120","110","58","323","96","411","115","192","76","98","46","226","78","165","65","16","22","0","12","1400000US25021417502","Census Tract 4175.02, Norfolk County, Massachusetts"
"2085","46","801","113","61","57","383","107","231","115","64","44","60","61","105","63","380","102","0","12","0","12","1400000US25021417601","Census Tract 4176.01, Norfolk County, Massachusetts"
"2407","55","994","164","75","51","289","131","248","98","39","42","121","69","319","115","322","95","0","12","0","12","1400000US25021417602","Census Tract 4176.02, Norfolk County, Massachusetts"
"3394","122","309","98","113","59","287","136","256","183","221","142","164","83","480","151","1564","222","0","17","0","17","1400000US25021417701","Census Tract 4177.01, Norfolk County, Massachusetts"
"1097","42","612","70","68","47","17","21","49","38","36","33","33","31","255","58","27","24","0","12","0","12","1400000US25021417702","Census Tract 4177.02, Norfolk County, Massachusetts"
"2269","120","1867","160","39","39","208","128","48","47","50","70","0","12","0","12","43","46","14","22","0","12","1400000US25021417801","Census Tract 4178.01, Norfolk County, Massachusetts"
"1324","35","399","84","64","41","13","20","497","108","32","36","0","12","46","47","273","82","0","12","0","12","1400000US25021417802","Census Tract 4178.02, Norfolk County, Massachusetts"
"3471","185","325","128","180","95","391","172","314","134","405","154","211","103","138","66","1468","211","0","17","39","62","1400000US25021417901","Census Tract 4179.01, Norfolk County, Massachusetts"
"1560","66","449","103","165","70","382","113","238","79","118","67","109","55","99","39","0","12","0","12","0","12","1400000US25021417902","Census Tract 4179.02, Norfolk County, Massachusetts"
"3300","109","720","179","135","85","613","174","471","178","355","128","123","81","226","90","657","163","0","17","0","17","1400000US25021418002","Census Tract 4180.02, Norfolk County, Massachusetts"
"1373","40","221","47","71","41","95","57","118","74","125","65","462","84","58","37","223","91","0","12","0","12","1400000US25021418003","Census Tract 4180.03, Norfolk County, Massachusetts"
"2143","49","450","101","133","65","554","120","524","122","56","29","81","65","206","76","139","76","0","12","0","12","1400000US25021418004","Census Tract 4180.04, Norfolk County, Massachusetts"
"2437","123","610","125","116","92","240","127","182","78","36","40","43","48","211","94","999","171","0","12","0","12","1400000US25021418101","Census Tract 4181.01, Norfolk County, Massachusetts"
"1705","44","500","76","129","63","229","79","263","107","138","70","54","55","77","51","315","91","0","12","0","12","1400000US25021418102","Census Tract 4181.02, Norfolk County, Massachusetts"
"2956","70","1330","135","52","55","160","101","393","166","276","181","313","146","311","140","121","66","0","17","0","17","1400000US25021418200","Census Tract 4182, Norfolk County, Massachusetts"
"2266","60","1437","154","134","89","198","125","189","113","46","72","85","66","17","27","160","109","0","17","0","17","1400000US25021419100","Census Tract 4191, Norfolk County, Massachusetts"
"1911","60","1373","105","10","16","78","61","34","26","71","68","259","83","0","17","86","37","0","17","0","17","1400000US25021419200","Census Tract 4192, Norfolk County, Massachusetts"
"1534","68","720","94","66","45","108","59","85","57","212","95","343","90","0","12","0","12","0","12","0","12","1400000US25021419300","Census Tract 4193, Norfolk County, Massachusetts"
"1305","43","876","81","41","44","108","60","143","69","81","66","41","45","8","13","7","11","0","12","0","12","1400000US25021419400","Census Tract 4194, Norfolk County, Massachusetts"
"1124","31","923","71","40","22","52","39","60","53","0","12","27","40","5","8","17","16","0","12","0","12","1400000US25021419500","Census Tract 4195, Norfolk County, Massachusetts"
"2911","75","1503","163","296","115","0","17","130","94","255","122","214","108","211","119","295","157","7","16","0","17","1400000US25021419600","Census Tract 4196, Norfolk County, Massachusetts"
"1785","55","1246","109","0","12","19","23","0","12","0","12","0","12","191","77","329","91","0","12","0","12","1400000US25021419700","Census Tract 4197, Norfolk County, Massachusetts"
"1771","71","857","104","81","45","244","81","113","53","188","87","10","15","97","51","181","69","0","12","0","12","1400000US25021419800","Census Tract 4198, Norfolk County, Massachusetts"
"3076","153","1907","275","450","207","80","69","124","130","112","90","295","190","54","50","54","43","0","17","0","17","1400000US25021420100","Census Tract 4201, Norfolk County, Massachusetts"
"1234","61","779","116","210","90","21","24","9","14","0","12","0","12","73","72","142","55","0","12","0","12","1400000US25021420201","Census Tract 4202.01, Norfolk County, Massachusetts"
"2628","121","1545","174","234","117","46","72","0","17","72","69","300","135","321","160","110","89","0","17","0","17","1400000US25021420202","Census Tract 4202.02, Norfolk County, Massachusetts"
"2676","120","1681","201","206","117","129","87","128","108","141","98","124","103","169","130","98","60","0","17","0","17","1400000US25021420301","Census Tract 4203.01, Norfolk County, Massachusetts"
"2767","163","1537","184","242","102","121","114","53","39","101","112","50","41","550","198","113","90","0","17","0","17","1400000US25021420302","Census Tract 4203.02, Norfolk County, Massachusetts"
"2128","203","1523","202","0","17","129","107","120","67","12","20","163","102","181","95","0","17","0","17","0","17","1400000US25021421100","Census Tract 4211, Norfolk County, Massachusetts"
"2227","204","1787","188","0","17","32","38","85","62","107","118","0","17","98","123","0","17","118","59","0","17","1400000US25021421200","Census Tract 4212, Norfolk County, Massachusetts"
"2063","75","1657","121","47","48","95","76","67","57","34","27","63","49","0","17","100","55","0","17","0","17","1400000US25021422100","Census Tract 4221, Norfolk County, Massachusetts"
"3749","105","1626","190","144","97","118","107","112","113","199","113","520","152","710","175","320","115","0","17","0","17","1400000US25021422200","Census Tract 4222, Norfolk County, Massachusetts"
"1167","34","977","86","100","79","72","56","0","12","0","12","0","12","18","21","0","12","0","12","0","12","1400000US25021422301","Census Tract 4223.01, Norfolk County, Massachusetts"
"3276","95","1147","161","200","119","100","85","42","36","151","87","153","114","751","193","732","204","0","17","0","17","1400000US25021422302","Census Tract 4223.02, Norfolk County, Massachusetts"
"3495","111","1832","169","165","119","155","85","216","141","164","98","308","162","142","109","406","132","107","46","0","17","1400000US25021422400","Census Tract 4224, Norfolk County, Massachusetts"
"2270","64","1028","155","129","54","98","106","36","39","268","114","143","107","439","111","129","88","0","17","0","17","1400000US25021422501","Census Tract 4225.01, Norfolk County, Massachusetts"
"2431","84","1343","147","115","66","236","118","66","55","100","81","84","45","342","136","145","87","0","17","0","17","1400000US25021422502","Census Tract 4225.02, Norfolk County, Massachusetts"
"2618","65","2180","165","64","52","288","150","68","84","0","17","18","30","0","17","0","17","0","17","0","17","1400000US25021422600","Census Tract 4226, Norfolk County, Massachusetts"
"1608","62","1141","104","55","46","215","93","80","61","0","12","45","31","37","29","35","26","0","12","0","12","1400000US25021422700","Census Tract 4227, Norfolk County, Massachusetts"
"1893","50","1103","93","130","72","100","56","39","51","11","17","29","26","93","61","388","81","0","12","0","12","1400000US25021422800","Census Tract 4228, Norfolk County, Massachusetts"
"3505","194","2827","258","149","69","62","75","158","72","202","122","59","68","0","17","48","46","0","17","0","17","1400000US25021423100","Census Tract 4231, Norfolk County, Massachusetts"
"3878","198","1912","241","379","109","275","140","121","68","287","198","305","126","51","42","93","60","455","132","0","17","1400000US25021440100","Census Tract 4401, Norfolk County, Massachusetts"
"971","52","961","50","0","12","0","12","4","8","6","8","0","12","0","12","0","12","0","12","0","12","1400000US25021441202","Census Tract 4412.02, Norfolk County, Massachusetts"
"1536","57","1108","91","232","80","66","53","50","37","80","34","0","12","0","12","0","12","0","12","0","12","1400000US25021441203","Census Tract 4412.03, Norfolk County, Massachusetts"
"1840","65","1457","95","17","26","61","50","102","64","26","22","103","70","7","11","67","28","0","12","0","12","1400000US25021441204","Census Tract 4412.04, Norfolk County, Massachusetts"
"1909","50","1436","86","178","70","159","63","43","35","0","17","0","17","12","19","81","49","0","17","0","17","1400000US25021442101","Census Tract 4421.01, Norfolk County, Massachusetts"
"2854","83","1813","133","442","113","58","54","0","17","78","43","271","125","80","68","112","77","0","17","0","17","1400000US25021442102","Census Tract 4421.02, Norfolk County, Massachusetts"
"2291","80","2120","90","74","48","18","26","20","25","45","32","14","21","0","17","0","17","0","17","0","17","1400000US25021442103","Census Tract 4421.03, Norfolk County, Massachusetts"
"1628","57","1148","83","97","47","36","55","8","13","0","12","52","32","163","71","124","56","0","12","0","12","1400000US25021442201","Census Tract 4422.01, Norfolk County, Massachusetts"
"3510","108","1601","160","409","121","314","169","455","171","230","118","152","109","149","59","200","104","0","17","0","17","1400000US25021442202","Census Tract 4422.02, Norfolk County, Massachusetts"
"3260","125","2452","159","181","71","47","46","14","23","176","69","59","77","137","99","194","113","0","17","0","17","1400000US25021443101","Census Tract 4431.01, Norfolk County, Massachusetts"
"3680","158","2793","158","308","115","250","113","193","130","121","74","15","25","0","17","0","17","0","17","0","17","1400000US25021443102","Census Tract 4431.02, Norfolk County, Massachusetts"
"1353","95","1167","94","0","12","41","50","0","12","0","12","121","77","0","12","0","12","24","18","0","12","1400000US25021456101","Census Tract 4561.01, Norfolk County, Massachusetts"
"2094","99","1100","116","64","69","254","111","171","90","152","84","151","88","78","41","124","84","0","17","0","17","1400000US25021456102","Census Tract 4561.02, Norfolk County, Massachusetts"
"1628","59","1022","107","17","15","33","54","10","17","12","19","78","39","152","64","295","101","9","13","0","12","1400000US25021456200","Census Tract 4562, Norfolk County, Massachusetts"
"835","38","264","64","46","34","81","42","87","50","249","63","73","35","23","18","12","15","0","12","0","12","1400000US25021456301","Census Tract 4563.01, Norfolk County, Massachusetts"
"2574","113","791","142","758","174","91","91","347","143","281","126","208","126","0","17","98","70","0","17","0","17","1400000US25021456302","Census Tract 4563.02, Norfolk County, Massachusetts"
"1122","51","912","90","0","12","129","66","59","38","15","17","7","11","0","12","0","12","0","12","0","12","1400000US25021456401","Census Tract 4564.01, Norfolk County, Massachusetts"
"1920","81","1770","95","29","28","60","61","10","16","0","17","0","17","51","40","0","17","0","17","0","17","1400000US25021456402","Census Tract 4564.02, Norfolk County, Massachusetts"
"1787","103","1305","124","115","79","150","79","92","51","54","39","37","46","9","15","0","12","15","17","10","17","1400000US25021457100","Census Tract 4571, Norfolk County, Massachusetts"
"2278","64","1724","97","163","69","17","28","0","17","188","67","0","17","18","29","168","82","0","17","0","17","1400000US25021457200","Census Tract 4572, Norfolk County, Massachusetts"
"2072","86","1558","124","82","43","49","35","142","79","49","32","97","52","75","44","9","15","11","19","0","12","1400000US25023500101","Census Tract 5001.01, Plymouth County, Massachusetts"
"1484","62","692","108","30","27","19","21","119","55","226","72","57","51","119","54","222","53","0","12","0","12","1400000US25023500103","Census Tract 5001.03, Plymouth County, Massachusetts"
"2351","105","1642","160","30","22","213","104","165","106","156","81","121","73","24","28","0","12","0","12","0","12","1400000US25023500104","Census Tract 5001.04, Plymouth County, Massachusetts"
"1300","56","1066","69","54","45","38","34","33","42","9","14","0","12","24","14","76","31","0","12","0","12","1400000US25023501101","Census Tract 5011.01, Plymouth County, Massachusetts"
"3421","122","2222","159","332","92","166","113","129","69","238","96","163","79","20","32","151","85","0","17","0","17","1400000US25023501102","Census Tract 5011.02, Plymouth County, Massachusetts"
"1334","42","1211","71","83","46","27","29","0","12","0","12","0","12","0","12","0","12","0","12","13","21","1400000US25023501201","Census Tract 5012.01, Plymouth County, Massachusetts"
"3231","94","2049","131","0","17","0","17","15","24","14","22","14","22","218","126","921","142","0","17","0","17","1400000US25023501202","Census Tract 5012.02, Plymouth County, Massachusetts"
"2615","135","1294","194","212","111","169","106","110","82","171","109","102","98","277","140","280","117","0","17","0","17","1400000US25023502101","Census Tract 5021.01, Plymouth County, Massachusetts"
"2251","144","1191","198","373","132","83","80","142","116","280","152","19","31","0","17","12","19","151","86","0","17","1400000US25023502102","Census Tract 5021.02, Plymouth County, Massachusetts"
"2608","136","1332","184","316","126","248","125","113","92","52","67","93","51","17","29","36","44","401","106","0","17","1400000US25023502200","Census Tract 5022, Plymouth County, Massachusetts"
"2414","98","2187","135","75","55","96","87","30","35","12","20","0","17","0","17","0","17","14","24","0","17","1400000US25023503101","Census Tract 5031.01, Plymouth County, Massachusetts"
"2624","104","2111","146","0","17","80","67","106","62","70","84","17","27","127","92","113","47","0","17","0","17","1400000US25023503102","Census Tract 5031.02, Plymouth County, Massachusetts"
"1976","72","1743","90","0","17","0","17","66","36","7","11","73","58","40","25","7","13","40","26","0","17","1400000US25023504101","Census Tract 5041.01, Plymouth County, Massachusetts"
"1893","74","1856","80","26","24","11","16","0","17","0","17","0","17","0","17","0","17","0","17","0","17","1400000US25023504102","Census Tract 5041.02, Plymouth County, Massachusetts"
"3034","106","2726","194","224","161","27","44","17","28","40","47","0","17","0","17","0","17","0","17","0","17","1400000US25023505101","Census Tract 5051.01, Plymouth County, Massachusetts"
"1955","79","1728","85","145","57","0","17","20","26","11","17","10","16","0","17","41","17","0","17","0","17","1400000US25023505102","Census Tract 5051.02, Plymouth County, Massachusetts"
"3325","158","2709","219","170","100","62","63","118","69","150","90","79","59","37","44","0","17","0","17","0","17","1400000US25023505200","Census Tract 5052, Plymouth County, Massachusetts"
"2536","158","2297","158","138","69","20","32","57","55","0","17","24","32","0","17","0","17","0","17","0","17","1400000US25023506101","Census Tract 5061.01, Plymouth County, Massachusetts"
"2449","121","1628","163","45","33","27","31","13","20","71","66","553","146","25","23","87","63","0","17","0","17","1400000US25023506102","Census Tract 5061.02, Plymouth County, Massachusetts"
"1017","45","771","53","66","32","8","11","98","36","35","24","6","9","33","25","0","12","0","12","0","12","1400000US25023506202","Census Tract 5062.02, Plymouth County, Massachusetts"
"2253","94","1854","151","17","26","0","17","80","93","174","100","128","73","0","17","0","17","0","17","0","17","1400000US25023506203","Census Tract 5062.03, Plymouth County, Massachusetts"
"2949","104","2801","117","14","23","39","45","28","32","3","9","16","27","0","17","48","39","0","17","0","17","1400000US25023506204","Census Tract 5062.04, Plymouth County, Massachusetts"
"2026","97","1678","122","90","63","0","17","10","17","30","26","22","18","31","29","165","55","0","17","0","17","1400000US25023507101","Census Tract 5071.01, Plymouth County, Massachusetts"
"1771","83","1623","101","80","52","9","13","12","18","47","42","0","12","0","12","0","12","0","12","0","12","1400000US25023507103","Census Tract 5071.03, Plymouth County, Massachusetts"
"2416","91","1880","134","244","100","25","24","104","64","43","35","42","39","62","50","16","24","0","17","0","17","1400000US25023507104","Census Tract 5071.04, Plymouth County, Massachusetts"
"2607","110","1980","171","136","52","105","110","17","27","103","92","53","46","213","100","0","17","0","17","0","17","1400000US25023508101","Census Tract 5081.01, Plymouth County, Massachusetts"
"2014","86","1761","110","92","43","33","53","0","17","128","53","0","17","0","17","0","17","0","17","0","17","1400000US25023508102","Census Tract 5081.02, Plymouth County, Massachusetts"
"2178","89","1758","134","147","74","121","119","22","36","0","17","96","55","0","17","0","17","34","42","0","17","1400000US25023508200","Census Tract 5082, Plymouth County, Massachusetts"
"2609","160","2130","187","126","95","19","32","156","131","73","56","23","26","14","22","15","24","53","49","0","17","1400000US25023509101","Census Tract 5091.01, Plymouth County, Massachusetts"
"2696","140","1826","173","104","110","160","117","123","122","108","116","99","103","16","27","0","17","260","85","0","17","1400000US25023509102","Census Tract 5091.02, Plymouth County, Massachusetts"
"1567","95","1435","109","15","18","58","49","39","55","0","12","11","16","0","12","0","12","9","14","0","12","1400000US25023510100","Census Tract 5101, Plymouth County, Massachusetts"
"2140","91","1356","238","75","103","242","123","180","116","190","104","55","49","0","17","42","36","0","17","0","17","1400000US25023510200","Census Tract 5102, Plymouth County, Massachusetts"
"1487","73","267","90","94","61","276","91","441","116","301","106","67","61","0","12","41","40","0","12","0","12","1400000US25023510300","Census Tract 5103, Plymouth County, Massachusetts"
"1240","61","269","73","37","41","298","82","480","111","85","55","63","46","8","13","0","12","0","12","0","12","1400000US25023510400","Census Tract 5104, Plymouth County, Massachusetts"
"1214","60","573","93","66","62","140","72","198","85","66","52","171","75","0","12","0","12","0","12","0","12","1400000US25023510501","Census Tract 5105.01, Plymouth County, Massachusetts"
"2609","85","446","141","205","127","278","113","129","90","228","113","778","177","64","54","481","127","0","17","0","17","1400000US25023510502","Census Tract 5105.02, Plymouth County, Massachusetts"
"1734","94","508","102","48","51","29","42","107","63","237","101","314","105","38","26","453","109","0","12","0","12","1400000US25023510503","Census Tract 5105.03, Plymouth County, Massachusetts"
"965","39","910","57","17","24","24","23","0","12","7","16","0","12","0","12","0","12","7","12","0","12","1400000US25023510600","Census Tract 5106, Plymouth County, Massachusetts"
"1984","84","1046","153","9","15","397","142","362","155","85","77","63","60","0","17","22","25","0","17","0","17","1400000US25023510700","Census Tract 5107, Plymouth County, Massachusetts"
"2223","126","396","125","36","38","532","225","775","193","226","154","35","50","68","76","155","98","0","17","0","17","1400000US25023510800","Census Tract 5108, Plymouth County, Massachusetts"
"1101","89","79","67","40","58","112","78","106","64","44","35","60","45","212","79","448","113","0","12","0","12","1400000US25023510900","Census Tract 5109, Plymouth County, Massachusetts"
"1106","47","272","94","113","84","143","87","356","116","53","59","51","44","19","25","80","53","0","12","19","29","1400000US25023511000","Census Tract 5110, Plymouth County, Massachusetts"
"1753","63","1655","88","0","17","55","48","35","37","0","17","0","17","0","17","0","17","8","13","0","17","1400000US25023511100","Census Tract 5111, Plymouth County, Massachusetts"
"1775","86","917","124","65","47","187","95","176","88","51","46","0","12","9","14","357","101","13","14","0","12","1400000US25023511200","Census Tract 5112, Plymouth County, Massachusetts"
"1775","74","985","121","19","30","277","97","314","117","27","33","33","29","50","56","70","44","0","12","0","12","1400000US25023511301","Census Tract 5113.01, Plymouth County, Massachusetts"
"1166","64","882","93","8","12","0","12","52","59","87","57","7","11","75","60","55","55","0","12","0","12","1400000US25023511302","Census Tract 5113.02, Plymouth County, Massachusetts"
"1301","82","324","81","51","39","400","134","415","128","103","70","0","12","1","14","7","11","0","12","0","12","1400000US25023511400","Census Tract 5114, Plymouth County, Massachusetts"
"1543","74","400","92","54","41","355","97","585","118","105","49","30","25","7","12","0","17","7","12","0","17","1400000US25023511500","Census Tract 5115, Plymouth County, Massachusetts"
"2727","124","1276","190","0","17","344","158","618","233","21","33","59","54","30","34","365","117","14","23","0","17","1400000US25023511600","Census Tract 5116, Plymouth County, Massachusetts"
"1564","68","1440","101","39","52","28","31","57","53","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25023511701","Census Tract 5117.01, Plymouth County, Massachusetts"
"887","48","602","59","0","12","0","12","9","14","19","20","235","60","6","10","16","17","0","12","0","12","1400000US25023511702","Census Tract 5117.02, Plymouth County, Massachusetts"
"2699","129","1903","192","133","66","78","82","342","151","164","99","66","61","13","21","0","17","0","17","0","17","1400000US25023520100","Census Tract 5201, Plymouth County, Massachusetts"
"1639","92","1026","95","93","41","148","75","186","86","100","46","86","57","0","12","0","12","0","12","0","12","1400000US25023520201","Census Tract 5202.01, Plymouth County, Massachusetts"
"2443","119","1066","142","178","74","113","73","263","136","152","101","391","152","83","93","197","120","0","17","0","17","1400000US25023520202","Census Tract 5202.02, Plymouth County, Massachusetts"
"1706","62","1234","99","204","72","48","29","62","36","28","27","39","45","64","42","16","28","11","16","0","12","1400000US25023521101","Census Tract 5211.01, Plymouth County, Massachusetts"
"1290","56","664","82","42","38","233","77","121","68","59","55","0","12","36","39","135","72","0","12","0","12","1400000US25023521102","Census Tract 5211.02, Plymouth County, Massachusetts"
"1331","52","531","82","45","33","223","78","242","80","53","47","0","12","111","50","126","54","0","12","0","12","1400000US25023521201","Census Tract 5212.01, Plymouth County, Massachusetts"
"1359","71","1011","95","19","20","191","79","90","56","16","20","0","12","24","26","0","12","8","12","0","12","1400000US25023521202","Census Tract 5212.02, Plymouth County, Massachusetts"
"1688","81","1623","90","0","12","15","18","17","19","9","14","0","12","0","12","0","12","24","38","0","12","1400000US25023522101","Census Tract 5221.01, Plymouth County, Massachusetts"
"2321","97","1763","119","185","75","97","74","216","79","60","61","0","17","0","17","0","17","0","17","0","17","1400000US25023522102","Census Tract 5221.02, Plymouth County, Massachusetts"
"1113","61","858","92","80","46","78","55","70","51","18","20","0","12","0","12","9","14","0","12","0","12","1400000US25023523100","Census Tract 5231, Plymouth County, Massachusetts"
"968","50","752","78","29","16","75","45","65","39","18","12","0","12","29","15","0","12","0","12","0","12","1400000US25023523201","Census Tract 5232.01, Plymouth County, Massachusetts"
"2866","139","2432","150","108","58","81","62","44","41","115","74","59","75","0","17","15","24","12","20","0","17","1400000US25023523202","Census Tract 5232.02, Plymouth County, Massachusetts"
"1111","62","930","76","31","22","98","66","18","19","34","43","0","12","0","12","0","12","0","12","0","12","1400000US25023524101","Census Tract 5241.01, Plymouth County, Massachusetts"
"1585","92","1157","111","86","44","85","55","72","56","35","26","8","12","0","12","0","12","142","68","0","12","1400000US25023524102","Census Tract 5241.02, Plymouth County, Massachusetts"
"2586","164","1479","231","104","67","220","140","277","135","77","56","157","110","96","57","176","86","0","17","0","17","1400000US25023525101","Census Tract 5251.01, Plymouth County, Massachusetts"
"2166","132","1855","182","38","44","134","98","60","45","22","36","57","48","0","17","0","17","0","17","0","17","1400000US25023525104","Census Tract 5251.04, Plymouth County, Massachusetts"
"2343","150","1102","198","244","108","106","79","69","80","156","154","389","190","98","94","10","17","169","68","0","17","1400000US25023525203","Census Tract 5252.03, Plymouth County, Massachusetts"
"1216","82","974","134","110","65","20","32","0","12","0","12","0","12","0","12","112","81","0","12","0","12","1400000US25023525204","Census Tract 5252.04, Plymouth County, Massachusetts"
"8","8","8","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1400000US25023525300","Census Tract 5253, Plymouth County, Massachusetts"
"2950","113","2086","153","248","112","67","87","52","84","57","53","0","17","0","17","0","17","440","104","0","17","1400000US25023526100","Census Tract 5261, Plymouth County, Massachusetts"
"1826","53","855","118","93","48","39","34","20","17","99","66","297","95","169","93","25","29","229","61","0","12","1400000US25023530100","Census Tract 5301, Plymouth County, Massachusetts"
"1735","77","641","120","301","90","307","111","216","83","156","87","7","12","31","17","76","28","0","12","0","12","1400000US25023530200","Census Tract 5302, Plymouth County, Massachusetts"
